0,1,2,3,4,5,6,7,8,9,10,11
"126.9525993,37.3775186","127.3141149,37.3903574","127.4175509,37.3234754",,"126.9216617,37.3333328","127.1286175,37.4746123","128.67651,35.9316623","127.1286175,37.4746123","127.2167846,37.5298099","127.2188125,37.5280833","127.4175509,37.3234754","127.817877,38.0519196"
"126.9530079,37.3775647","127.314316,37.3899106","127.4187101,37.3224432",,"126.9218151,37.3330569","127.1289737,37.4748451","128.678224,35.9324244","127.1289737,37.4748451","127.2172577,37.5295082","127.2192367,37.5275327","127.4187101,37.3224432","127.8175716,38.0524603"
"126.9533452,37.3776158","127.3144296,37.3896467","127.4194646,37.3219047",,"126.92259,37.3316617","127.1296332,37.4752753","128.6819866,35.9340833","127.1296332,37.4752753","127.2175267,37.5293133","127.2194999,37.5270583","127.4194646,37.3219047","127.8175082,38.0525614"
"126.9534761,37.3776354","127.3145946,37.3891512","127.4195731,37.3218273",,"126.9230553,37.3307428","127.129977,37.475499","128.6835187,35.9347569","127.129977,37.475499","127.2178922,37.5290185","127.2196778,37.5267027","127.4195731,37.3218273","127.8172547,38.052965"
"126.9537953,37.3776936","127.314696,37.3888043","127.4204032,37.3213339",,"126.9239692,37.3288714","127.1311067,37.4762353","128.6846289,35.9352427","127.1311067,37.4762353","127.2182114,37.5287164","127.219801,37.5264407","127.4204032,37.3213339","127.8171936,38.0530895"
"126.9547297,37.3779683","127.3147508,37.3885502","127.4208345,37.3211097",,"126.9242651,37.3282653","127.1316715,37.476604","128.6855116,35.9356316","127.1316715,37.476604","127.2184999,37.5284413","127.2199594,37.525838","127.4208345,37.3211097","127.8171577,38.0532212"
"126.9549224,37.3780305","127.3148012,37.3882862","127.4213664,37.3208315",,"126.9247978,37.3272368","127.1318597,37.4767262","128.68815,35.9368163","127.1318597,37.4767262","127.2188125,37.5280833","127.2200311,37.5254272","127.4213664,37.3208315","127.8171521,38.0532446"
"126.9618695,37.380944","127.3148619,37.3879365","127.4225905,37.3202401",,"126.9248733,37.3270974","127.1324391,37.4771391","128.6895123,35.9374744","127.1324391,37.4771391","127.2192367,37.5275327","127.2201202,37.5249271","127.4225905,37.3202401","127.8171242,38.0533835"
"126.962499,37.3812083","127.3149207,37.3874499","127.4229372,37.3200682",,"126.9248814,37.3270812","127.1326814,37.4773111","128.6910539,35.9383309","127.1326814,37.4773111","127.2194999,37.5270583","127.2201551,37.5246559","127.4229372,37.3200682","127.8171357,38.0536683"
"126.9630656,37.3814317","127.3150155,37.3865766","127.4237513,37.3196604",,"126.9251081,37.3266614","127.1333447,37.4778819","128.6911623,35.9383912","127.1333447,37.4778819","127.2196778,37.5267027","127.2201691,37.5245487","127.4237513,37.3196604","127.8171696,38.0538521"
"126.9636742,37.3816247","127.315148,37.385524","127.4240619,37.3195064",,"126.9262243,37.3245954","127.1338748,37.4784298","128.6927747,35.9393831","127.1338748,37.4784298","127.219801,37.5264407","127.220261,37.5232852","127.4240619,37.3195064","127.8173034,38.0544889"
"126.9644998,37.3817915","127.3153225,37.3839288","127.4249155,37.3190887",,"126.9263034,37.3244363","127.1341636,37.4788011","128.6944746,35.9405833","127.1341636,37.4788011","127.2199594,37.525838","127.2202891,37.5227147","127.4249155,37.3190887","127.8173638,38.0547483"
"126.9650868,37.3818411","127.3154996,37.3826329","127.4263857,37.3183677",,"126.9268214,37.3234049","127.1342255,37.4788806","128.6969662,35.9423814","127.1342255,37.4788806","127.2200311,37.5254272","127.220318,37.5222614","127.4263857,37.3183677","127.8173731,38.0547897"
"126.965637,37.3818327","127.3154542,37.3822768","127.4267877,37.3181831",,"126.9274907,37.3220678","127.1347643,37.4797025","128.6991619,35.9439579","127.1347643,37.4797025","127.2201202,37.5249271","127.2202483,37.5187892","127.4267877,37.3181831","127.8173928,38.0548699"
"126.9662869,37.3817744","127.3155045,37.3810942","127.4274291,37.3178581",,"126.9278208,37.321396","127.1349928,37.480172","128.6992493,35.9440246","127.1349928,37.480172","127.2201551,37.5246559","127.2203361,37.5183261","127.4274291,37.3178581","127.8174067,38.054923"
"126.9668026,37.3816875","127.3155486,37.3806319","127.4307871,37.3161583",,"126.9279495,37.3210956","127.1352052,37.4806945","128.699525,35.9442166","127.1352052,37.4806945","127.2201691,37.5245487","127.2204567,37.5178495","127.4307871,37.3161583","127.8174797,38.0551824"
"126.9671793,37.3816062","127.3155751,37.3803949","127.4335015,37.3147131",,"126.9284148,37.3200072","127.1354337,37.481602","128.7014833,35.945635","127.1354337,37.481602","127.220261,37.5232852","127.2207725,37.5172139","127.4335015,37.3147131","127.8174947,38.0552346"
"126.9683249,37.3812581","127.3155993,37.3801984","127.4341903,37.3143088",,"126.9286754,37.3192855","127.1354658,37.4817589","128.7027332,35.9465402","127.1354658,37.4817589","127.2202891,37.5227147","127.220801,37.5171554","127.4341903,37.3143088","127.8175248,38.0553382"
"126.9686091,37.3811611","127.3156177,37.3800632","127.4345595,37.3140962",,"126.928937,37.3184224","127.1355453,37.4821531","128.7028622,35.9466345","127.1355453,37.4821531","127.220318,37.5222614","127.2208659,37.5170384","127.4345595,37.3140962","127.8175504,38.0554643"
"126.9719537,37.3800205","127.3156396,37.379901","127.4347311,37.3140098",,"126.929062,37.3180092","127.1357677,37.4834012","128.7044866,35.9478163","127.1357677,37.4834012","127.2202483,37.5187892","127.2210925,37.5166576","127.4347311,37.3140098","127.8173784,38.0554837"
"126.9722459,37.3799209","127.3156419,37.3798839","127.4361616,37.3132453",,"126.929477,37.3165591","127.1358412,37.4838675","128.7053654,35.9483728","127.1358412,37.4838675","127.2203361,37.5183261","127.2217202,37.5158533","127.4361616,37.3132453","127.8170249,38.0554666"
"126.972985,37.3797024","127.3157017,37.379445","127.4363355,37.3131525",,"126.9301113,37.3143105","127.1358456,37.4838981","128.7058939,35.9487074","127.1358456,37.4838981","127.2204567,37.5178495","127.2228035,37.5145065","127.4363355,37.3131525","127.8166066,38.0554579"
"126.9734636,37.3795865","127.3158295,37.3784798","127.4369666,37.3128572",,"126.9307479,37.3120538","127.1358654,37.4840181","128.7059745,35.9487579","127.1358654,37.4840181","127.2207725,37.5172139","127.223299,37.5139254","127.4369666,37.3128572","127.8162521,38.0554507"
"126.9740245,37.3794835","127.3159324,37.3775038","127.4373369,37.3127114",,"126.931486,37.3094983","127.1362911,37.4865035","128.7067559,35.949181","127.1362911,37.4865035","127.220801,37.5171554","127.2238868,37.5131858","127.4373369,37.3127114","127.8152169,38.0554084"
"126.974106,37.3794685","127.3159763,37.3771081","127.4380007,37.3124846",,"126.9319148,37.3079942","127.1365661,37.4878673","128.707174,35.9494076","127.1365661,37.4878673","127.2208659,37.5170384","127.2244995,37.5124175","127.4380007,37.3124846","127.8149421,38.0553902"
"126.9747967,37.3793815","127.3160593,37.3763935","127.4388834,37.3122291",,"126.9321694,37.307158","127.1368272,37.4888478","128.7085991,35.9500829","127.1368272,37.4888478","127.2210925,37.5166576","127.2245234,37.5123869","127.4388834,37.3122291",
"126.9754442,37.3793366","127.3161055,37.3759951","127.4389477,37.3122165",,"126.9324787,37.3063987","127.1368283,37.4888523","128.7092537,35.9503297","127.1368283,37.4888523","127.2217202,37.5158533","127.2248936,37.5117064","127.4389477,37.3122165",
"126.9759763,37.3793254","127.3161494,37.3755634","127.4394049,37.3121284",,"126.9328902,37.3055345","127.1368551,37.4889272","128.7098827,35.9505685","127.1368551,37.4889272","127.2228035,37.5145065","127.2253937,37.510808","127.4394049,37.3121284",
"126.9765286,37.3793396","127.3161602,37.3753039","127.4400019,37.3120115",,"126.9336026,37.3042886","127.1369142,37.4890942","128.710675,35.9508292","127.1369142,37.4890942","127.223299,37.5139254","127.2255759,37.5104695","127.4400019,37.3120115",
"126.9771392,37.3793964","127.3161652,37.374645","127.4404974,37.3119432",,"126.9338915,37.3038293","127.1370717,37.4895129","128.7114048,35.9510608","127.1370717,37.4895129","127.2238868,37.5131858","127.2258014,37.5100824","127.4404974,37.3119432",
"126.9778118,37.3794832","127.3161348,37.3741573","127.4418111,37.3118438",,"126.9341823,37.3034251","127.1374073,37.49029","128.7119114,35.9512035","127.1374073,37.49029","127.2244995,37.5124175","127.2272303,37.5076322","127.4418111,37.3118438",
"126.9785585,37.3796388","127.3162069,37.3737545","127.442214,37.3118368",,"126.9344252,37.3030873","127.137423,37.4903225","128.7127041,35.9514119","127.137423,37.4903225","127.2245234,37.5123869","127.229182,37.5048344","127.442214,37.3118368",
"126.9792237,37.3798175","127.316273,37.37354","127.4429938,37.3118669",,"126.9345198,37.3029562","127.1381554,37.4918562","128.714225,35.9518247","127.1381554,37.4918562","127.2248936,37.5117064","127.2295333,37.5043629","127.4429938,37.3118669",
"126.9799867,37.380066","127.316341,37.3734329","127.4440917,37.3119738",,"126.9350201,37.3022997","127.1383032,37.4921649","128.7167998,35.952491","127.1383032,37.4921649","127.2253937,37.510808","127.2300721,37.5036646","127.4440917,37.3119738",
"126.980575,37.3802579","127.3164611,37.3732771","127.4449674,37.3121194",,"126.9355945,37.3016841","127.1391632,37.4940009","128.7169323,35.9525257","127.1391632,37.4940009","127.2255759,37.5104695","127.2315149,37.5017029","127.4449674,37.3121194",
"126.9826367,37.3810349","127.316717,37.3730125","127.4459287,37.312374",,"126.9368928,37.3003805","127.1395439,37.4948133","128.7199314,35.9533058","127.1395439,37.4948133","127.2258014,37.5100824","127.2323496,37.5005168","127.4459287,37.312374",
"126.9902124,37.38389","127.3170586,37.3727931","127.4465154,37.3125582",,"126.9371711,37.3001286","127.1395629,37.4948539","128.7199536,35.9533109","127.1395629,37.4948539","127.2272303,37.5076322","127.2327248,37.4999994","127.4465154,37.3125582",
"126.9905245,37.3840076","127.3173821,37.3726214","127.4468324,37.3126674",,"126.9373607,37.2999708","127.1404603,37.4966891","128.7202565,35.9533899","127.1404603,37.4966891","127.229182,37.5048344","127.2337991,37.4985416","127.4468324,37.3126674",
"126.9914158,37.3843351","127.3175844,37.372546","127.4471946,37.3128118",,"126.9379873,37.2994744","127.1420826,37.4999993","128.7205236,35.9534593","127.1420826,37.4999993","127.2295333,37.5043629","127.233998,37.4982708","127.4471946,37.3128118",
"126.9934704,37.3850271","127.3179076,37.3724699","127.4478659,37.3130789",,"126.9383289,37.2992029","127.1435428,37.5029286","128.7207741,35.9535244","127.1435428,37.5029286","127.2300721,37.5036646","127.2354497,37.496291","127.4478659,37.3130789",
"126.9947688,37.3854644","127.3180161,37.3724448","127.4493551,37.3137051",,"126.939775,37.2981894","127.1441011,37.5040039","128.7219342,35.9538317","127.1441011,37.5040039","127.2315149,37.5017029","127.2359966,37.4955035","127.4493551,37.3137051",
"126.9959276,37.3858299","127.3183641,37.3723994","127.4499272,37.3139063",,"126.9408812,37.2975267","127.1445605,37.5047209","128.7246281,35.9545877","127.1445605,37.5047209","127.2323496,37.5005168","127.2367412,37.4944804","127.4499272,37.3139063",
"126.9978797,37.3863232","127.3186883,37.3723692","127.4503074,37.3140345",,"126.9410761,37.2974096","127.1446133,37.504804","128.7248562,35.9546377","127.1446133,37.504804","127.2327248,37.4999994","127.2372185,37.4938703","127.4503074,37.3140345",
"126.9979958,37.3863516","127.3194722,37.3723164","127.4506561,37.3141347",,"126.9420535,37.2969103","127.1450659,37.5055075","128.7280808,35.9554359","127.1450659,37.5055075","127.2337991,37.4985416","127.2373276,37.4937101","127.4506561,37.3141347",
"126.9999999,37.3868468","127.3211203,37.3722341","127.4511334,37.3142476",,"126.9425767,37.2966423","127.1451995,37.5057161","128.7307955,35.9560275","127.1451995,37.5057161","127.233998,37.4982708","127.2377665,37.4930711","127.4511334,37.3142476",
"127.0034499,37.3876933","127.3223537,37.3721729","127.4518657,37.3143795",,"126.9430343,37.2964083","127.1452265,37.5057532","128.7328027,35.9563909","127.1452265,37.5057532","127.2354497,37.496291","127.2380485,37.4926481","127.4518657,37.3143795",
"127.0042619,37.3878933","127.3231919,37.3721318","127.4521456,37.3144192",,"126.9441188,37.295768","127.1456692,37.5064026","128.7353524,35.95671","127.1456692,37.5064026","127.2359966,37.4955035","127.2383547,37.4921197","127.4521456,37.3144192",
"127.004316,37.387907","127.3232574,37.3721337","127.4526715,37.3144681",,"126.9452042,37.2949997","127.1471794,37.5086226","128.7377775,35.9568518","127.1471794,37.5086226","127.2367412,37.4944804","127.2386338,37.4915596","127.4526715,37.3144681",
"127.0043961,37.3879272","127.3237023,37.3721461","127.453045,37.3144764",,"126.9458888,37.2944152","127.1473155,37.5088114","128.7399588,35.9568671","127.1473155,37.5088114","127.2372185,37.4938703","127.2388469,37.4910959","127.453045,37.3144764",
"127.0046328,37.388003","127.3238729,37.3721598","127.4533859,37.3144819",,"126.9464869,37.2937853","127.1475413,37.5091501","128.7408287,35.956832","127.1475413,37.5091501","127.2373276,37.4937101","127.238888,37.4910068","127.4533859,37.3144819",
"127.0050331,37.3881173","127.3244202,37.3723238","127.4536003,37.314473",,"126.9465188,37.2937431","127.1482995,37.5100916","128.7412853,35.9568146","127.1482995,37.5100916","127.2377665,37.4930711","127.2391118,37.4904006","127.4536003,37.314473",
"127.0058582,37.3883957","127.3246831,37.3724684","127.4540551,37.3144506",,"126.9469152,37.2932212","127.148724,37.51053","128.7425087,35.9567659","127.148724,37.51053","127.2380485,37.4926481","127.2392651,37.4899133","127.4540551,37.3144506",
"127.0061443,37.3885123","127.3248995,37.3726301","127.4547616,37.3143689",,"126.9473905,37.2925681","127.1492458,37.5109696","128.7452403,35.9565131","127.1492458,37.5109696","127.2383547,37.4921197","127.2397163,37.4883162","127.4547616,37.3143689",
"127.0071579,37.3889879","127.3250742,37.372816","127.4548158,37.3143626",,"126.9475251,37.2923551","127.1498911,37.5113862","128.7475962,35.9562038","127.1498911,37.5113862","127.2386338,37.4915596","127.2401528,37.4867262","127.4548158,37.3143626",
"127.0091095,37.3899344","127.325234,37.3730452","127.4551183,37.314324",,"126.9476624,37.2921016","127.1504123,37.511723","128.7499991,35.9557857","127.1504123,37.511723","127.2388469,37.4910959","127.240233,37.4864326","127.4551183,37.314324",
"127.0093718,37.3900743","127.3256415,37.3736281","127.4552842,37.3142961",,"126.9476876,37.2920539","127.1509,37.5119741","128.7503317,35.9557128","127.1509,37.5119741","127.238888,37.4910068","127.2402623,37.4861415","127.4552842,37.3142961",
"127.0099236,37.3903397","127.3258421,37.3738502","127.4553813,37.314279",,"126.9478053,37.2918444","127.1513065,37.5121538","128.7545109,35.9547992","127.1513065,37.5121538","127.2391118,37.4904006","127.2407717,37.4843832","127.4553813,37.314279",
"127.0105385,37.3906352","127.3260721,37.3740182","127.4559682,37.3141251",,"126.9479143,37.2915899","127.1518566,37.5123483","128.7565847,35.9543339","127.1518566,37.5123483","127.2392651,37.4899133","127.2409491,37.4837922","127.4559682,37.3141251",
"127.0107018,37.3907134","127.3262931,37.3741546","127.4563418,37.3140279",,"126.9483063,37.2905965","127.1524747,37.5125412","128.7583747,35.9539329","127.1524747,37.5125412","127.2397163,37.4883162","127.2413386,37.4826871","127.4563418,37.3140279",
"127.0124406,37.3915454","127.3267974,37.3744068","127.457264,37.3136911",,"126.9483953,37.2903094","127.1534241,37.5127667","128.7594646,35.9536538","127.1534241,37.5127667","127.2401528,37.4867262","127.2415869,37.4821703","127.457264,37.3136911",
"127.013226,37.391856","127.3268764,37.3744322","127.4578623,37.3134506",,"126.9484875,37.2900412","127.1558303,37.5131387","128.7599947,35.9535175","127.1558303,37.5131387","127.240233,37.4864326","127.2417943,37.4817462","127.4578623,37.3134506",
"127.0136612,37.3919984","127.3269859,37.3744666","127.4606629,37.3122419",,"126.9485226,37.2898647","127.1563018,37.5132113","128.7606495,35.9533492","127.1563018,37.5132113","127.2402623,37.4861415","127.2420173,37.4813591","127.4606629,37.3122419",
"127.0142565,37.3921784","127.3272308,37.3745345","127.4612814,37.3119834",,"126.9485913,37.2895775","127.1570153,37.5133252","128.7623495,35.952941","127.1570153,37.5133252","127.2407717,37.4843832","127.242279,37.4809099","127.4612814,37.3119834",
"127.0142993,37.3921912","127.3274533,37.3745727","127.4626021,37.3114304",,"126.9486018,37.2895307","127.1610372,37.5139993","128.7631744,35.9527998","127.1610372,37.5139993","127.2409491,37.4837922","127.2427234,37.48027","127.4626021,37.3114304",
