0,1,2,3,4,5,6,7,8,9,10,11
"127.8207844,37.3043799","127.5770499,37.2376982",,,,,"128.7751756,37.7113328",,,,"129.2016109,36.0795696","128.790368,36.9065236"
"127.8211219,37.3052019","127.5765496,37.2379212",,,,,"128.7750564,37.7119253",,,,"129.2025961,36.0789588","128.7924999,36.906476"
"127.8214208,37.3059664","127.5760436,37.2381171",,,,,"128.775015,37.712088",,,,"129.2037957,36.0782503","128.7930584,36.9065141"
"127.8218103,37.3067991","127.5756096,37.2382589",,,,,"128.7747373,37.7128328",,,,"129.2041391,36.078058","128.7936027,36.9065776"
"127.8221445,37.307376","127.5752986,37.2383412",,,,,"128.7746369,37.7130664",,,,"129.2053483,36.0773818","128.7939933,36.9066419"
"127.8225216,37.3079609","127.5748218,37.2384406",,,,,"128.7743871,37.7136495",,,,"129.2059568,36.077072","128.794498,36.9067499"
"127.822701,37.3082119","127.573318,37.2386904",,,,,"128.7740741,37.7144496",,,,"129.2067597,36.0766631","128.7950247,36.9069019"
"127.822743,37.3082704","127.5723519,37.2388253",,,,,"128.7739366,37.7148333",,,,"129.2092564,36.0755033","128.795544,36.9070748"
"127.8233485,37.3089547","127.570351,37.239105",,,,,"128.7737245,37.7156999",,,,"129.2149231,36.0729515","128.7961762,36.9073554"
"127.8233531,37.3089601","127.5699249,37.2391647",,,,,"128.7736994,37.7160913",,,,"129.2167837,36.0721135","128.79669,36.9076058"
"127.8236479,37.3092802","127.5686522,37.2393404",,,,,"128.7736747,37.7164998",,,,"129.2186066,36.071277","128.7984451,36.9085087"
"127.824083,37.3096927","127.5650673,37.2398346",,,,,"128.7736741,37.7169325",,,,"129.2187638,36.0712053","128.7989823,36.9087426"
"127.8246756,37.3102545","127.5640369,37.239973",,,,,"128.7736996,37.7172269",,,,"129.2201249,36.0705827","128.7993087,36.9088662"
"127.8251864,37.3106821","127.5636616,37.2400327",,,,,"128.7737123,37.7173746",,,,"129.2213234,36.0700445","128.7998529,36.9090522"
"127.8253302,37.3108025","127.562877,37.2401584",,,,,"128.7737676,37.7177534",,,,"129.2246123,36.0685666","128.8001044,36.9091225"
"127.8265421,37.311825","127.5622028,37.2402507",,,,,"128.7737741,37.7177993",,,,"129.225899,36.0679495","128.8013806,36.9094438"
"127.8267268,37.3119831","127.5615084,37.2403449",,,,,"128.7740114,37.7186746",,,,"129.2267745,36.0675159","128.8044932,36.9101028"
"127.8286807,37.3136362","127.5602018,37.2405231",,,,,"128.774162,37.7190497",,,,"129.2280497,36.0668331","128.804907,36.9102092"
"127.8293411,37.3142014","127.5594837,37.2405875",,,,,"128.7743786,37.7194403",,,,"129.2295247,36.0658914","128.8050197,36.9102368"
"127.8302144,37.314948","127.5592571,37.2406083",,,,,"128.7745917,37.7198256",,,,"129.2308124,36.064966","128.8055145,36.9104224"
"127.8306789,37.315346","127.5589526,37.240604",,,,,"128.774887,37.7202433",,,,"129.2315124,36.064433","128.8059195,36.9106046"
"127.8308738,37.3155149","127.5575794,37.2405668",,,,,"128.7751281,37.7205417",,,,"129.2316336,36.0643411","128.8059773,36.91064"
"127.8311321,37.3157396","127.5540514,37.2403458",,,,,"128.7754907,37.7209749",,,,"129.2327365,36.0634995","128.806414,36.9109029"
"127.8312114,37.3158088","127.5529036,37.2402598",,,,,"128.775797,37.7213059",,,,"129.2333604,36.0630388","128.8064208,36.9109073"
"127.8324664,37.3168554","127.5503227,37.2401059",,,,,"128.7767333,37.7223061",,,,"129.233899,36.0626416","128.806828,36.9112237"
"127.8325706,37.3169416","127.5465501,37.2398649",,,,,"128.7774929,37.7231334",,,,"129.2354287,36.0615152","128.8070872,36.9114814"
"127.8328527,37.3171761","127.5427076,37.2396113",,,,,"128.7778118,37.7234661",,,,"129.2356024,36.0613873","128.8076476,36.9121522"
"127.8347082,37.3187149","127.5409364,37.239501",,,,,"128.7788122,37.7244998",,,,"129.2358755,36.0611869","128.8084084,36.91312"
"127.83539,37.3192664","127.5398923,37.2394365",,,,,"128.7790389,37.7247488",,,,"129.2366314,36.0606197","128.8086016,36.9133261"
"127.8354546,37.3193185","127.5378527,37.2392956",,,,,"128.7792991,37.7250362",,,,"129.239995,36.0580838","128.8086325,36.9133591"
"127.8364736,37.3200431","127.5366982,37.2392194",,,,,"128.7795525,37.7253156",,,,"129.2412435,36.057157","128.8088232,36.913549"
"127.8367012,37.3202056","127.5360104,37.2391745",,,,,"128.7798098,37.7255642",,,,"129.2418122,36.056716","128.809092,36.9137768"
"127.8371403,37.3204819","127.5346563,37.2390974",,,,,"128.7802279,37.7260608",,,,"129.2422156,36.0564307","128.8093626,36.9139748"
"127.8372116,37.320525","127.5340847,37.239084",,,,,"128.780501,37.72643",,,,"129.2429242,36.0558913","128.8095501,36.9141089"
"127.8377605,37.3208534","127.5335458,37.2390869",,,,,"128.7806116,37.7265956",,,,"129.2431929,36.0556935","128.8097679,36.9142435"
"127.8378952,37.3209341","127.532964,37.2391105",,,,,"128.7807796,37.7268632",,,,"129.2434442,36.0555087","128.8101307,36.9144558"
"127.838721,37.321368","127.5327104,37.2391295",,,,,"128.7810529,37.7273767",,,,"129.2441368,36.0549992","128.8103389,36.9145473"
"127.8392221,37.3216145","127.5324454,37.2391494",,,,,"128.7811991,37.7276987",,,,"129.2445414,36.0547229","128.8106937,36.914684"
"127.840707,37.3222664","127.5319911,37.2392045",,,,,"128.7812969,37.7279752",,,,"129.2451495,36.0543075","128.8110945,36.9148165"
"127.8421205,37.3228563","127.5311332,37.2393436",,,,,"128.781408,37.7282984",,,,"129.2461947,36.0536784","128.8113764,36.9148937"
"127.8431134,37.3232816","127.5305571,37.2394717",,,,,"128.7815446,37.7287828",,,,"129.2469975,36.0531871","128.8115613,36.9149376"
"127.8442262,37.3237471","127.5298491,37.2396747",,,,,"128.781625,37.7292325",,,,"129.2482618,36.0524745","128.8119487,36.9150126"
"127.8445485,37.3238814","127.5295583,37.2397622",,,,,"128.7816615,37.729708",,,,"129.2494622,36.0518909","128.8123244,36.9150544"
"127.8448538,37.3240112","127.5293667,37.239819",,,,,"128.7816621,37.7301992",,,,"129.2499993,36.0516325","128.8126752,36.9150893"
"127.8458523,37.3244193","127.5287602,37.2400364",,,,,"128.7816307,37.7308809",,,,"129.2500994,36.0515913","128.8130053,36.915092"
"127.8459281,37.3244524","127.5282495,37.2402286",,,,,"128.7815862,37.731195",,,,"129.2514499,36.0509658","128.813563,36.9150768"
"127.8463296,37.3246288","127.5275235,37.240537",,,,,"128.7815394,37.731447",,,,"129.2523994,36.0505832","128.8138678,36.9150491"
"127.8467651,37.3248196","127.5273218,37.2406389",,,,,"128.7814947,37.7316178",,,,"129.2530492,36.0503493","128.8140301,36.9150221"
"127.8474472,37.3251511","127.5267491,37.240923",,,,,"128.7814458,37.7318058",,,,"129.2531252,36.050322","128.8142383,36.9149873"
"127.8476904,37.3252693","127.5265439,37.2410276",,,,,"128.7812116,37.7325077",,,,"129.2537374,36.0500994","128.8147729,36.9148723"
"127.8483153,37.3256614","127.5257999,37.2414064",,,,,"128.7808249,37.7336412",,,,"129.2542381,36.0499497","128.8149172,36.9148374"
"127.8486381,37.3259074","127.5253242,37.241648",,,,,"128.7806741,37.7341746",,,,"129.2547122,36.0498075","128.8156636,36.9145749"
"127.848851,37.32607","127.5248248,37.2418969",,,,,"128.7805865,37.7346911",,,,"129.2555815,36.0495622","128.8169326,36.9140146"
"127.8490901,37.3262531","127.5242364,37.2421711",,,,,"128.7805368,37.7352333",,,,"129.2570501,36.0492089","128.8182309,36.913399"
"127.8493906,37.3265677","127.5239591,37.2422919",,,,,"128.7805249,37.7356579",,,,"129.2580116,36.0490164","128.8192477,36.9129298"
"127.8496402,37.3268275","127.523711,37.2423956",,,,,"128.7805556,37.7361245",,,,"129.2585081,36.0489306","128.8204058,36.912386"
"127.8512015,37.3285968","127.5232263,37.2425778",,,,,"128.7806136,37.7365258",,,,"129.2594185,36.0487875","128.8220895,36.9116047"
"127.851803,37.3292774","127.5224698,37.2428565",,,,,"128.7806492,37.7367498",,,,"129.259549,36.0487666","128.8226697,36.9113359"
"127.853156,37.3308859","127.5216153,37.2431424",,,,,"128.7807009,37.7369169",,,,"129.2603619,36.0486826","128.8228278,36.9112621"
"127.8545358,37.332425","127.521312,37.2432326",,,,,"128.7807418,37.7370526",,,,"129.2616073,36.0485795","128.8235183,36.9109461"
"127.8548525,37.3327783","127.5211936,37.2432678",,,,,"128.7808726,37.7375297",,,,"129.2623702,36.0485422","128.8247011,36.9104056"
"127.8550635,37.3330192","127.5207201,37.2433904",,,,,"128.7810353,37.7379488",,,,"129.2629115,36.0485243","128.8249572,36.9102865"
"127.8553371,37.333333","127.5198847,37.2435799",,,,,"128.7811969,37.7383031",,,,"129.264195,36.0485361","128.8253695,36.9101088"
"127.8554018,37.333413","127.5191992,37.2437134",,,,,"128.7813565,37.7386096",,,,"129.2644748,36.048541","128.8257529,36.9099522"
"127.8557694,37.3338112","127.5184009,37.2438478",,,,,"128.7816115,37.7390493",,,,"129.2656489,36.0485742","128.8261602,36.9098133"
"127.8563776,37.3344764","127.5176805,37.2439462",,,,,"128.7820807,37.7396688",,,,"129.2659947,36.0486015","128.8264214,36.9097284"
"127.8565796,37.3347012","127.5175722,37.2439606",,,,,"128.7823865,37.7400251",,,,"129.2665118,36.0486417","128.826495,36.9097041"
"127.8570301,37.335201","127.5169284,37.244013",,,,,"128.7826003,37.7402526",,,,"129.2688746,36.0488664","128.8268247,36.9096211"
"127.8577451,37.3359965","127.5130442,37.2442812",,,,,"128.7829766,37.740618",,,,"129.2692715,36.0488939","128.8275726,36.9095073"
"127.8582785,37.3365898","127.5116416,37.2443778",,,,,"128.7833616,37.7409581",,,,"129.2705723,36.0489847","128.8277329,36.9094956"
"127.8589186,37.3373009","127.5113372,37.2443923",,,,,"128.7838247,37.741291",,,,"129.2716118,36.0490577","128.82816,36.9094638"
"127.8594508,37.3378789","127.5067437,37.2446829",,,,,"128.784262,37.741572",,,,"129.2729619,36.0490666","128.8284663,36.9094568"
"127.8598172,37.3382581","127.5048562,37.244802",,,,,"128.7847882,37.7418772",,,,"129.2753755,36.0489831","128.8289112,36.9094779"
"127.8601292,37.3385799","127.5032123,37.2448813",,,,,"128.7853039,37.7421645",,,,"129.2788623,36.0488412","128.8292901,36.9095152"
"127.8608167,37.3392917","127.5001071,37.2450833",,,,,"128.7862421,37.7426662",,,,"129.2796386,36.048809","128.8296246,36.909579"
"127.8610901,37.3395667","127.5,37.2450896",,,,,"128.7873124,37.7433241",,,,"129.282887,36.0486742","128.8299119,36.9096407"
"127.8619051,37.3402474","127.4998906,37.245095",,,,,"128.7882122,37.7439659",,,,"129.2859999,36.0485413","128.8307561,36.9099053"
"127.8627415,37.3409236","127.4984959,37.2452014",,,,,"128.7886748,37.7443331",,,,"129.2870235,36.0484972","128.8333363,36.9109742"
"127.8632697,37.3413637","127.4966152,37.2453131",,,,,"128.789136,37.7447489",,,,"129.291299,36.0483333","128.8359323,36.9120492"
"127.8636913,37.3416896","127.4962713,37.2453338",,,,,"128.7894243,37.745008",,,,"129.2925945,36.0482887","128.8365155,36.9123401"
"127.8651911,37.3427432","127.4962216,37.2453365",,,,,"128.7898537,37.7454855",,,,"129.2927054,36.0482843","128.8368588,36.912522"
"127.8659465,37.3432375","127.4951674,37.2453996",,,,,"128.7902566,37.7459462",,,,"129.2929871,36.0482747","128.8373623,36.9128192"
"127.8665365,37.3435981","127.4951392,37.2454014",,,,,"128.7904808,37.7462429",,,,"129.2945155,36.0481698","128.83804,36.9132514"
"127.8673145,37.3440815","127.4942563,37.2454581",,,,,"128.7907776,37.7466651",,,,"129.2951268,36.0481047","128.8398221,36.9145041"
"127.8675851,37.3442456","127.4933025,37.2455275",,,,,"128.7907881,37.7466794",,,,"129.2951555,36.0480998","128.8399845,36.9146095"
"127.8677741,37.3443406","127.4859475,37.2459622",,,,,"128.7910075,37.7470249",,,,"129.2965643,36.0478605","128.8399947,36.9146157"
"127.8679801,37.3444436","127.4848086,37.2460297",,,,,"128.7912755,37.7474942",,,,"129.2980048,36.0475027","128.840359,36.9148442"
"127.8684464,37.3446765","127.4838818,37.2460782",,,,,"128.7915857,37.7480974",,,,"129.2985356,36.0473694","128.8407256,36.9150708"
"127.8699118,37.345366","127.4837837,37.2460836",,,,,"128.791915,37.7488229",,,,"129.2985743,36.0473589","128.8413313,36.9153677"
"127.8704674,37.3456112","127.4835244,37.2460998",,,,,"128.7921996,37.7494579",,,,"129.2986085,36.0473503","128.8418221,36.9155686"
"127.8719406,37.3462628","127.4823562,37.2461492",,,,,"128.7924417,37.7499996",,,,"129.3019537,36.0465041","128.8424056,36.9157513"
"127.8724666,37.346473","127.481594,37.2461491",,,,,"128.7925323,37.7501842",,,,"129.3025903,36.0462836","128.84271,36.9158245"
"127.8728083,37.3466089","127.4806908,37.2461282",,,,,"128.7927147,37.7505581",,,,"129.3046497,36.0455711","128.8428825,36.915864"
"127.8740048,37.3470144","127.4801451,37.2461011",,,,,"128.7930414,37.7511304",,,,"129.3050441,36.0454416","128.8430729,36.9159069"
"127.8741767,37.3470697","127.4794957,37.2460559",,,,,"128.7931632,37.7513481",,,,"129.3087842,36.0441025","128.8436164,36.9159774"
"127.8749999,37.347333","127.4787808,37.24599",,,,,"128.7931843,37.7513848",,,,"129.3094745,36.0438568","128.8442615,36.9160187"
"127.8753663,37.3474364","127.4778743,37.24587",,,,,"128.7935667,37.7519024",,,,"129.3105227,36.0434849","128.8447285,36.9160234"
"127.8767241,37.347808","127.4771865,37.2457662",,,,,"128.7942414,37.7527711",,,,"129.3108419,36.0433692","128.845036,36.916019"
"127.877434,37.3479824","127.4759125,37.2455415",,,,,"128.7948322,37.7533919",,,,"129.3115972,36.0431","128.8454688,36.915987"
"127.8780648,37.3481381","127.4757524,37.2455117",,,,,"128.7954462,37.7539718",,,,"129.3119537,36.0429143","128.8456894,36.9159566"
"127.8793965,37.3484674","127.4744423,37.245204",,,,,"128.7956778,37.7541658",,,,"129.3124358,36.042688","128.8460129,36.9159061"
"127.8802884,37.3486862","127.4741097,37.2451264",,,,,"128.7966505,37.7548797",,,,"129.3129694,36.042386","128.8463801,36.9158487"
"127.8804411,37.3487245","127.4735212,37.2449595",,,,,"128.7974866,37.7554329",,,,"129.3133734,36.042141","128.8469574,36.9157349"
"127.8814619,37.3489835","127.4726294,37.2446691",,,,,"128.7982248,37.7558411",,,,"129.3136243,36.0419993","128.8513535,36.9147854"
"127.8815682,37.3490111","127.4716193,37.2443218",,,,,"128.7992137,37.7563079",,,,"129.3138491,36.0418327","128.8517069,36.9147111"
"127.8820577,37.3491375","127.4709271,37.2440837",,,,,"128.7997076,37.7565097",,,,"129.3140872,36.0415659","128.8541704,36.9141773"
"127.882294,37.349199","127.470324,37.2438492",,,,,"128.8003636,37.7567612",,,,"129.314287,36.0412744","128.8547116,36.9140576"
"127.8834008,37.3494847","127.4701819,37.2437959",,,,,"128.8007314,37.7568869",,,,"129.3143992,36.0409915","128.8550795,36.9139759"
"127.8837412,37.3495792","127.4697287,37.2436273",,,,,"128.8012073,37.7570349",,,,"129.3144617,36.0407165","128.8551578,36.9139587"
"127.883973,37.3496496","127.469147,37.2434099",,,,,"128.8014183,37.757092",,,,"129.314474,36.0403332","128.8566349,36.9136327"
"127.8843621,37.3497989","127.4684954,37.2431681",,,,,"128.8019384,37.7572332",,,,"129.3144368,36.0400164","128.8572365,36.9134996"
"127.8849247,37.3500666","127.4657933,37.2422101",,,,,"128.8019784,37.7572435",,,,"129.3143617,36.0397913","128.8573874,36.9134664"
"127.8852336,37.3502026","127.4644675,37.2418023",,,,,"128.8030045,37.7574972",,,,"129.3142372,36.0395408","128.8578645,36.9133392"
"127.8853287,37.3502446","127.4621024,37.2411489",,,,,"128.8039248,37.7577412",,,,"129.3137999,36.0390074","128.8580788,36.9132737"
"127.8855789,37.3503781","127.4600248,37.2406092",,,,,"128.8043117,37.7578576",,,,"129.3136214,36.038774","128.8583052,36.9131873"
"127.8858495,37.3505215","127.4590902,37.2403538",,,,,"128.8053364,37.7582248",,,,"129.3135302,36.0385761","128.8584435,36.9131352"
"127.8870451,37.3513973","127.4576811,37.2399684",,,,,"128.8057814,37.7584146",,,,"129.3132428,36.0381892","128.8588012,36.9129887"
"127.8875248,37.3517996","127.4551403,37.239313",,,,,"128.8059678,37.7584936",,,,"129.31267,36.0373632","128.8589593,36.9129175"
"127.8886605,37.3528523","127.4519851,37.2384978",,,,,"128.8067308,37.7588916",,,,"129.3120408,36.0363027","128.8590473,36.9128777"
"127.8893989,37.3535078","127.4494319,37.2378225",,,,,"128.8068902,37.7589809",,,,"129.3113813,36.0349343","128.8593764,36.9126973"
"127.889974,37.3539999","127.4468416,37.2371435",,,,,"128.8072995,37.7592116",,,,"129.3103605,36.0321823","128.8608242,36.9118658"
"127.8908248,37.354766","127.4459736,37.236915",,,,,"128.8081407,37.7597926",,,,"129.3090188,36.0285481","128.8609865,36.9117738"
"127.8914745,37.355283","127.4396727,37.2352561",,,,,"128.8087124,37.7602161",,,,"129.3088803,36.0281697","128.8611099,36.9117093"
"127.8921623,37.3557414","127.4385129,37.234986",,,,,"128.8091496,37.7606078",,,,"129.3086768,36.0276184","128.8612223,36.9116513"
"127.8924365,37.3559243","127.4382908,37.2349372",,,,,"128.8094246,37.7608833",,,,"129.308419,36.026921","128.8614149,36.9115616"
"127.893399,37.3564493","127.4376111,37.2348152",,,,,"128.8096998,37.7611659",,,,"129.3071027,36.0239516","128.861571,36.9115021"
"127.893937,37.3567576","127.4368051,37.2347102",,,,,"128.8102989,37.7618577",,,,"129.3056965,36.0206383","128.861899,36.911392"
"127.8945769,37.3571224","127.4360814,37.2346332",,,,,"128.8106591,37.7623251",,,,"129.3053552,36.0198322","128.8621494,36.9113305"
"127.8947864,37.3572415","127.4358165,37.2346159",,,,,"128.8109817,37.7627902",,,,"129.3051312,36.0192054","128.8623519,36.9112922"
"127.8953834,37.3576091","127.4357072,37.2346086",,,,,"128.811152,37.7630433",,,,"129.305118,36.0191632","128.8628779,36.9112068"
"127.8955579,37.3577158","127.4354918,37.2346076",,,,,"128.811787,37.7639664",,,,"129.3050268,36.0188599","128.8630371,36.9111951"
"127.8959739,37.3580164","127.434891,37.2346064",,,,,"128.8126371,37.7651745",,,,"129.3048836,36.0181752","128.8634117,36.9111754"
"127.8964117,37.3583827","127.434458,37.2347107",,,,,"128.8132615,37.7660742",,,,"129.3048223,36.0178227","128.8636173,36.9111839"
"127.8968122,37.358741","127.4333813,37.2347813",,,,,"128.8137993,37.7668244",,,,"129.3047757,36.017288","128.8638544,36.9111992"
"127.8968236,37.3587545","127.4312785,37.2350109",,,,,"128.8145864,37.7679332",,,,"129.3047539,36.0170143","128.8640084,36.9112146"
"127.8970428,37.3590034","127.4308139,37.2350854",,,,,"128.8149557,37.7683977",,,,"129.3047708,36.0164425","128.8642323,36.9112417"
"127.8971496,37.3591247","127.430249,37.2352536",,,,,"128.8150498,37.7685165",,,,"129.304778,36.0161755","128.8646275,36.9113066"
"127.8974999,37.3595914","127.4298362,37.2354202",,,,,"128.8154116,37.7688829",,,,"129.3049372,36.0144955","128.8649499,36.9113858"
"127.8980362,37.3604297","127.429341,37.2357029",,,,,"128.8159389,37.7693601",,,,"129.3051746,36.0125475","128.8652853,36.9114974"
"127.8982753,37.360802","127.4290093,37.235938",,,,,"128.8164759,37.769802",,,,"129.3052701,36.0117718","128.8654932,36.911577"
"127.8988856,37.3617554","127.428839,37.2360785",,,,,"128.8170243,37.7701916",,,,"129.3053603,36.0109573","128.865979,36.9118103"
"127.8990369,37.3619749","127.4282578,37.2366785",,,,,"128.817787,37.7706247",,,,"129.3055794,36.0090844","128.8660254,36.9118341"
"127.8992998,37.3623499","127.4274982,37.2375443",,,,,"128.8184867,37.7709575",,,,"129.3059156,36.0061667","128.8660753,36.9118605"
"127.899666,37.3628363","127.4266687,37.2384767",,,,,"128.8186787,37.7710311",,,,"129.3060779,36.0049185","128.8664081,36.9120794"
"127.899824,37.3630331","127.4264418,37.2387596",,,,,"128.8188285,37.7710889",,,,"129.3062413,36.0042489","128.8664444,36.9121042"
"127.9001125,37.3633413","127.4263966,37.2388263",,,,,"128.819487,37.7713411",,,,"129.3063876,36.0037572","128.8669513,36.9124535"
"127.9004871,37.3637159","127.4262431,37.2390534",,,,,"128.8195463,37.7713593",,,,"129.3068223,36.0028267","128.8679991,36.9131743"
"127.9009239,37.3640912","127.4261087,37.239293",,,,,"128.8199744,37.7714915",,,,"129.3070313,36.0025062","128.8687743,36.913708"
"127.901349,37.3643909","127.4260047,37.239549",,,,,"128.8200109,37.771501",,,,"129.3071203,36.0023715","128.8687833,36.9137142"
"127.9017977,37.3646652","127.4257933,37.2401654",,,,,"128.820474,37.7716166",,,,"129.3071321,36.0023533","128.8697921,36.9143822"
"127.901954,37.3647611","127.4254098,37.2414632",,,,,"128.8211745,37.771743",,,,"129.3072631,36.002162","128.8706581,36.9149743"
"127.9020061,37.3647915","127.4251982,37.2421797",,,,,"128.8213169,37.7717694",,,,"129.3076327,36.0016822","128.8710227,36.9152153"
"127.9021908,37.3649","127.4249745,37.2426663",,,,,"128.8213283,37.7717711",,,,"129.307826,36.0014531","128.8712023,36.9153403"
"127.9025746,37.3650871","127.4248116,37.2431908",,,,,"128.8216039,37.7718211",,,,"129.3081121,36.0011576","128.8714384,36.9154836"
"127.9029074,37.3652274","127.4247426,37.2434215",,,,,"128.8222547,37.7718959",,,,"129.3085246,36.0008079","128.8718709,36.9156886"
"127.9030261,37.3652505","127.4246069,37.2438766",,,,,"128.8225833,37.7719192",,,,"129.3090993,36.0002746","128.8718788,36.9156921"
"127.9032184,37.3653165","127.424444,37.2443804",,,,,"128.8230867,37.7719451",,,,"129.3092649,36.0001405","128.8722091,36.9158307"
"127.9033485,37.3653467","127.4242168,37.244977",,,,,"128.8236149,37.7719563",,,,"129.3093356,36.0000826","128.8724227,36.9159112"
"127.9034819,37.3653733","127.4240439,37.2453816",,,,,"128.824236,37.7719619",,,,"129.3094369,36.0","128.8727228,36.9159952"
"127.9038039,37.3654092","127.4239196,37.2456394",,,,,"128.8243905,37.7719629",,,,"129.3095371,35.9999164","128.8731564,36.9160758"
"127.9041314,37.365399","127.4237693,37.2459557",,,,,"128.8246618,37.7719617",,,,"129.3111492,35.998566","128.8735232,36.9161175"
"127.9043749,37.3653342","127.4233198,37.2466972",,,,,"128.8261995,37.7719831",,,,"129.3112242,35.9985","128.873877,36.9161324"
"127.9045383,37.365257","127.4230487,37.2471045",,,,,"128.8286246,37.7719747",,,,"129.3134739,35.9966577","128.8743113,36.9161255"
"127.9046744,37.3651574","127.4225858,37.2477793",,,,,"128.828737,37.7719743",,,,"129.3138366,35.9963664","128.8749998,36.9160815"
"127.9047764,37.3650137","127.4218746,37.2485658",,,,,"128.8294026,37.7719912",,,,"129.3141917,35.9960807","128.8751488,36.9160663"
"127.9048389,37.3648792","127.4214479,37.2490225",,,,,"128.8298654,37.7720283",,,,"129.3146579,35.9957059","128.8776087,36.9158322"
"127.9048664,37.3647484","127.4214219,37.2490495",,,,,"128.8305391,37.7721108",,,,"129.315794,35.9947935","128.8781088,36.9158003"
"127.9048658,37.3646376","127.4210314,37.2494477",,,,,"128.8310749,37.7722328",,,,"129.316392,35.994313","128.8782637,36.9157994"
"127.904837,37.364525","127.4204275,37.2499999",,,,,"128.8316114,37.7723916",,,,"129.3176245,35.9932523","128.8787018,36.9158187"
"127.9047594,37.3643774","127.4201093,37.250252",,,,,"128.8317931,37.7724581",,,,"129.3181618,35.9927411","128.8790504,36.9158507"
"127.9047491,37.3643576","127.4196375,37.2506276",,,,,"128.8322312,37.7726388",,,,"129.3187245,35.9921746","128.8791246,36.915857"
"127.9046741,37.3642578","127.4195518,37.2506906",,,,,"128.8323033,37.7726686",,,,"129.3191611,35.9916226","128.8791516,36.9158612"
"127.9045368,37.3641411","127.4191376,37.2509959",,,,,"128.8327745,37.7729246",,,,"129.3192754,35.9914784","128.8792405,36.9158746"
"127.9043749,37.3640579","127.4191173,37.2510113",,,,,"128.8331744,37.7731914",,,,"129.3193368,35.9914","128.879315,36.9158927"
"127.9041871,37.364008","127.418623,37.2513552",,,,,"128.8333747,37.7733414",,,,"129.3196622,35.9909831","128.8795089,36.9159409"
"127.9039997,37.3640078","127.4177327,37.2519829",,,,,"128.8336365,37.7735665",,,,"129.3204494,35.9899083","128.8795168,36.9159426"
"127.9037999,37.3640247","127.4165421,37.2528339",,,,,"128.833849,37.773766",,,,"129.3225491,35.9870576","128.8795991,36.9159624"
"127.9036499,37.3640666","127.4159428,37.2532635",,,,,"128.8341526,37.7741104",,,,"129.3229623,35.9865077","128.8798043,36.9160123"
"127.903392,37.3641919","127.4151414,37.2539308",,,,,"128.8342785,37.7742911",,,,"129.3234124,35.9860159","128.8800988,36.9160963"
"127.903204,37.3643097","127.4144302,37.25461",,,,,"128.8344243,37.7745075",,,,"129.3239492,35.9854831","128.880452,36.9161976"
"127.9030624,37.3644346","127.4140453,37.2549775",,,,,"128.8346371,37.7748494",,,,"129.3241746,35.9853021","128.8804633,36.9162011"
"127.9019226,37.3658636","127.4136761,37.2553828",,,,,"128.8347797,37.7751362",,,,"129.324999,35.9846414","128.8810207,36.9163569"
"127.9015759,37.366292","127.4133769,37.2557116",,,,,"128.8349874,37.7758242",,,,"129.3259241,35.9840666","128.8819891,36.9166503"
"127.9014581,37.3664375","127.4126146,37.2566224",,,,,"128.835062,37.7764416",,,,"129.3269748,35.9835494","128.8820298,36.916666"
"127.9013388,37.366501","127.4115665,37.258017",,,,,"128.8350619,37.7768742",,,,"129.3296742,35.9822913","128.882643,36.9168671"
"127.9012995,37.3665498","127.4109013,37.2588476",,,,,"128.8350371,37.7771999",,,,"129.3310097,35.9816732","128.8831467,36.9170361"
"127.900449,37.3675992","127.4103027,37.2595935",,,,,"128.834962,37.7778244",,,,"129.3317723,35.9813199","128.8837568,36.9173102"
"127.9001743,37.367958","127.4095824,37.260305",,,,,"128.8348625,37.7786664",,,,"129.3345243,35.9800411","128.8841452,36.9174995"
"127.8987627,37.3696871","127.4093373,37.260541",,,,,"128.8347247,37.7796575",,,,"129.3352492,35.9796829","128.8848294,36.9178999"
"127.8980625,37.3705413","127.4091443,37.2607239",,,,,"128.8346997,37.7797831",,,,"129.3358623,35.9793409","128.8850782,36.9180637"
"127.897199,37.371716","127.4080547,37.2617533",,,,,"128.8345741,37.7806245",,,,"129.3364817,35.978979","128.8858197,36.9186545"
"127.8967494,37.3723412","127.406474,37.2632493",,,,,"128.834425,37.7816167",,,,"129.3365615,35.9789327","128.8860648,36.9188598"
"127.8964245,37.3728408","127.4056994,37.2639824",,,,,"128.8342776,37.7826395",,,,"129.3370374,35.9786495","128.8865804,36.9193739"
"127.8961369,37.3733492","127.404787,37.264866",,,,,"128.8341248,37.7836164",,,,"129.3376499,35.9782327","128.8873336,36.9201764"
"127.8958349,37.3739136","127.4026438,37.2668861",,,,,"128.8337996,37.785866",,,,"129.3379872,35.9779995","128.8875952,36.9204248"
"127.8955805,37.3744976","127.4019878,37.2674985",,,,,"128.8336694,37.7867101",,,,"129.3388614,35.9773415","128.887714,36.9205388"
"127.8955072,37.3747259","127.4014683,37.267983",,,,,"128.8335692,37.7872016",,,,"129.339365,35.9769137","128.8882702,36.9209983"
"127.895186,37.3757357","127.4012831,37.2681631",,,,,"128.833314,37.788103",,,,"129.3395836,35.9767274","128.8885428,36.9211727"
"127.8949615,37.3768577","127.4005322,37.2688611",,,,,"128.8330613,37.7886403",,,,"129.3396,35.9767163","128.8885837,36.9211984"
"127.8948869,37.3772825","127.3998998,37.2694492",,,,,"128.8328188,37.7892983",,,,"129.3396369,35.9766833","128.8889285,36.9213917"
