0,1,2,3,4,5,6,7,8,9,10,11,12
"128.4160123,35.7696081","129.3792255,36.3536325","128.5125832,38.2495337","128.5125832,38.2495337","128.5670618,38.2439159","128.5674687,38.2479848","128.5674687,38.2479848","128.5674687,38.2479848","128.5125832,38.2495337","128.5674687,38.2479848","128.5674687,38.2479848","128.1988135,38.1061298","128.5670618,38.2439159"
"128.4166998,35.7696498","129.3794223,36.3538944","128.5123748,38.2499997","128.5123748,38.2499997","128.5667101,38.2438515","128.5672494,38.2482247","128.5672494,38.2482247","128.5672494,38.2482247","128.5123748,38.2499997","128.5672494,38.2482247","128.5672494,38.2482247","128.1989029,38.1062915","128.5667101,38.2438515"
"128.4171112,35.769643","129.3797392,36.3542356","128.5123027,38.2501589","128.5123027,38.2501589","128.5663685,38.2436987","128.567237,38.2482392","128.567237,38.2482392","128.567237,38.2482392","128.5123027,38.2501589","128.567237,38.2482392","128.567237,38.2482392","128.1989833,38.106474","128.5663685,38.2436987"
"128.4174408,35.769636","129.3797575,36.3542551","128.5117117,38.2514663","128.5117117,38.2514663","128.5659733,38.243404","128.5672258,38.2482528","128.5672258,38.2482528","128.5672258,38.2482528","128.5117117,38.2514663","128.5672258,38.2482528","128.5672258,38.2482528","128.1990443,38.1066457","128.5659733,38.243404"
"128.4179119,35.7696162","129.3798436,36.3543601","128.5116213,38.2517077","128.5116213,38.2517077","128.5657441,38.2432781","128.5672034,38.2482801","128.5672034,38.2482801","128.5672034,38.2482801","128.5116213,38.2517077","128.5672034,38.2482801","128.5672034,38.2482801","128.1991192,38.1069715","128.5657441,38.2432781"
"128.4182995,35.7695582","129.3802616,36.3548746","128.5115141,38.2518888","128.5115141,38.2518888","128.5656139,38.2432072","128.5671775,38.2483118","128.5671775,38.2483118","128.5671775,38.2483118","128.5115141,38.2518888","128.5671775,38.2483118","128.5671775,38.2483118","128.1991703,38.107421","128.5657026,38.2432559"
"128.4187997,35.7694742","129.3804495,36.355133","128.5114425,38.251994","128.5114425,38.251994","128.5652226,38.2430124","128.5669387,38.2485483","128.5669387,38.2485483","128.5669387,38.2485483","128.5114425,38.251994","128.5669387,38.2485483","128.5669387,38.2485483","128.1991816,38.1076462",
"128.4191748,35.769383","129.3806372,36.3555249","128.5113965,38.2520602","128.5113965,38.2520602","128.5651431,38.2429726","128.5668971,38.2485929","128.5668971,38.2485929","128.5668971,38.2485929","128.5113965,38.2520602","128.5668971,38.2485929","128.5668971,38.2485929","128.1992199,38.1081921",
"128.419391,35.7693326","129.3806996,36.3557078","128.5113819,38.2520765","128.5113819,38.2520765","128.564715,38.2427638","128.5668442,38.2486492","128.5668442,38.2486492","128.5668442,38.2486492","128.5113819,38.2520765","128.5668442,38.2486492","128.5668442,38.2486492","128.1992285,38.1083796",
"128.4196943,35.769251","129.3807068,36.3557311","128.5112299,38.25224","128.5112299,38.25224","128.5646057,38.2427134","128.5659677,38.2492781","128.5659677,38.2492781","128.5659677,38.2492781","128.5112299,38.25224","128.5659677,38.2492781","128.5659677,38.2492781","128.1992434,38.1087472",
"128.4197252,35.7692426","129.3807747,36.3559581","128.5112062,38.2522655","128.5112062,38.2522655","128.5641501,38.2425013","128.5657653,38.2494269","128.5657653,38.2494269","128.5657653,38.2494269","128.5112062,38.2522655","128.5657653,38.2494269","128.5657653,38.2494269","128.1992646,38.1091797",
"128.4200183,35.7691439","129.3807622,36.3564576","128.510911,38.2525726","128.510911,38.2525726","128.563775,38.242328","128.5655844,38.2495601","128.5655844,38.2495601","128.5655844,38.2495601","128.510911,38.2525726","128.5655844,38.2495601","128.5655844,38.2495601","128.1992844,38.1095833",
"128.4203114,35.7690416","129.3807492,36.3566579","128.5107497,38.2527245","128.5107497,38.2527245","128.5637058,38.2422827","128.5649371,38.2499995","128.5649371,38.2499995","128.5649371,38.2499995","128.5107497,38.2527245","128.5649371,38.2499995","128.5649371,38.2499995","128.1993006,38.109841",
"128.4208623,35.7688453","129.3807215,36.3568026","128.5106493,38.2528164","128.5106493,38.2528164","128.5635974,38.2422134","128.5643847,38.250364","128.5643847,38.250364","128.5643847,38.250364","128.5106493,38.2528164","128.5643847,38.250364","128.5643847,38.250364","128.1993365,38.1104996",
"128.4208766,35.7688398","129.3806927,36.35695","128.5105895,38.2528746","128.5105895,38.2528746","128.5632965,38.2420305","128.5643791,38.2503677","128.5643791,38.2503677","128.5643791,38.2503677","128.5105895,38.2528746","128.5643791,38.2503677","128.5643791,38.2503677","128.1993703,38.110813",
"128.4216312,35.7685663","129.3806868,36.3569825","128.5099625,38.2534865","128.5099625,38.2534865","128.5630976,38.2419484","128.5640884,38.2505731","128.5640884,38.2505731","128.5640884,38.2505731","128.5099625,38.2534865","128.5640884,38.2505731","128.5640884,38.2505731","128.1994638,38.1111712",
"128.4225681,35.7682697","129.380674,36.357008","128.509949,38.2534993","128.509949,38.2534993","128.5628534,38.2418948","128.5640601,38.2505932","128.5640601,38.2505932","128.5640601,38.2505932","128.509949,38.2534993","128.5640601,38.2505932","128.5640601,38.2505932","128.1995515,38.1113941",
"128.4232366,35.7680995","129.3806253,36.3571124","128.5096621,38.2538244","128.5096621,38.2538244","128.5626917,38.241853","128.5630244,38.251283","128.5630244,38.251283","128.5630244,38.251283","128.5096621,38.2538244","128.5630244,38.251283","128.5630244,38.251283","128.1996703,38.1116494",
"128.4236372,35.7680162","129.3804353,36.3575084","128.5095499,38.2539749","128.5095499,38.2539749","128.5624918,38.2417827","128.5621264,38.2519274","128.5621264,38.2519274","128.5621264,38.2519274","128.5095499,38.2539749","128.5621264,38.2519274","128.5621264,38.2519274","128.1997249,38.1117491",
"128.4238548,35.7679929","129.3804131,36.3575556","128.5093868,38.2542494","128.5093868,38.2542494",,"128.5616219,38.2522897","128.5616219,38.2522897","128.5616219,38.2522897","128.5093868,38.2542494","128.5616219,38.2522897","128.5616219,38.2522897","128.2000313,38.1121817",
"128.4243343,35.7679387","129.3802932,36.357809","128.5092865,38.2544332","128.5092865,38.2544332",,"128.5615756,38.2523235","128.5615756,38.2523235","128.5615756,38.2523235","128.5092865,38.2544332","128.5615756,38.2523235","128.5615756,38.2523235","128.2002342,38.1124121",
"128.4248207,35.7679016","129.3799311,36.3585529","128.5091992,38.2545665","128.5091992,38.2545665",,"128.5613653,38.2524804","128.5613653,38.2524804","128.5613653,38.2524804","128.5091992,38.2545665","128.5613653,38.2524804","128.5613653,38.2524804","128.2002561,38.1124336",
"128.4254389,35.7678843","129.3799162,36.3585829","128.5091723,38.2546099","128.5091723,38.2546099",,"128.5610614,38.2527247","128.5610614,38.2527247","128.5610614,38.2527247","128.5091723,38.2546099","128.5610614,38.2527247","128.5610614,38.2527247","128.200521,38.1126934",
"128.4260521,35.7679156","129.3797105,36.3589729","128.509109,38.2546601","128.509109,38.2546601",,"128.5596623,38.253808","128.5596623,38.253808","128.5596623,38.253808","128.509109,38.2546601","128.5596623,38.253808","128.5596623,38.253808","128.2023249,38.1145329",
"128.4263599,35.7679349","129.3796743,36.359041","128.5090491,38.2547083","128.5090491,38.2547083",,"128.558973,38.2543531","128.558973,38.2543531","128.558973,38.2543531","128.5090491,38.2547083","128.558973,38.2543531","128.558973,38.2543531","128.2029367,38.1151583",
"128.4268141,35.7679945","129.3796455,36.3590974","128.5087369,38.2549408","128.5087369,38.2549408",,"128.5589504,38.2543713","128.5589504,38.2543713","128.5589504,38.2543713","128.5087369,38.2549408","128.5589504,38.2543713","128.5589504,38.2543713","128.2089478,38.1212228",
"128.4270912,35.7680437","129.3793931,36.3595845","128.5085745,38.2550161","128.5085745,38.2550161",,"128.5577651,38.2553103","128.5577651,38.2553103","128.5577651,38.2553103","128.5085745,38.2550161","128.5577651,38.2553103","128.5577651,38.2553103","128.2090134,38.1212891",
"128.4274672,35.768122","129.3791993,36.359958","128.5083622,38.2551162","128.5083622,38.2551162",,"128.557051,38.2558764","128.557051,38.2558764","128.557051,38.2558764","128.5083622,38.2551162","128.557051,38.2558764","128.557051,38.2558764","128.2090572,38.1213384",
"128.4278523,35.7682308","129.3791758,36.3600016","128.5081991,38.2552248","128.5081991,38.2552248",,"128.5570115,38.2559083","128.5570115,38.2559083","128.5570115,38.2559083","128.5081991,38.2552248","128.5570115,38.2559083","128.5570115,38.2559083","128.2091103,38.1213931",
"128.4281376,35.7683134","129.3791534,36.3600426","128.5080492,38.2553829","128.5080492,38.2553829",,"128.5568816,38.2560158","128.5568816,38.2560158","128.5568816,38.2560158","128.5080492,38.2553829","128.5568816,38.2560158","128.5568816,38.2560158","128.2091575,38.1214432",
"128.4283274,35.7683678","129.3790539,36.3602154","128.5079648,38.2554729","128.5079648,38.2554729",,"128.5563192,38.2564823","128.5563192,38.2564823","128.5563192,38.2564823","128.5079648,38.2554729","128.5563192,38.2564823","128.5563192,38.2564823","128.2092267,38.1215149",
"128.4286219,35.7684818","129.3789575,36.3603792","128.5079242,38.2555165","128.5079242,38.2555165",,"128.5560824,38.2567088","128.5560824,38.2567088","128.5560824,38.2567088","128.5079242,38.2555165","128.5560824,38.2567088","128.5560824,38.2567088","128.2093257,38.1216135",
"128.4289041,35.7685851","129.3787875,36.3606748","128.5077466,38.2556505","128.5077466,38.2556505",,"128.5559229,38.2568995","128.5559229,38.2568995","128.5559229,38.2568995","128.5077466,38.2556505","128.5559229,38.2568995","128.5559229,38.2568995","128.2098811,38.1221761",
"128.4290654,35.7686632","129.3787375,36.3607747","128.5076369,38.2557325","128.5076369,38.2557325",,"128.5557371,38.2571742","128.5557371,38.2571742","128.5557371,38.2571742","128.5076369,38.2557325","128.5557371,38.2571742","128.5557371,38.2571742","128.2101115,38.1224099",
"128.4295015,35.7688744","129.3785893,36.3610565","128.5074344,38.2558839","128.5074344,38.2558839",,"128.555562,38.2575498","128.555562,38.2575498","128.555562,38.2575498","128.5074344,38.2558839","128.555562,38.2575498","128.555562,38.2575498","128.2108743,38.1231831",
"128.4295827,35.7689135","129.3785541,36.3611219","128.5073994,38.2559166","128.5073994,38.2559166",,"128.5554493,38.2579744","128.5554493,38.2579744","128.5554493,38.2579744","128.5073994,38.2559166","128.5554493,38.2579744","128.5554493,38.2579744","128.2114249,38.1238494",
"128.430045,35.7691885","129.378551,36.3611283","128.5073614,38.2559746","128.5073614,38.2559746",,"128.5554297,38.2583594","128.5554297,38.2583594","128.5554297,38.2583594","128.5073614,38.2559746","128.5554297,38.2583594","128.5554297,38.2583594","128.211649,38.1241328",
"128.4304878,35.7694943","129.3785105,36.3612074","128.5072989,38.2561662","128.5072989,38.2561662",,"128.5556111,38.2594437","128.5556111,38.2594437","128.5556111,38.2594437","128.5072989,38.2561662","128.5556111,38.2594437","128.5556111,38.2594437","128.2117125,38.1242082",
"128.4310479,35.7699056","129.3784742,36.3612746","128.5072997,38.2563077","128.5072997,38.2563077",,"128.5557041,38.2599431","128.5557041,38.2599431","128.5557041,38.2599431","128.5072997,38.2563077","128.5557041,38.2599431","128.5557041,38.2599431","128.2122119,38.1247666",
"128.4316734,35.7704183","129.3780405,36.3621017","128.5073112,38.2563986","128.5073112,38.2563986",,"128.5557089,38.2599638","128.5557089,38.2599638","128.5557089,38.2599638","128.5073112,38.2563986","128.5557089,38.2599638","128.5557089,38.2599638","128.212762,38.12525",
"128.4323874,35.7710258","129.3780245,36.3621326","128.5073124,38.256404","128.5073124,38.256404",,"128.5557266,38.2600799","128.5557266,38.2600799","128.5557266,38.2600799","128.5073124,38.256404","128.5557266,38.2600799","128.5557266,38.2600799","128.2137373,38.1259416",
"128.4333964,35.7717889","129.3780043,36.3621726","128.5073366,38.2565832","128.5073366,38.2565832",,"128.555752,38.2602509","128.555752,38.2602509","128.555752,38.2602509","128.5073366,38.2565832","128.555752,38.2602509","128.555752,38.2602509","128.2142739,38.1262078",
"128.433973,35.7721811","129.3777248,36.3627368","128.5073627,38.2568127","128.5073627,38.2568127",,"128.5557875,38.2607318","128.5557875,38.2607318","128.5557875,38.2607318","128.5073627,38.2568127","128.5557875,38.2607318","128.5557875,38.2607318","128.2149373,38.1264994",
"128.4347771,35.7727302","129.3774169,36.3634222","128.5073786,38.2568937","128.5073786,38.2568937",,"128.5557838,38.2609481","128.5557838,38.2609481","128.5557838,38.2609481","128.5073786,38.2568937","128.5557838,38.2609481","128.5557838,38.2609481","128.2153621,38.1266491",
"128.4357662,35.7733951","129.377304,36.3637764","128.5074366,38.2571996","128.5074366,38.2571996",,"128.5557884,38.2611896","128.5557884,38.2611896","128.5557884,38.2611896","128.5074366,38.2571996","128.5557884,38.2611896","128.5557884,38.2611896","128.2157615,38.1267747",
"128.4368814,35.774151","129.3771653,36.3644519","128.5074742,38.2576076","128.5074742,38.2576076",,"128.5557845,38.2613122","128.5557845,38.2613122","128.5557845,38.2613122","128.5074742,38.2576076","128.5557845,38.2613122","128.5557845,38.2613122","128.216474,38.1269497",
"128.4372147,35.7743648","129.3771618,36.3644943","128.5075047,38.258322","128.5075047,38.258322",,"128.5557562,38.2622813","128.5557562,38.2622813","128.5557562,38.2622813","128.5075047,38.258322","128.5557562,38.2622813","128.5557562,38.2622813","128.2189502,38.1274582",
"128.4374755,35.7745322","129.3771316,36.3649058","128.5075238,38.2585525","128.5075238,38.2585525",,"128.5557236,38.2634279","128.5557236,38.2634279","128.5557236,38.2634279","128.5075238,38.2585525","128.5557236,38.2634279","128.5557236,38.2634279","128.2195996,38.1275912",
"128.4385918,35.7752854","129.3771392,36.3652672","128.5075826,38.258753","128.5075826,38.258753",,"128.555704,38.264122","128.555704,38.264122","128.555704,38.264122","128.5075826,38.258753","128.555704,38.264122","128.555704,38.264122","128.2201374,38.1277492",
"128.4398591,35.7761689","129.3772052,36.3660197","128.5076491,38.2589327","128.5076491,38.2589327",,"128.5557004,38.2641905","128.5557004,38.2641905","128.5557004,38.2641905","128.5076491,38.2589327","128.5557004,38.2641905","128.5557004,38.2641905","128.2206116,38.127941",
"128.4406248,35.7766462","129.3773255,36.3665262","128.5077658,38.2591921","128.5077658,38.2591921",,"128.5556889,38.264579","128.5556889,38.264579","128.5556889,38.264579","128.5077658,38.2591921","128.5556889,38.264579","128.5556889,38.264579","128.2210499,38.1281915",
"128.4416301,35.7771775","129.377391,36.3667505","128.5080643,38.2598609","128.5080643,38.2598609",,"128.5556847,38.2647647","128.5556847,38.2647647","128.5556847,38.2647647","128.5080643,38.2598609","128.5556847,38.2647647","128.5556847,38.2647647","128.2217619,38.1287748",
"128.4423097,35.777485","129.3775439,36.3671267","128.508148,38.2600468","128.508148,38.2600468",,"128.5556621,38.2649425","128.5556621,38.2649425","128.5556621,38.2649425","128.508148,38.2600468","128.5556621,38.2649425","128.5556621,38.2649425","128.2223145,38.1292743",
"128.4430223,35.7777733","129.3777513,36.3675976","128.5082141,38.2602003","128.5082141,38.2602003",,"128.5556494,38.2650129","128.5556494,38.2650129","128.5556494,38.2650129","128.5082141,38.2602003","128.5556494,38.2650129","128.5556494,38.2650129","128.2229247,38.1298248",
"128.4438735,35.7780813","129.3780318,36.3681358","128.5083829,38.2605891","128.5083829,38.2605891",,"128.5556357,38.2650914","128.5556357,38.2650914","128.5556357,38.2650914","128.5083829,38.2605891","128.5556357,38.2650914","128.5556357,38.2650914","128.224701,38.131419",
"128.4444631,35.7782624","129.3780902,36.3682467","128.5084372,38.2607076","128.5084372,38.2607076",,"128.5555996,38.2652828","128.5555996,38.2652828","128.5555996,38.2652828","128.5084372,38.2607076","128.5555996,38.2652828","128.5555996,38.2652828","128.2247608,38.1314727",
"128.4451516,35.7784734","129.3786732,36.3693633","128.5084434,38.2607472","128.5084434,38.2607472",,"128.555512,38.2654665","128.555512,38.2654665","128.555512,38.2654665","128.5084434,38.2607472","128.555512,38.2654665","128.555512,38.2654665","128.2255368,38.1321745",
