0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
,"127.5353812,37.2148781",,,"127.5645353,37.179078",,,"127.7538922,36.490111",,,,,,"128.2539993,36.611308",,"129.3805748,36.3570077",,,,,,
,"127.5354838,37.2148673",,,"127.5650666,37.1785702",,,"127.7540896,36.4893398",,,,,,"128.2536247,36.6114194",,"129.3805874,36.3569742",,,,,,
,"127.5355829,37.2148564",,,"127.5651003,37.1785377",,,"127.7541105,36.4892649",,,,,,"128.2533259,36.6115088",,"129.3806187,36.3567916",,,,,,
,"127.5356754,37.2148456",,,"127.5653266,37.1783194",,,"127.7544536,36.4880048",,,,,,"128.2532746,36.6115244",,"129.3806499,36.3566081",,,,,,
,"127.5360619,37.214832",,,"127.565617,37.1780209",,,"127.7545351,36.4876521",,,,,,"128.2532367,36.6115337",,"129.3806742,36.3563662",,,,,,
,"127.5367382,37.2148281",,,"127.5658578,37.1777431",,,"127.7546724,36.4872903",,,,,,"128.2529198,36.6116123",,"129.3806748,36.355975",,,,,,
,"127.5374651,37.2148243",,,"127.5659557,37.1775817",,,"127.7547676,36.4870377",,,,,,"128.2528373,36.6116326",,"129.3805997,36.3557247",,,,,,
,"127.5380715,37.2148196",,,"127.566148,37.1772508",,,"127.754905,36.4867453",,,,,,"128.2525872,36.6116748",,"129.3805364,36.3555499",,,,,,
,"127.5386395,37.2147852",,,"127.5663189,37.1768586",,,"127.755055,36.4865043",,,,,,"128.2520622,36.6117331",,"129.3804767,36.3554291",,,,,,
,"127.5389461,37.2147418",,,"127.566383,37.1767035",,,"127.7557908,36.4855101",,,,,,"128.2515312,36.61174",,"129.3803491,36.3551742",,,,,,
,"127.5392785,37.2146624",,,"127.5664347,37.1765791",,,"127.7559896,36.4852122",,,,,,"128.2511081,36.611703",,"129.3801494,36.3549331",,,,,,
,"127.5394724,37.2145938",,,"127.5664482,37.176543",,,"127.7560829,36.4850605",,,,,,"128.2511003,36.6117013",,"129.3800403,36.3548014",,,,,,
,"127.5396763,37.2145171",,,"127.5665426,37.176332",,,"127.7560851,36.4850551",,,,,,"128.2507867,36.6116492",,"129.3798601,36.3545834",,,,,,
,"127.5398927,37.2144143",,,"127.5665876,37.1762328",,,"127.7561905,36.484843",,,,,,"128.249999,36.6114829",,"129.3797293,36.3544241",,,,,,
,"127.5402329,37.2142204",,,"127.5667743,37.1759073",,,"127.756473,36.484178",,,,,,"128.24922,36.6112948",,"129.3796857,36.3543752",,,,,,
,"127.5405078,37.2140265",,,"127.5668913,37.1757243",,,"127.756565,36.483984",,,,,,"128.2491169,36.6112703",,"129.3796229,36.3543113",,,,,,
,"127.540652,37.2138867",,,"127.5669858,37.1755953",,,"127.7568765,36.4833279",,,,,,"128.2485643,36.6111358",,"129.3793381,36.3539579",,,,,,
,"127.540839,37.2136901",,,"127.5671119,37.1754654",,,"127.7569918,36.483086",,,,,,"128.2479413,36.6110045",,"129.3791623,36.3537408",,,,,,
,"127.5409516,37.2135549",,,"127.5673122,37.1752571",,,"127.7570761,36.4828974",,,,,,"128.2477587,36.610966",,"129.3790063,36.3535098",,,,,,
,"127.5410992,37.2133565",,,"127.5674315,37.1751362",,,"127.7574094,36.4820691",,,,,,"128.2477318,36.6109625",,"129.3789253,36.3533848",,,,,,
,"127.5411926,37.2131708",,,"127.5675992,37.1749658",,,"127.7575591,36.481783",,,,,,"128.247387,36.6109205",,"129.3788745,36.3533081",,,,,,
,"127.5412331,37.2130788",,,"127.5679492,37.1745951",,,"127.7575647,36.4817695",,,,,,"128.2468534,36.610904",,"129.3787061,36.352888",,,,,,
,"127.5413366,37.2127281",,,"127.5681495,37.1743823",,,"127.7577525,36.4815284",,,,,,"128.2464989,36.6108999",,"129.3786095,36.3526245",,,,,,
,"127.5414771,37.2118736",,,"127.5681731,37.1743561",,,"127.7580418,36.4812474",,,,,,"128.2464609,36.6108993",,"129.3785458,36.352384",,,,,,
,"127.54155,37.211394",,,"127.5684567,37.1740603",,,"127.7584004,36.4809789",,,,,,"128.2462149,36.6108972",,"129.378479,36.3519695",,,,,,
,"127.5415579,37.2113354",,,"127.5687065,37.1737491",,,"127.7590569,36.4806547",,,,,,"128.2444871,36.6108828",,"129.3784552,36.3516264",,,,,,
,"127.5415759,37.2111876",,,"127.5688516,37.1735219",,,"127.7591717,36.4805976",,,,,,"128.2433993,36.6108995",,"129.3784578,36.3514578",,,,,,
,"127.5416107,37.2109487",,,"127.5689618,37.1732911",,,"127.7594449,36.4805042",,,,,,"128.2424655,36.6108909",,"129.3784624,36.3513243",,,,,,
,"127.541614,37.2109225",,,"127.5691,37.1729079",,,"127.759543,36.4804787",,,,,,"128.2418091,36.6108851",,"129.3784814,36.3512339",,,,,,
,"127.5416163,37.2109054",,,"127.5692247,37.1724571",,,"127.7596289,36.4804515",,,,,,"128.2416122,36.6108827",,"129.3784833,36.3512221",,,,,,
,"127.5416196,37.210882",,,"127.5693751,37.1719576",,,"127.7602713,36.4802707",,,,,,"128.2415161,36.6108842",,"129.3784873,36.3511995",,,,,,
,"127.5416297,37.2107296",,,"127.569492,37.1716502",,,"127.7607409,36.4801489",,,,,,"128.2407122,36.610891",,"129.3785282,36.3510015",,,,,,
,"127.5416465,37.2105529",,,"127.5696573,37.1713084",,,"127.761101,36.4800192",,,,,,"128.2399239,36.6108995",,"129.3785361,36.3509617",,,,,,
,"127.5416622,37.2103573",,,"127.5698215,37.1710406",,,"127.7612236,36.4799684",,,,,,"128.239612,36.6108996",,"129.3785372,36.3509581",,,,,,
,"127.5417464,37.2098255",,,"127.5700116,37.1707908",,,"127.7613841,36.4798923",,,,,,"128.2392239,36.6108993",,"129.3787696,36.3502441",,,,,,
,"127.541897,37.2090935",,,"127.5701388,37.1706718",,,"127.7615713,36.4797847",,,,,,"128.2383886,36.6108973",,"129.3789122,36.3499165",,,,,,
,"127.542122,37.2084056",,,"127.5704123,37.1704156",,,"127.7625191,36.4791317",,,,,,"128.2363154,36.610893",,"129.3789542,36.3498554",,,,,,
,"127.5424326,37.2075762",,,"127.5706565,37.1702153",,,"127.7627006,36.4789798",,,,,,"128.2355495,36.6108914",,"129.3792749,36.3493826",,,,,,
,"127.5426386,37.2070299",,,"127.5709155,37.1700448",,,"127.7629152,36.4787504",,,,,,"128.2351371,36.6109165",,"129.3793711,36.3492612",,,,,,
,"127.5427173,37.2067576",,,"127.5711597,37.1698941",,,"127.764021,36.4772739",,,,,,"128.234724,36.610983",,"129.3802568,36.3481403",,,,,,
,"127.5427297,37.2067053",,,"127.5718014,37.169507",,,"127.764061,36.4772243",,,,,,"128.2345489,36.6110328",,"129.3806926,36.3475899",,,,,,
,"127.542832,37.2062663",,,"127.5721437,37.1693184",,,"127.7642199,36.4770175",,,,,,"128.2342624,36.6111247",,"129.3809701,36.3471763",,,,,,
,"127.5428645,37.2060959",,,"127.5724758,37.1691352",,,"127.7646378,36.4764756",,,,,,"128.2341977,36.6111449",,"129.3810424,36.3470327",,,,,,
,"127.542905,37.2058949",,,"127.5741847,37.168167",,,"127.7648522,36.4761776",,,,,,"128.2339582,36.6112384",,"129.3811222,36.3468764",,,,,,
,"127.542941,37.2057191",,,"127.5742804,37.1681119",,,"127.764971,36.4759944",,,,,,"128.2339014,36.6112595",,"129.3811722,36.3467774",,,,,,
,"127.5429679,37.2055803",,,"127.5743885,37.1680497",,,"127.7650529,36.4757625",,,,,,"128.2330178,36.6115903",,"129.3812738,36.3464152",,,,,,
,"127.5429713,37.2055632",,,"127.5744403,37.168019",,,"127.7651203,36.4755802",,,,,,"128.2324841,36.6118001",,"129.3813625,36.3460244",,,,,,
,"127.5430882,37.2049889",,,"127.5749604,37.1677437",,,"127.7651535,36.4754909",,,,,,"128.2322222,36.61189",,"129.3813841,36.3459042",,,,,,
,"127.5432961,37.2039901",,,"127.5751686,37.1676282",,,"127.7651933,36.4753845",,,,,,"128.2318374,36.6119996",,"129.3814135,36.3457379",,,,,,
,"127.5433815,37.2035736",,,"127.5754354,37.1674261",,,"127.7653111,36.4752075",,,,,,"128.2312996,36.6121165",,"129.3814221,36.3456305",,,,,,
,"127.5435343,37.2028452",,,"127.5756357,37.1672583",,,"127.7654222,36.4750603",,,,,,"128.2307624,36.612191",,"129.3814247,36.3455998",,,,,,
,"127.5435546,37.2027478",,,"127.5757561,37.1671248",,,"127.7658339,36.4746672",,,,,,"128.2297267,36.6122884",,"129.3814366,36.3451246",,,,,,
,"127.5435725,37.2026667",,,"127.5758259,37.1670482",,,"127.7668578,36.4737851",,,,,,"128.229643,36.6123016",,"129.3813995,36.3445997",,,,,,
,"127.5437007,37.2020807",,,"127.5759305,37.1669021",,,"127.766959,36.4736848",,,,,,"128.2295347,36.6123212",,"129.381377,36.3438059",,,,,,
,"127.5437513,37.2019401",,,"127.5760036,37.1667785",,,"127.7671026,36.4735654",,,,,,"128.2292033,36.6123926",,"129.3813742,36.3437329",,,,,,
,"127.5438076,37.2017832",,,"127.5760575,37.1666658",,,"127.7677466,36.4732034",,,,,,"128.229095,36.6124158",,"129.3813724,36.3437041",,,,,,
,"127.5438627,37.2016813",,,"127.5761452,37.1664675",,,"127.7682248,36.4730076",,,,,,"128.2287257,36.6125001",,"129.3813116,36.3427991",,,,,,
,"127.5440474,37.201428",,,"127.5762226,37.1661844",,,"127.769196,36.4727052",,,,,,"128.228555,36.6125444",,"129.3812749,36.3422913",,,,,,
,"127.5441825,37.2012612",,,"127.5762652,37.165931",,,"127.76942,36.4726254",,,,,,"128.2280765,36.6126699",,"129.3812474,36.3417996",,,,,,
,"127.5442715,37.2011602",,,"127.576275,37.165684",,,"127.7696119,36.4725762",,,,,,"128.2273983,36.6128544",,"129.381237,36.3415997",,,,,,
,"127.5442951,37.201134",,,"127.576267,37.1655488",,,"127.7704472,36.4723643",,,,,,"128.2272399,36.612895",,"129.381225,36.3412826",,,,,,
,"127.5443289,37.2010998",,,"127.5762386,37.1653262",,,"127.7704963,36.4723597",,,,,,"128.2270414,36.6129458",,"129.381249,36.3404745",,,,,,
,"127.5445035,37.2009645",,,"127.5760009,37.1641239",,,"127.7706737,36.4723412",,,,,,"128.2268204,36.6129949",,"129.3812542,36.3400418",,,,,,
,"127.5445891,37.2008996",,,"127.5758187,37.1632821",,,"127.7707864,36.472341",,,,,,"128.2266195,36.6130358",,"129.3812619,36.3393908",,,,,,
,"127.5447243,37.2007985",,,"127.5757667,37.163082",,,"127.7710444,36.4723756",,,,,,"128.2263839,36.6130733",,"129.3812615,36.3392358",,,,,,
,"127.5451455,37.2005325",,,"127.5757055,37.1626755",,,"127.7711617,36.4723915",,,,,,"128.2261404,36.6130982",,"129.381262,36.3391159",,,,,,
,"127.5455454,37.200279",,,"127.5756851,37.162534",,,"127.7714722,36.4724485",,,,,,"128.2259336,36.613104",,"129.3812619,36.3388825",,,,,,
,"127.546335,37.1997604",,,"127.5755592,37.1616461",,,"127.7715415,36.4724673",,,,,,"128.2256573,36.6131003",,"129.3812242,36.3383332",,,,,,
,"127.5465468,37.1996161",,,"127.5755444,37.1615398",,,"127.7717995,36.4725325",,,,,,"128.2252914,36.6130719",,"129.3811616,36.3379998",,,,,,
,"127.5466425,37.199552",,,"127.5755172,37.1613514",,,"127.7720744,36.4726166",,,,,,"128.2249453,36.6130118",,"129.3810373,36.3375582",,,,,,
,"127.5468521,37.1994068",,,"127.5755268,37.160834",,,"127.7727348,36.4728189",,,,,,"128.2246157,36.6129227",,"129.3809445,36.3372649",,,,,,
,"127.5468881,37.1993807",,,"127.5755749,37.1604824",,,"127.7728454,36.4728529",,,,,,"128.2243992,36.6128474",,"129.3808493,36.3369663",,,,,,
,"127.5470942,37.1992472",,,"127.5757497,37.1596205",,,"127.7730365,36.4728903",,,,,,"128.2242016,36.6127648",,"129.3808267,36.336908",,,,,,
,"127.5472125,37.1991705",,,"127.5758608,37.1591409",,,"127.7731828,36.4729125",,,,,,"128.2239015,36.6126052",,"129.3805864,36.3362745",,,,,,
,"127.5483614,37.1984246",,,"127.5760581,37.1583043",,,"127.7732207,36.4729187",,,,,,"128.223626,36.6124329",,"129.3802343,36.3352966",,,,,,
,"127.548625,37.1982577",,,"127.576214,37.1576371",,,"127.7733313,36.4729293",,,,,,"128.2233715,36.6122443",,"129.3801996,36.3351998",,,,,,
,"127.5486284,37.1982559",,,"127.5762533,37.1574757",,,"127.7734742,36.4729344",,,,,,"128.2231427,36.6120473",,"129.3799494,36.334708",,,,,,
,"127.5487568,37.1981729",,,"127.5764618,37.1565471",,,"127.7737254,36.4729437",,,,,,"128.2229248,36.6118296",,"129.379724,36.3344159",,,,,,
,"127.5488559,37.1981035",,,"127.5767332,37.1553814",,,"127.7737879,36.4729436",,,,,,"128.2226212,36.6115339",,"129.3790994,36.333783",,,,,,
,"127.5490642,37.1979565",,,"127.5769563,37.1543888",,,"127.7741183,36.47295",,,,,,"128.221865,36.6107813",,"129.3787749,36.3334916",,,,,,
,"127.5491127,37.1979231",,,"127.5772355,37.1531699",,,"127.7741484,36.4729499",,,,,,"128.2213346,36.6102535",,"129.378624,36.3333326",,,,,,
,"127.5492456,37.1977887",,,"127.577296,37.1528724",,,"127.7742188,36.4729498",,,,,,"128.2212093,36.6101299",,"129.3785161,36.3332",,,,,,
,"127.5493615,37.1976724",,,"127.5773778,37.1524658",,,"127.7743985,36.4729494",,,,,,"128.2210108,36.6099463",,"129.3784748,36.3331493",,,,,,
,"127.5493886,37.1976481",,,"127.5773823,37.1524541",,,"127.7745938,36.4729516",,,,,,"128.2207503,36.6097153",,"129.3784621,36.3331323",,,,,,
,"127.549428,37.1976138",,,"127.5774272,37.1523288",,,"127.7751563,36.4729323",,,,,,"128.2204832,36.6094852",,"129.378271,36.3328766",,,,,,
,"127.549598,37.1974325",,,"127.5774373,37.1523008",,,"127.7751764,36.4729323",,,,,,"128.2200291,36.6091156",,"129.378158,36.3326693",,,,,,
,"127.5497714,37.1971954",,,"127.5773281,37.1523162",,,"127.7752724,36.4729311",,,,,,"128.2195765,36.6087848",,"129.3780636,36.3324517",,,,,,
,"127.5500337,37.1967788",,,"127.5772673,37.1523289",,,"127.7755068,36.4729288",,,,,,"128.2193638,36.6086337",,"129.3779867,36.3322159",,,,,,
,"127.5502397,37.1964876",,,"127.5771513,37.1523641",,,"127.7759991,36.4729249",,,,,,"128.2184293,36.6079407",,"129.3779743,36.3321647",,,,,,
,"127.550386,37.1962829",,,"127.5768406,37.1524878",,,"127.7761241,36.4729247",,,,,,"128.216224,36.6063368",,"129.3779373,36.3320165",,,,,,
,"127.5506067,37.1960484",,,"127.5768046,37.1525041",,,"127.776355,36.4728754",,,,,,"128.2154528,36.6057635",,"129.3779179,36.3316247",,,,,,
,"127.5507745,37.1958807",,,"127.5764163,37.1526765",,,"127.7766583,36.4727891",,,,,,"128.2113488,36.6027898",,"129.3779117,36.3315076",,,,,,
,"127.5508871,37.1957941",,,"127.5759998,37.1529021",,,"127.7790038,36.4719389",,,,,,"128.2104255,36.6020813",,"129.3780381,36.3311099",,,,,,
,"127.5510448,37.1956778",,,"127.5754518,37.1533018",,,"127.7790874,36.4719081",,,,,,"128.2099724,36.6016874",,"129.3781397,36.3307956",,,,,,
,"127.5511011,37.1956354",,,"127.5751626,37.1535796",,,"127.7795523,36.4717465",,,,,,"128.2091132,36.6008947",,"129.3781876,36.3306533",,,,,,
,"127.5514559,37.1953963",,,"127.5750209,37.1537266",,,"127.7799748,36.4715995",,,,,,"128.2084366,36.6002658",,"129.3781958,36.3306252",,,,,,
,"127.5517938,37.1952213",,,"127.5748634,37.1538908",,,"127.7802868,36.47145",,,,,,"128.2082873,36.6001991",,"129.3783021,36.3303189",,,,,,
,"127.5522275,37.1950535",,,"127.574557,37.1538874",,,"127.7804494,36.4713495",,,,,,"128.2081874,36.6001582",,"129.3786403,36.3295104",,,,,,
,"127.5525936,37.1949298",,,"127.5745289,37.153863",,,"127.781536,36.470569",,,,,,"128.2080619,36.6001247",,"129.379236,36.3281525",,,,,,
,"127.5532245,37.1947817",,,"127.5743666,37.1537234",,,"127.7817498,36.4704161",,,,,,"128.2079243,36.6001165",,"129.379587,36.327233",,,,,,
,"127.5548706,37.1945655",,,"127.5736903,37.1531001",,,"127.7832996,36.4693333",,,,,,"128.2077739,36.6001832",,"129.3804581,36.3242627",,,,,,
,"127.555248,37.1945158",,,"127.5736294,37.1530442",,,"127.7837371,36.469033",,,,,,"128.2061616,36.6009077",,"129.3805044,36.3241042",,,,,,
,"127.5556051,37.1944543",,,"127.5733544,37.1527902",,,"127.7838195,36.4689742",,,,,,"128.2061549,36.6009113",,"129.3805621,36.3239077",,,,,,
,"127.5559949,37.194355",,,"127.5730038,37.152465",,,"127.7846244,36.4683998",,,,,,"128.2061338,36.6009223",,"129.3806745,36.3232578",,,,,,
,"127.5562743,37.1942575",,,"127.5727919,37.1522993",,,"127.7854995,36.467791",,,,,,"128.2060783,36.6008469",,"129.3807044,36.3229707",,,,,,
,"127.5563746,37.1942097",,,"127.5726308,37.1522272",,,"127.7855763,36.467734",,,,,,"128.2060036,36.6007454",,"129.3806954,36.3227816",,,,,,
,"127.5565627,37.1941158",,,"127.5723887,37.1521832",,,"127.7872015,36.4665347",,,,,,"128.2059413,36.600662",,"129.3806842,36.322688",,,,,,
,"127.5565852,37.1941032",,,"127.5721601,37.1521924",,,"127.7873719,36.4664279",,,,,,"128.2059017,36.6006081",,"129.3806784,36.3226322",,,,,,
,"127.5566483,37.1940707",,,"127.5719113,37.1522764",,,"127.7873877,36.4664765",,,,,,"128.2054274,36.5999637",,"129.3806092,36.3223935",,,,,,
,"127.5566843,37.1940518",,,"127.5715758,37.1524587",,,"127.7874272,36.4666072",,,,,,"128.2053617,36.5998748",,"129.3804833,36.3220674",,,,,,
,"127.5569332,37.1938957",,,"127.5714273,37.1525642",,,"127.7876475,36.4670249",,,,,,"128.2047634,36.5989886",,"129.3803663,36.3218349",,,,,,
,"127.5573172,37.1935989",,,"127.5707667,37.1530315",,,"127.7877487,36.4672104",,,,,,"128.2047373,36.59895",,"129.3802625,36.3216878",,,,,,
,"127.5581369,37.19279",,,"127.5703749,37.1532166",,,"127.7878745,36.4674454",,,,,,"128.204335,36.5983565",,"129.3801905,36.3216114",,,,,,
,"127.5583204,37.1926105",,,"127.5694376,37.1527799",,,"127.7881746,36.4680081",,,,,,"128.2041231,36.598044",,"129.3800435,36.3214253",,,,,,
,"127.5583913,37.192542",,,"127.5693294,37.1527268",,,"127.7883533,36.4683368",,,,,,"128.2040993,36.5980081",,"129.3800252,36.3214067",,,,,,
,"127.558433,37.1925023",,,"127.569255,37.1526746",,,"127.7884871,36.4685825",,,,,,"128.2038621,36.5981168",,"129.3799166,36.3212903",,,,,,
,"127.5586559,37.1922921",,,"127.5691581,37.1526151",,,"127.7885286,36.4686483",,,,,,"128.2034246,36.5983159",,"129.3795237,36.3209792",,,,,,
,"127.5589689,37.1919792",,,"127.5687627,37.152436",,,"127.7889114,36.4692495",,,,,,"128.2028247,36.598616",,"129.3788992,36.3204833",,,,,,
,"127.5592436,37.1916536",,,,,,"127.7890697,36.4694962",,,,,,"128.202553,36.5987393",,"129.3786436,36.3202322",,,,,,
,"127.5595666,37.1911838",,,,,,"127.7890989,36.4695412",,,,,,"128.2024261,36.5987968",,"129.3783793,36.3198948",,,,,,
,"127.5597106,37.1908854",,,,,,"127.789136,36.4695979",,,,,,"128.2020865,36.5989512",,"129.3781879,36.3195309",,,,,,
,"127.5599771,37.1902723",,,,,,"127.7893246,36.4698913",,,,,,"128.2019996,36.5989914",,"129.3780943,36.3192052",,,,,,
,"127.5604202,37.1892859",,,,,,"127.7895243,36.4701577",,,,,,"128.2019083,36.5990352",,"129.3780262,36.3188745",,,,,,
,"127.5606926,37.1888739",,,,,,"127.7895725,36.4702135",,,,,,"128.2016823,36.5991402",,"129.3780153,36.3186484",,,,,,
,"127.5609571,37.1885474",,,,,,"127.7895926,36.470236",,,,,,"128.2016155,36.5991703",,"129.3780196,36.3185979",,,,,,
,"127.5612622,37.1882327",,,,,,"127.7896095,36.4702557",,,,,,"128.2011713,36.5993758",,"129.3781957,36.316558",,,,,,
,"127.5613781,37.1881289",,,,,,"127.7896319,36.4702809",,,,,,"128.2010755,36.5994196",,"129.3782829,36.3155993",,,,,,
,"127.5614941,37.1880261",,,,,,"127.7896879,36.4703529",,,,,,"128.2007972,36.5995483",,"129.378412,36.31411",,,,,,
,"127.5615616,37.1879657",,,,,,"127.7897373,36.4704159",,,,,,"128.2006491,36.5996159",,"129.3785016,36.3130629",,,,,,
,"127.5617958,37.1877727",,,,,,"127.7898372,36.4705662",,,,,,"128.2005745,36.5996488",,"129.3785025,36.313053",,,,,,
,"127.5621494,37.1875129",,,,,,"127.7901114,36.4710749",,,,,,"128.2003829,36.5997338",,"129.3785631,36.3125166",,,,,,
,"127.5622203,37.1874605",,,,,,"127.7901496,36.4711415",,,,,,"128.2000288,36.59989",,"129.3786231,36.3118622",,,,,,
,"127.5623645,37.1873613",,,,,,"127.7903035,36.4713918",,,,,,"128.1998428,36.5999713",,"129.3786249,36.3118405",,,,,,
,"127.5624027,37.1873343",,,,,,"127.7904866,36.4716915",,,,,,"128.199677,36.6000516",,"129.3786441,36.3114346",,,,,,
,"127.5627068,37.1871196",,,,,,"127.7906494,36.471958",,,,,,"128.1994143,36.6001785",,"129.3786434,36.3114084",,,,,,
,"127.5629252,37.1868986",,,,,,"127.7907616,36.4721083",,,,,,"128.1992807,36.6002433",,"129.3786421,36.311212",,,,,,
,"127.563067,37.1867327",,,,,,"127.7911192,36.4725311",,,,,,"128.1991504,36.6003063",,"129.3786166,36.3108924",,,,,,
,"127.5632087,37.1864919",,,,,,"127.791219,36.4726463",,,,,,"128.1988365,36.6004577",,"129.3785452,36.3104698",,,,,,
,"127.5633133,37.1862557",,,,,,"127.7913748,36.4728244",,,,,,"128.1987781,36.6004247",,"129.3785374,36.3104249",,,,,,
,"127.5633931,37.1860492",,,,,,"127.7915374,36.4729998",,,,,,"128.198741,36.6004024",,"129.3785238,36.3103656",,,,,,
,"127.5634482,37.1858373",,,,,,"127.7918868,36.4733082",,,,,,"128.1987073,36.6003837",,"129.3784742,36.3101581",,,,,,
,"127.5634673,37.1857553",,,,,,"127.7919092,36.4733243",,,,,,"128.1986196,36.6003337",,"129.3783117,36.3096992",,,,,,
,"127.5635109,37.1854091",,,,,,"127.7920983,36.47346",,,,,,"128.1985836,36.6003132",,"129.378092,36.3091744",,,,,,
,"127.563559,37.1849656",,,,,,"127.7923871,36.4736666",,,,,,"128.1985477,36.6002927",,"129.3779328,36.3088993",,,,,,
,"127.5635824,37.1847168",,,,,,"127.7926657,36.4738517",,,,,,"128.1982072,36.6000981",,"129.3771379,36.3077499",,,,,,
,"127.5635914,37.1846222",,,,,,"127.7939997,36.4747409",,,,,,"128.197979,36.5999678",,"129.3768927,36.3073247",,,,,,
