0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"127.3661882,37.5313095","128.1485867,35.1032494","126.5541671,34.7376265","127.5296402,37.2185692","127.1363217,37.8288489","126.7332898,34.6972868","127.144283,37.8338097","127.916159,37.3153539","127.4010373,37.3275019",,"128.0568997,35.0898161","127.3428749,37.5367259","127.7881742,37.7499995","127.7994321,37.4008913",,"127.7881742,37.7499995","127.6885896,37.7433995",,,,,"127.7881742,37.7499995","127.3302909,38.0040073","127.7088605,37.7499107","127.8105214,37.3978233","127.7881742,37.7499995","127.3302909,38.0040073","128.5916318,36.3964105"
"127.3663864,37.531225","128.1482871,35.1035161","126.5533551,34.7377563","127.5297213,37.2185331","127.1362232,37.8287774","126.7323762,34.6970241","127.144286,37.8341378","127.9161291,37.3152432","127.4011265,37.3274831",,"128.0566618,35.089516","127.3439465,37.5368643","127.7882624,37.7499245","127.8018264,37.4003525",,"127.7882624,37.7499245","127.6891587,37.7435725",,,,,"127.7882624,37.7499245","127.330279,38.004722","127.7088528,37.75","127.8139449,37.3967768","127.7882624,37.7499245","127.330279,38.004722","128.5919989,36.3969075"
"127.3666991,37.5310496","128.1481248,35.1036666","126.552915,34.7378368","127.5300617,37.2183816","127.1359952,37.8286902","126.7306085,34.6964358","127.1442848,37.8341459","127.9160872,37.315018","127.4013614,37.3274166",,"128.0562995,35.0891579","127.3440484,37.5368771","127.7883994,37.749825","127.8024856,37.4002048",,"127.7883994,37.749825","127.6899868,37.7438082",,,,,"127.7883994,37.749825","127.3303004,38.0053295","127.7088465,37.7501992","127.8142348,37.3966823","127.7883994,37.749825","127.3303004,38.0053295","128.5924498,36.3976579"
"127.3669745,37.5308408","128.1477624,35.10405","126.5519963,34.7380361","127.5306116,37.2181516","127.1358419,37.8286689","126.7291745,34.6960074","127.1442661,37.8342603","127.9160712,37.3147719","127.4018741,37.3272412",,"128.0559124,35.0888576","127.3450918,37.5369713","127.788712,37.7496575","127.8035049,37.3999607",,"127.788712,37.7496575","127.690632,37.7440127",,,,,"127.788712,37.7496575","127.330358,38.0055143","127.7088444,37.7502623","127.8169426,37.3957944","127.788712,37.7496575","127.330358,38.0055143","128.5926867,36.398166"
"127.3673124,37.5305113","128.1472249,35.1046245","126.5516733,34.7381057","127.5312089,37.2179017","127.1356536,37.8286089","126.7289207,34.6959526","127.1442625,37.8342837","127.9160658,37.3146124","127.402162,37.3271829",,"128.0556689,35.0887027","127.3456565,37.5369982","127.7890123,37.7495242","127.8070808,37.3988508",,"127.7890123,37.7495242","127.691292,37.7442207",,,,,"127.7890123,37.7495242","127.3304182,38.005628","127.7089627,37.7511409","127.8196761,37.3948631","127.7890123,37.7495242","127.3304182,38.005628","128.5929122,36.398666"
"127.3674473,37.530342","128.1469018,35.1049725","126.5504787,34.7384499","127.5316247,37.2176988","127.1355265,37.8285688","126.7278895,34.6957738","127.1442392,37.834417","127.9160654,37.314552","127.4023765,37.3271803",,"128.0553869,35.0885245","127.3464782,37.5370344","127.7892991,37.7494163","127.8088029,37.3983542",,"127.7892991,37.7494163","127.6914874,37.7442826",,,,,"127.7892991,37.7494163","127.3304908,38.0057227","127.7092535,37.7520354","127.8212779,37.3943008","127.7892991,37.7494163","127.3304908,38.0057227","128.5932523,36.3995383"
"127.3682282,37.5290836","128.1463742,35.1055497","126.550426,34.7384693","127.5317599,37.2176014","127.1352362,37.8284435","126.7270174,34.6956222","127.1442357,37.8344414","127.9160676,37.3143312","127.402425,37.3271849",,"128.0548617,35.0882492","127.3476791,37.5370864","127.7897118,37.7492945","127.8105214,37.3978233",,"127.7897118,37.7492945","127.692286,37.7445229",,,,,"127.7897118,37.7492945","127.3305226,38.0057651","127.7092707,37.7520822","127.823464,37.3935179","127.7897118,37.7492945","127.3305226,38.0057651","128.5933553,36.3998051"
"127.3683247,37.5289305","128.146062,35.1058994","126.5491602,34.7389221","127.5319909,37.2174355","127.1350706,37.8283826","126.7269902,34.6956193","127.1441356,37.8346799","127.916069,37.314168","127.4026112,37.3272004",,"128.0541615,35.0880414","127.3484872,37.5371217","127.7901836,37.749196","127.8139449,37.3967768",,"127.7901836,37.749196","127.6935946,37.7449182",,,,,"127.7901836,37.749196","127.3305704,38.0058147","127.7092993,37.7521633","127.8257798,37.392694","127.7901836,37.749196","127.3305704,38.0058147","128.5934189,36.3999685"
"127.3685994,37.5284946","128.1454869,35.1065743","126.5479358,34.7393895","127.5323053,37.2171614",,"126.7263685,34.6955496","127.1441253,37.8346997","127.9160663,37.3140896","127.4026947,37.3272112",,"128.0536989,35.0879326","127.3493305,37.537121","127.7904933,37.7491438","127.8142348,37.3966823",,"127.7904933,37.7491438","127.6941898,37.7450948",,,,,"127.7904933,37.7491438","127.3306556,38.0058969","127.7094118,37.7526128","127.8288571,37.3916362","127.7904933,37.7491438","127.3306556,38.0058969","128.5938689,36.4011219"
"127.3686629,37.5283946","128.1450869,35.1070579","126.5464442,34.7400046","127.5326354,37.2168215",,"126.7263368,34.6955485","127.1441092,37.8347321","127.9160939,37.3137704","127.4027771,37.3272393",,"128.0533959,35.0878952","127.3503595,37.5370592","127.7909653,37.7490832","127.8169426,37.3957944",,"127.7909653,37.7490832","127.6964742,37.7457742",,,,,"127.7909653,37.7490832","127.3307205,38.0058898","127.7094176,37.752648","127.8295543,37.3914144","127.7909653,37.7490832","127.3307205,38.0058898","128.5940077,36.4014803"
"127.3690543,37.5278551","128.1447678,35.1075023","126.545529,34.7404591","127.5329665,37.2164067",,"126.7257595,34.6955268","127.1440382,37.8348446","127.9161288,37.3133484","127.4028391,37.3272826",,"128.0529073,35.0878352","127.350407,37.537053","127.791662,37.7490076","127.8196761,37.3948631",,"127.791662,37.7490076","127.6987438,37.746395",,,,,"127.791662,37.7490076","127.3307627,38.0058988","127.7094511,37.7528633","127.8307931,37.3910422","127.791662,37.7490076","127.3307627,38.0058988","128.5942749,36.4021666"
"127.3693525,37.527549","128.14458,35.1077603","126.5446167,34.740947","127.5332932,37.2160001",,"126.7255139,34.695518","127.1439479,37.8349614","127.9161711,37.3128444","127.4029395,37.3273683",,"128.052825,35.0878248","127.3516502,37.5368806","127.791974,37.7489825","127.8212779,37.3943008",,"127.791974,37.7489825","127.6998773,37.7466428",,,,,"127.791974,37.7489825","127.3308093,38.0059214","127.7094661,37.7529598","127.8325773,37.3906226","127.791974,37.7489825","127.3308093,38.0059214","128.594503,36.4027649"
"127.3695917,37.5273383","128.1442642,35.1082038","126.5445134,34.7410048","127.5334228,37.2158558",,"126.7253131,34.6955095","127.1440636,37.835006","127.916193,37.3127064","127.4030082,37.3274648",,"128.05022,35.0875751","127.3526783,37.5367385","127.7922282,37.7489665","127.823464,37.3935179",,"127.7922282,37.7489665","127.7011494,37.7469498",,,,,"127.7922282,37.7489665","127.3308286,38.0059494","127.7094851,37.7532274","127.833137,37.3904939","127.7922282,37.7489665","127.3308286,38.0059494","128.5947492,36.4033829"
"127.3698795,37.5271196","128.1438814,35.1087803","126.5443419,34.7411017","127.5335805,37.2157062",,"126.7250173,34.6955022","127.1441135,37.8350277","127.9162038,37.3126207","127.4030961,37.3276055",,"128.0482474,35.0873866","127.3538264,37.536557","127.7922373,37.7489665","127.8257798,37.392694",,"127.7922373,37.7489665","127.7034704,37.7476885",,,,,"127.7922373,37.7489665","127.3308388,38.00599","127.7094803,37.7535411","127.8357811,37.3901169","127.7922373,37.7489665","127.3308388,38.00599","128.5949866,36.4040082"
"127.37013,37.5269252","128.1433413,35.1095938","126.5441316,34.7412425","127.5338239,37.2155051",,"126.7246502,34.6955206",,"127.916273,37.3120806","127.403096,37.3276812",,"128.0466448,35.0872342","127.3539,37.5365409","127.7924496,37.7489578","127.8288571,37.3916362",,"127.7924496,37.7489578","127.7037249,37.7477854",,,,,"127.7924496,37.7489578","127.3308364,38.0060251","127.7091582,37.7556553","127.8365399,37.3900255","127.7924496,37.7489578","127.3308364,38.0060251","128.5952491,36.4046746"
"127.3704462,37.5266803","128.1430498,35.1100579","126.5429041,34.7420643","127.5341157,37.2153076",,"126.7238866,34.6955672",,"127.9163116,37.3117181","127.4031027,37.3277254",,"128.0463945,35.0872083","127.3547221,37.5363652","127.7926868,37.7489582","127.8295543,37.3914144",,"127.7926868,37.7489582","127.7046158,37.7481236",,,,,"127.7926868,37.7489582","127.3308238,38.0060567","127.7091412,37.756078","127.8379053,37.3899558","127.7926868,37.7489582","127.3308238,38.0060567","128.595525,36.405341"
"127.3707137,37.5264346","128.1426497,35.110666","126.5422224,34.7425423","127.534252,37.2152147",,"126.7231413,34.6956445",,"127.9163496,37.3114394","127.4031117,37.327747",,"128.0455547,35.0871228","127.3552589,37.5362144","127.7928742,37.7489748","127.8307931,37.3910422",,"127.7928742,37.7489748","127.7050294,37.7482807",,,,,"127.7928742,37.7489748","127.330801,38.0060792","127.7091637,37.7564241","127.8380307,37.3899491","127.7928742,37.7489748","127.330801,38.0060792","128.5956493,36.4056166"
"127.3709166,37.5262149","128.1423497,35.1111743","126.541795,34.7428527","127.5343016,37.2151912",,"126.7223475,34.6957647",,"127.9163981,37.3110174","127.4031961,37.3279481",,"128.0454449,35.0871107","127.3554967,37.5361471","127.7930866,37.7490076","127.8325773,37.3906226",,"127.7930866,37.7490076","127.7057293,37.7485309",,,,,"127.7930866,37.7490076","127.3307679,38.0060935","127.7092663,37.7569737","127.8390903,37.3899272","127.7930866,37.7490076","127.3307679,38.0060935","128.5958245,36.4059414"
"127.3710335,37.5260284","128.1409296,35.1133955","126.5415538,34.7430167","127.534376,37.2151579",,"126.7216168,34.6959179",,"127.9164653,37.3105241","127.4033041,37.3282123",,"128.0448914,35.0870194","127.3578313,37.5352459","127.7932615,37.7490496","127.833137,37.3904939",,"127.7932615,37.7490496","127.7061463,37.7486663",,,,,"127.7932615,37.7490496","127.3307223,38.0061016","127.7094711,37.7575196","127.8398868,37.3899465","127.7932615,37.7490496","127.3307223,38.0061016","128.5959743,36.4062077"
"127.3712345,37.52566","128.140742,35.1136896","126.5408263,34.7434916","127.5345146,37.215101",,"126.7210356,34.696072",,"127.916526,37.3100741","127.4033345,37.3282952",,"128.0443618,35.0868991","127.3580601,37.5351578","127.7934116,37.7490997","127.8357811,37.3901169",,"127.7934116,37.7490997","127.7065542,37.748799",,,,,"127.7934116,37.7490997","127.3306643,38.0060988","127.7096936,37.7579293","127.8403139,37.3899624","127.7934116,37.7490997","127.3306643,38.0060988","128.5961997,36.4065329"
"127.3712787,37.5255879","128.1402549,35.1144099","126.5396163,34.7443063","127.5346261,37.215055",,"126.7206097,34.6961919",,"127.9165729,37.3097846","127.4033659,37.328462",,"128.0438748,35.0867408","127.3588224,37.5348433","127.7935993,37.7491992","127.8365399,37.3900255",,"127.7935993,37.7491992","127.7066371,37.7488259",,,,,"127.7935993,37.7491992","127.3306244,38.006087","127.7100913,37.7584576","127.8418973,37.3901246","127.7935993,37.7491992","127.3306244,38.006087","128.596437,36.4068327"
"127.3712901,37.5255699","128.1391713,35.1158845","126.5382416,34.7451918","127.5346667,37.2150379",,"126.7187003,34.6967532",,"127.9166224,37.309331","127.4033816,37.3285477",,"128.0433247,35.0864998","127.3596085,37.5345197","127.7937995,37.7493159","127.8379053,37.3899558",,"127.7937995,37.7493159","127.7076766,37.7491188",,,,,"127.7937995,37.7493159","127.330596,38.006068","127.7103647,37.7587744","127.8426274,37.3902036","127.7937995,37.7493159","127.330596,38.006068","128.5965152,36.4069203"
"127.3713729,37.5254366","128.138604,35.1167432","126.5372321,34.7458547","127.5347264,37.2150135",,"126.7181091,34.6969289",,"127.9166299,37.3092643",,,"128.0431364,35.0863997","127.3604979,37.5340908","127.7939499,37.7494498","127.8380307,37.3899491",,"127.7939499,37.7494498","127.7083525,37.7492879",,,,,"127.7939499,37.7494498","127.3305744,38.0060383","127.7110219,37.7595358","127.8434392,37.39035","127.7939499,37.7494498","127.3305744,38.0060383","128.5966749,36.4070992"
"127.3713854,37.5254159","128.1383491,35.1171242","126.5366761,34.746229","127.5350668,37.2149251",,"126.7180007,34.6969552",,"127.9166331,37.3092336",,,"128.0428622,35.0862332","127.360831,37.5339109","127.7940991,37.749591","127.8390903,37.3899272",,"127.7940991,37.749591","127.7085558,37.7493326",,,,,"127.7940991,37.749591","127.3305676,38.0060094","127.7115368,37.7601477","127.8434856,37.390358","127.7940991,37.749591","127.3305676,38.0060094","128.5969239,36.4073583"
"127.3719495,37.5244998","128.1378036,35.1179539","126.5361849,34.7465633","127.5351502,37.2149071",,"126.7171746,34.6971528",,"127.9166407,37.3091777",,,"128.0426243,35.0860909","127.3610576,37.5337877","127.7941871,37.7497242","127.8398868,37.3899465",,"127.7941871,37.7497242","127.7094803,37.7495212",,,,,"127.7941871,37.7497242","127.3303934,38.0059965","127.711832,37.7605663","127.84522,37.3906765","127.7941871,37.7497242","127.3303934,38.0059965","128.5969872,36.4074127"
"127.3723714,37.5239675","128.1373655,35.1186361","126.5358138,34.7468173","127.5352144,37.2148944",,"126.716656,34.6972595",,"127.9166647,37.3090352",,,"128.0421624,35.0857494","127.3616467,37.5334684","127.79425,37.7498493","127.8403139,37.3899624",,"127.79425,37.7498493","127.7105331,37.7496942",,,,,"127.79425,37.7498493","127.3303478,38.0059938","127.7119278,37.7607329","127.8481222,37.3914071","127.79425,37.7498493","127.3303478,38.0059938","128.5978441,36.4081567"
"127.3728499,37.5234083","128.136895,35.1193744","126.5354656,34.7470797","127.5353812,37.2148781",,"126.716165,34.6973474",,"127.9167958,37.3080351",,,"128.0417495,35.0853581","127.3619685,37.5332867","127.7942546,37.7498646","127.8418973,37.3901246",,"127.7942546,37.7498646","127.7107908,37.7497334",,,,,"127.7942546,37.7498646","127.3301462,38.0059863","127.712156,37.7611273","127.8500877,37.3918655","127.7942546,37.7498646","127.3301462,38.0059863","128.5991161,36.4090717"
"127.3733545,37.5228122","128.1363811,35.120176","126.5352727,34.7472252","127.5354838,37.2148673",,"126.7155898,34.6974393",,"127.9168239,37.3078142",,,"128.0412,35.0846996","127.3629089,37.5327551","127.7942994,37.7499997","127.8426274,37.3902036",,"127.7942994,37.7499997","127.7116743,37.7498498",,,,,"127.7942994,37.7499997","127.3300984,38.0059844","127.7124301,37.7616784","127.8504338,37.3919519","127.7942994,37.7499997","127.3300984,38.0059844","128.5996028,36.4094188"
"127.373638,37.5224979","128.1363529,35.1202221","126.5347357,34.7476546","127.5355829,37.2148564",,"126.7150813,34.6975199",,"127.9168693,37.3074516",,,"128.0404867,35.0836631","127.3633655,37.5324961","127.794325,37.7501492","127.8434392,37.39035",,"127.794325,37.7501492","127.7121058,37.7498923",,,,,"127.794325,37.7501492","127.3300551,38.0059834","127.7125285,37.7619576","127.8530794,37.3926291","127.794325,37.7501492","127.3300551,38.0059834","128.6016747,36.4108998"
"127.3739452,37.5221638","128.1357989,35.121106","126.5343043,34.7480191","127.5356754,37.2148456",,"126.7144867,34.6975927",,"127.9169487,37.3069186",,,"128.0402618,35.0833332","127.3636816,37.532336","127.7943368,37.7502664","127.8434856,37.390358",,"127.7943368,37.7502664","127.7122091,37.7499021",,,,,"127.7943368,37.7502664","127.330037,38.005942","127.7125928,37.7622009","127.8541518,37.3929333","127.7943368,37.7502664","127.330037,38.005942","128.6021228,36.4112779"
"127.3740189,37.5220773","128.1352232,35.1220053","126.53409,34.7482203","127.5360619,37.214832",,"126.7141327,34.6976166",,"127.916961,37.3066851",,,"128.0401865,35.0832244","127.3640124,37.5321831","127.7943373,37.7504079","127.84522,37.3906765",,"127.7943373,37.7504079","127.7135273,37.7499997",,,,,"127.7943373,37.7504079","127.33005,38.0057311","127.7126594,37.7628614","127.8543939,37.3929974","127.7943373,37.7504079","127.33005,38.0057311","128.6021499,36.4112993"
"127.3743092,37.5217369","128.1345145,35.1230388","126.5338185,34.7484571","127.5367382,37.2148281",,"126.7137897,34.6976378",,"127.9169619,37.3064436",,,"128.039649,35.0825577","127.364026,37.5321768","127.7943372,37.7506494","127.8481222,37.3914071",,"127.7943372,37.7506494","127.7139122,37.7500315",,,,,"127.7943372,37.7506494","127.32998,38.0054822","127.7126935,37.7632814","127.8554176,37.3932711","127.7943372,37.7506494","127.32998,38.0054822","128.6022711,36.4114334"
"127.3745247,37.5214749","128.1340358,35.1237121","126.5333918,34.7488839","127.5374651,37.2148243",,"126.7134446,34.6976464",,"127.9169491,37.3061768",,,"128.039174,35.0820576","127.3641211,37.5321328","127.7943116,37.7510749","127.8500877,37.3918655",,"127.7943116,37.7510749","127.7141325,37.7500455",,,,,"127.7943116,37.7510749","127.3298788,38.0049089","127.7132563,37.7678879","127.8578166,37.393866","127.7943116,37.7510749","127.3298788,38.0049089","128.6025124,36.4116998"
"127.3748104,37.5211291","128.1336737,35.1241577","126.5332568,34.749028","127.5380715,37.2148196",,"126.7131552,34.6976454",,"127.9167339,37.3043856",,,"128.0390174,35.0819302","127.3643748,37.5320159","127.7942992,37.7513742","127.8504338,37.3919519",,"127.7942992,37.7513742","127.7148296,37.7500893",,,,,"127.7942992,37.7513742","127.3298666,38.0047637","127.7132819,37.768106","127.8591613,37.3941603","127.7942992,37.7513742","127.3298666,38.0047637","128.6027872,36.4120416"
