0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"127.7179235,37.7503189","127.9638577,36.8185935",,,"128.0791462,35.7070768",,"128.7026124,36.5561332",,,,,,,,,,,
"127.7179269,37.7503189","127.9624355,36.8205768",,,"128.0832667,35.7077602",,"128.703239,36.5567678",,,,,,,,,,,
"127.7183164,37.7503596","127.9620898,36.8210749",,,"128.084794,35.7079989",,"128.7033616,36.5568909",,,,,,,,,,,
"127.7192305,37.7504733","127.9610743,36.8229998",,,"128.0859536,35.7081474",,"128.7038622,36.5573916",,,,,,,,,,,
"127.7201743,37.7506419","127.9607246,36.8237665",,,"128.0865067,35.7082006",,"128.703935,36.5574783",,,,,,,,,,,
"127.7207593,37.7507769","127.9607147,36.8237963",,,"128.0870145,35.7082495",,"128.7039877,36.5575598",,,,,,,,,,,
"127.7208547,37.7507965","127.9599493,36.8259411",,,"128.0880775,35.708339",,"128.7040497,36.5576665",,,,,,,,,,,
"127.7212364,37.7508742","127.9599372,36.8259745",,,"128.0885963,35.7083825",,"128.7041365,36.5578594",,,,,,,,,,,
"127.7221498,37.7511249","127.9598489,36.8262165",,,"128.090775,35.7085197",,"128.7041495,36.5579079",,,,,,,,,,,
"127.7229496,37.7513577","127.9594366,36.8277713",,,"128.0920801,35.7086025",,"128.7041681,36.5580953",,,,,,,,,,,
"127.7232644,37.751459","127.959209,36.829091",,,"128.0936186,35.708704",,"128.7041759,36.55817",,,,,,,,,,,
"127.7236576,37.7515943","127.95906,36.8302418",,,"128.0983258,35.7090206",,"128.7041699,36.5582881",,,,,,,,,,,
"127.7238746,37.751666","127.9588858,36.8314955",,,"128.1021614,35.7092657",,"128.7041341,36.5584958",,,,,,,,,,,
"127.7246496,37.7519412","127.9588396,36.8318311",,,"128.1034037,35.7093767",,"128.7040994,36.5586413",,,,,,,,,,,
"127.7253747,37.7522247","127.958576,36.8331329",,,"128.1064144,35.7094391",,"128.7040621,36.558758",,,,,,,,,,,
"127.7261544,37.7525576","127.9585323,36.8333332",,,"128.1075572,35.7094054",,"128.7040603,36.5588572",,,,,,,,,,,
"127.7272367,37.7530665","127.9585017,36.8334595",,,"128.108638,35.7093638",,"128.7040557,36.5591358",,,,,,,,,,,
"127.727763,37.753299","127.9576766,36.8361562",,,"128.1103828,35.7092576",,"128.703982,36.5594241",,,,,,,,,,,
"127.728129,37.7534605","127.9575334,36.836585",,,"128.1118956,35.7091886",,"128.7037873,36.5601995",,,,,,,,,,,
"127.7288441,37.7537845","127.9566988,36.8389933",,,"128.1136222,35.7088778",,"128.7037495,36.5603576",,,,,,,,,,,
"127.7297534,37.7541532","127.9563283,36.83987",,,"128.1145217,35.7086848",,"128.7035868,36.5611075",,,,,,,,,,,
"127.7306637,37.7544984","127.9561432,36.8402475",,,"128.1157624,35.7084503",,"128.7035232,36.5613254",,,,,,,,,,,
"127.7316501,37.7548264","127.956039,36.8404607",,,"128.116767,35.7082631",,"128.7034839,36.5614583",,,,,,,,,,,
"127.732942,37.7551798","127.9554456,36.8415672",,,"128.1172647,35.7081559",,"128.7034616,36.5615333",,,,,,,,,,,
"127.7333532,37.7552818","127.954605,36.8430029",,,"128.1174181,35.7081245",,"128.7033366,36.5620493",,,,,,,,,,,
"127.7346723,37.7556072","127.9539624,36.8439627",,,"128.1207137,35.707443",,"128.7031998,36.5623076",,,,,,,,,,,
"127.7353369,37.7557699","127.9538624,36.8441082",,,"128.1215526,35.7072773",,"128.7031776,36.562389",,,,,,,,,,,
"127.7369172,37.7561598","127.9525867,36.8457492",,,"128.123976,35.7067508",,"128.7030903,36.5626675",,,,,,,,,,,
"127.7369695,37.7561741","127.9504005,36.8482113",,,"128.124999,35.7065228",,"128.7030072,36.5628558",,,,,,,,,,,
"127.7377921,37.7563815","127.9498734,36.8488046",,,"128.1256685,35.7063363",,"128.7026573,36.5633524",,,,,,,,,,,
"127.7398439,37.7568866","127.9464877,36.8525693",,,"128.126103,35.7062015",,"128.702477,36.5635472",,,,,,,,,,,
"127.7414869,37.7572997","127.9451624,36.8540247",,,"128.1271384,35.7058661",,"128.7022768,36.5637475",,,,,,,,,,,
"127.7417482,37.7573658","127.9446752,36.854543",,,"128.1280359,35.7055738",,"128.7021905,36.5638079",,,,,,,,,,,
"127.7417618,37.7573694","127.9442616,36.8549845",,,"128.1291953,35.7051314",,"128.7019626,36.5639526",,,,,,,,,,,
"127.7418107,37.7573819","127.9432872,36.8560248",,,"128.1304151,35.7046318",,"128.7014375,36.56425",,,,,,,,,,,
"127.7420652,37.7574463","127.9413035,36.8581019",,,"128.1333297,35.7031875",,"128.7013191,36.5643278",,,,,,,,,,,
"127.7421118,37.7574579","127.9406156,36.8588437",,,"128.1355356,35.7020191",,"128.7010193,36.5645219",,,,,,,,,,,
"127.7437218,37.7578728","127.9403368,36.8591431",,,"128.1380681,35.7006415",,"128.7008699,36.5646181",,,,,,,,,,,
"127.7447739,37.7581329","127.938845,36.8607514",,,"128.1397836,35.6996695",,"128.7005246,36.5648325",,,,,,,,,,,
"127.7456964,37.758332","127.9381307,36.861386",,,"128.1401137,35.699482",,"128.7002114,36.5650331",,,,,,,,,,,
"127.7463428,37.7584586","127.9376337,36.8617917",,,"128.1456792,35.6964877",,"128.700066,36.5651643",,,,,,,,,,,
"127.746637,37.7585166","127.9372997,36.8620327",,,"128.1462383,35.6961836",,"128.7000373,36.5651917",,,,,,,,,,,
"127.7471902,37.7586236","127.9370918,36.8621623",,,"128.1471593,35.6956755",,"128.6999239,36.5652992",,,,,,,,,,,
"127.7481741,37.7588379","127.9363563,36.8626356",,,"128.1480475,35.6952154",,"128.6998691,36.5653664",,,,,,,,,,,
"127.7487354,37.758971","127.9356932,36.8630212",,,"128.1493486,35.6946828",,"128.6997758,36.5654792",,,,,,,,,,,
"127.7491137,37.7590675","127.9350869,36.8633416",,,"128.1496064,35.6945786",,"128.6997242,36.565541",,,,,,,,,,,
"127.75,37.7592838","127.9338873,36.8638832",,,"128.150199,35.6943383",,"128.6995122,36.5658496",,,,,,,,,,,
"127.7542223,37.7603239","127.9328059,36.8642883",,,"128.1523926,35.6936069",,"128.6992978,36.5662205",,,,,,,,,,,
"127.7553222,37.7606018","127.9316714,36.864653",,,"128.1534412,35.6933019",,"128.6990798,36.5665787",,,,,,,,,,,
"127.7563117,37.7608097","127.9294439,36.8653534",,,"128.1546667,35.693004",,"128.6990242,36.5666658",,,,,,,,,,,
"127.7574523,37.7610064","127.9263563,36.866348",,,"128.1558088,35.6927904",,"128.6987224,36.5671674",,,,,,,,,,,
"127.7585642,37.76115","127.9260662,36.8664374",,,"128.1577949,35.6925109",,"128.6984489,36.5676226",,,,,,,,,,,
"127.7592285,37.7611773","127.9249484,36.8667813",,,"128.158852,35.6924384",,"128.6982659,36.5679274",,,,,,,,,,,
"127.7599302,37.7612146","127.9237176,36.8671679",,,"128.1610193,35.6922958",,"128.698036,36.5683092",,,,,,,,,,,
"127.7603958,37.7612243","127.9230321,36.8673831",,,"128.1617044,35.6922785",,"128.697902,36.5685314",,,,,,,,,,,
"127.7609827,37.7612221","127.9222571,36.8676265",,,"128.1625621,35.6922828",,"128.6978541,36.5686148",,,,,,,,,,,
"127.7618012,37.7611987","127.917813,36.8690512",,,"128.1632618,35.692297",,"128.6978334,36.568652",,,,,,,,,,,
"127.7622983,37.7611597","127.9138826,36.87029",,,"128.1634122,35.6922997",,"128.6977757,36.5687508",,,,,,,,,,,
"127.7631529,37.7610722","127.9122239,36.8708258",,,"128.1646261,35.6923507",,"128.697766,36.5687743",,,,,,,,,,,
"127.7634752,37.7610345","127.9120995,36.8708659",,,"128.1656369,35.69242",,"128.6975369,36.5692075",,,,,,,,,,,
"127.7640006,37.7609721","127.9106054,36.871348",,,"128.1662884,35.6924831",,"128.6974492,36.5693914",,,,,,,,,,,
"127.7658181,37.7606219","127.907338,36.8723905",,,"128.1668581,35.692544",,"128.697362,36.5696744",,,,,,,,,,,
"127.7673213,37.7603093","127.9055985,36.8729463",,,"128.1673593,35.6926088",,"128.6973304,36.5700894",,,,,,,,,,,
"127.7684092,37.760086","127.9041379,36.8734264",,,"128.1678627,35.6926718",,"128.6973286,36.5701192",,,,,,,,,,,
"127.7694769,37.7599042","127.9028873,36.8739508",,,"128.1685921,35.6927949",,"128.6973164,36.5702717",,,,,,,,,,,
"127.7699216,37.7598284","127.9019473,36.8744254",,,"128.1693348,35.6929269",,"128.6973247,36.5707331",,,,,,,,,,,
"127.7699375,37.7598257","127.9017281,36.874556",,,"128.1698895,35.6930348",,"128.6973493,36.5710998",,,,,,,,,,,
"127.7708418,37.7596713","127.9010793,36.8749404",,,"128.1707942,35.6932416",,"128.6973621,36.5713493",,,,,,,,,,,
"127.7722101,37.7594383","127.9002364,36.8755346",,,"128.1716736,35.6934594",,"128.6974618,36.5715079",,,,,,,,,,,
"127.7746574,37.7590225","127.9000944,36.875645",,,"128.172755,35.693777",,"128.6975618,36.571616",,,,,,,,,,,
"127.7751282,37.758934","127.8994653,36.876133",,,"128.1730741,35.6938708",,"128.6977031,36.5717173",,,,,,,,,,,
"127.7765566,37.7586836","127.8989996,36.8765646",,,"128.173851,35.6941234",,"128.6978239,36.5717999",,,,,,,,,,,
"127.7781415,37.7583969","127.8986322,36.8769039",,,"128.175921,35.6948899",,"128.6979747,36.571866",,,,,,,,,,,
"127.779158,37.7582124","127.898091,36.8774916",,,"128.1769232,35.6952458",,"128.6981621,36.5719164",,,,,,,,,,,
"127.7794495,37.7581595","127.8978144,36.8778108",,,"128.177669,35.6954815",,"128.698237,36.5719166",,,,,,,,,,,
"127.7807156,37.7579158","127.8977375,36.8779039",,,"128.1784189,35.6956702",,"128.6987208,36.5719063",,,,,,,,,,,
"127.7812532,37.7577802","127.8974475,36.8782555",,,"128.178841,35.6957904",,"128.700697,36.5720712",,,,,,,,,,,
"127.782858,37.7573753","127.8969262,36.8789955",,,"128.1794279,35.6959233",,"128.7007943,36.5720792",,,,,,,,,,,
"127.7839683,37.7570707","127.896539,36.8796287",,,"128.1800823,35.6960611",,"128.7008369,36.5720833",,,,,,,,,,,
"127.7859982,37.7565178","127.896249,36.8801823",,,"128.1801897,35.696075",,"128.7009611,36.5720929",,,,,,,,,,,
"127.7865063,37.7563795","127.8960251,36.8807221",,,"128.1808668,35.696164",,"128.7014243,36.572127",,,,,,,,,,,
"127.7866526,37.7563422","127.8960007,36.8807835",,,"128.1813681,35.6962306",,"128.7014992,36.5721325",,,,,,,,,,,
"127.787299,37.7561793","127.8955024,36.8820598",,,"128.1820394,35.6962791",,"128.701974,36.572116",,,,,,,,,,,
"127.7877924,37.7560645","127.8943247,36.8854496",,,"128.1825547,35.6963032",,"128.7019621,36.5722162",,,,,,,,,,,
"127.7880453,37.7560026","127.8942539,36.8856472",,,"128.183135,35.696308",,"128.7019531,36.572283",,,,,,,,,,,
"127.7883584,37.7559406","127.8929705,36.8892429",,,"128.1843696,35.6962992",,,,,,,,,,,,,
"127.7885116,37.7559078","127.8928299,36.8896184",,,"128.1851431,35.6962804",,,,,,,,,,,,,
"127.7891866,37.7557916","127.8923097,36.8912481",,,"128.1852758,35.6962832",,,,,,,,,,,,,
"127.7898707,37.7556863","127.8919988,36.8925589",,,"128.1870714,35.6962279",,,,,,,,,,,,,
"127.7899989,37.7556662","127.8917767,36.8936748",,,"128.1876726,35.6962209",,,,,,,,,,,,,
"127.7903642,37.7556157","127.8917224,36.8940337",,,"128.1888497,35.6962178",,,,,,,,,,,,,
"127.7907035,37.7555689","127.8917224,36.8940364",,,"128.1895272,35.6962157",,,,,,,,,,,,,
"127.7910189,37.7555275","127.8916192,36.8947165",,,"128.1901132,35.6962403",,,,,,,,,,,,,
"127.7922526,37.7554389","127.8914781,36.8958771",,,"128.1901873,35.6962435",,,,,,,,,,,,,
"127.7934331,37.7554071","127.8904577,36.9042144",,,"128.1920589,35.6964049",,,,,,,,,,,,,
"127.7944695,37.7554","127.8903878,36.9048024",,,"128.1929355,35.6965432",,,,,,,,,,,,,
"127.7950996,37.7554128","127.8901922,36.906285",,,"128.1934245,35.6966044",,,,,,,,,,,,,
"127.7959024,37.7554532","127.8901197,36.9068351",,,"128.1944487,35.6968113",,,,,,,,,,,,,
"127.7962646,37.7554874","127.8899264,36.9078913",,,"128.1946891,35.6968739",,,,,,,,,,,,,
"127.7975139,37.7556204","127.8897764,36.9086274",,,"128.1959852,35.6972064",,,,,,,,,,,,,
"127.7981159,37.7556874","127.8895893,36.9093726",,,"128.1970866,35.697521",,,,,,,,,,,,,
"127.7985623,37.7557574","127.8895485,36.9095071",,,"128.1987045,35.6981202",,,,,,,,,,,,,
"127.7987656,37.755793","127.8894755,36.9097264",,,"128.1996431,35.6985195",,,,,,,,,,,,,
"127.7992246,37.7558747","127.8891914,36.9105891",,,"128.2023358,35.6997995",,,,,,,,,,,,,
"127.7998097,37.7559895","127.8890694,36.9108825",,,"128.2025167,35.6998859",,,,,,,,,,,,,
"127.8001301,37.7560527","127.8889652,36.9111361",,,"128.2025234,35.6998895",,,,,,,,,,,,,
"127.8006118,37.7561398","127.8886267,36.911899",,,"128.2041554,35.700704",,,,,,,,,,,,,
"127.8009867,37.7562073","127.8882688,36.9126042",,,"128.2042886,35.7007672",,,,,,,,,,,,,
"127.8015434,37.7563114","127.8876153,36.9136925",,,"128.2088534,35.7029837",,,,,,,,,,,,,
"127.8025896,37.7564844","127.887164,36.9143665",,,"128.2098857,35.7034726",,,,,,,,,,,,,
"127.8032121,37.7565676","127.8863834,36.9153949",,,"128.2110581,35.7039156",,,,,,,,,,,,,
"127.8041343,37.7566688","127.8852512,36.9166254",,,"128.2123452,35.7043425",,,,,,,,,,,,,
"127.8050371,37.7567386","127.8852155,36.9166661",,,"128.2126124,35.7044284",,,,,,,,,,,,,
"127.8055822,37.7567679","127.8842199,36.9176023",,,"128.2142501,35.7048641",,,,,,,,,,,,,
"127.8060602,37.7567846","127.8832225,36.9184124",,,"128.2155315,35.7051405",,,,,,,,,,,,,
"127.8068674,37.7567997","127.8823336,36.9191373",,,"128.216612,35.7053189",,,,,,,,,,,,,
"127.80767,37.7568021","127.8817474,36.9195665",,,"128.2170833,35.705372",,,,,,,,,,,,,
"127.8087655,37.7568001","127.8798489,36.9209166",,,"128.2178922,35.7054627",,,,,,,,,,,,,
"127.8105774,37.7568035","127.8786714,36.9216442",,,"128.2190845,35.7055386",,,,,,,,,,,,,
"127.8116876,37.7568014","127.8772621,36.922515",,,"128.2203822,35.7055344",,,,,,,,,,,,,
"127.8127251,37.7567771","127.8751008,36.9238794",,,"128.2214242,35.7054795",,,,,,,,,,,,,
"127.8152795,37.7567991","127.8749989,36.9239456",,,"128.2223441,35.7053811",,,,,,,,,,,,,
"127.8160788,37.756806","127.8739917,36.9246041",,,"128.2223584,35.7053792",,,,,,,,,,,,,
"127.8168825,37.7568074","127.8723621,36.9256675",,,"128.2232591,35.7052268",,,,,,,,,,,,,
"127.8178192,37.7568184","127.8712427,36.9263759",,,"128.224542,35.7049324",,,,,,,,,,,,,
"127.8181268,37.7568212","127.8697339,36.9273623",,,"128.2256755,35.7046127",,,,,,,,,,,,,
"127.8184129,37.7568231","127.8668976,36.92922",,,"128.226005,35.704507",,,,,,,,,,,,,
"127.8186377,37.7568342","127.8638372,36.9312234",,,"128.2270218,35.704124",,,,,,,,,,,,,
"127.8193384,37.7568828","127.8614618,36.932783",,,"128.2300668,35.702626",,,,,,,,,,,,,
"127.8195451,37.7568976","127.86122,36.9329423",,,"128.2321411,35.7016045",,,,,,,,,,,,,
"127.8203752,37.7569647","127.8601017,36.9336777",,,"128.2333246,35.7010897",,,,,,,,,,,,,
"127.8207239,37.7569989","127.8589834,36.934414",,,"128.2337466,35.7009348",,,,,,,,,,,,,
"127.8211668,37.7570428","127.8581012,36.9349927",,,"128.2346658,35.7006524",,,,,,,,,,,,,
"127.824339,37.7573613","127.8562563,36.9362143",,,"128.2352846,35.7005034",,,,,,,,,,,,,
"127.8280516,37.7577088","127.8556151,36.9366904",,,"128.235983,35.7003657",,,,,,,,,,,,,
"127.8293441,37.7578386","127.8549514,36.9371827",,,"128.2365835,35.7002791",,,,,,,,,,,,,
"127.8305435,37.7579587","127.8539334,36.9380142",,,"128.2370936,35.700221",,,,,,,,,,,,,
"127.8324755,37.7581543","127.8532162,36.9385824",,,"128.2377112,35.7001929",,,,,,,,,,,,,
"127.8402501,37.7589848","127.8525865,36.9391405",,,"128.2380008,35.7001893",,,,,,,,,,,,,
"127.8433359,37.7592417","127.852193,36.9395383",,,"128.2384893,35.7001863",,,,,,,,,,,,,
"127.8453321,37.7593278","127.8513606,36.9404521",,,"128.2393131,35.7002146",,,,,,,,,,,,,
"127.8469013,37.7593836","127.8509965,36.9408823",,,"128.2401949,35.7003111",,,,,,,,,,,,,
"127.8471783,37.7593837","127.8507509,36.9412021",,,"128.2405858,35.7003853",,,,,,,,,,,,,
"127.8528282,37.7595309","127.8506504,36.941334",,,"128.2412336,35.7005075",,,,,,,,,,,,,
"127.8566091,37.7596115","127.8502965,36.9417957",,,"128.2416277,35.7005799",,,,,,,,,,,,,
"127.8611757,37.7597265","127.8496975,36.94268",,,"128.2429664,35.7008259",,,,,,,,,,,,,
"127.8631264,37.7597836","127.8490133,36.9438656",,,"128.2442011,35.701068",,,,,,,,,,,,,
"127.8650476,37.7598245","127.8488029,36.9442665",,,"128.2452095,35.7012223",,,,,,,,,,,,,
"127.8667586,37.7598561","127.8483013,36.9453515",,,"128.2457052,35.7012742",,,,,,,,,,,,,
"127.8671741,37.759853","127.8482213,36.945541",,,"128.2463558,35.7013486",,,,,,,,,,,,,
"127.8680924,37.7598304","127.8476195,36.9473006",,,"128.246639,35.7013658",,,,,,,,,,,,,
"127.8692604,37.759787","127.8475073,36.9478184",,,"128.2482272,35.7014641",,,,,,,,,,,,,
"127.8697303,37.7597513","127.8473958,36.9482505",,,"128.2499989,35.7015658",,,,,,,,,,,,,
"127.8701808,37.7597166","127.8473271,36.9487068",,,"128.250126,35.7015659",,,,,,,,,,,,,
"127.8711419,37.7596117","127.8472241,36.9492615",,,"128.2510924,35.7015978",,,,,,,,,,,,,
"127.8716161,37.7595561","127.8470766,36.9504239",,,"128.2515513,35.7016201",,,,,,,,,,,,,
"127.8725408,37.7594378","127.847039,36.951796",,,"128.2520944,35.7016609",,,,,,,,,,,,,
"127.8732271,37.7593374","127.8470459,36.9523197",,,"128.2525092,35.7016926",,,,,,,,,,,,,
"127.8740053,37.759207","127.8471337,36.9531083",,,"128.2529597,35.7017484",,,,,,,,,,,,,
"127.8749999,37.7590136","127.8471713,36.9534822",,,"128.2531622,35.7017715",,,,,,,,,,,,,
"127.8769449,37.758609","127.847201,36.9543187",,,"128.2534643,35.7018129",,,,,,,,,,,,,
"127.8781297,37.7582988","127.847306,36.9551928",,,"128.2539248,35.7018803",,,,,,,,,,,,,
"127.878158,37.7582906","127.8474511,36.9559748",,,"128.2546679,35.7020271",,,,,,,,,,,,,
"127.8790297,37.7580417","127.8476124,36.9568686",,,"128.2549658,35.7020947",,,,,,,,,,,,,
"127.8801123,37.7577327","127.8481545,36.9602204",,,"128.2557117,35.7023037",,,,,,,,,,,,,
"127.8818644,37.7571475","127.8481614,36.9602663",,,"128.2564201,35.7025237",,,,,,,,,,,,,
"127.8820174,37.7570866","127.8483641,36.9615954",,,"128.2565753,35.7025723",,,,,,,,,,,,,
"127.8825181,37.7568894","127.8484753,36.9623324",,,"128.2572221,35.7028198",,,,,,,,,,,,,
"127.8826881,37.7568221","127.848532,36.9627027",,,"128.2580003,35.7031665",,,,,,,,,,,,,
"127.8826949,37.7568194","127.8485917,36.9634805",,,"128.2585924,35.7034838",,,,,,,,,,,,,
"127.8849753,37.7558854","127.8486853,36.9655184",,,"128.2592226,35.7038423",,,,,,,,,,,,,
"127.8858508,37.7555022","127.8486111,36.9677335",,,"128.2594438,35.7039743",,,,,,,,,,,,,
"127.8874773,37.7547893","127.8485556,36.9683791",,,"128.2603259,35.7045584",,,,,,,,,,,,,
"127.8899828,37.7537265","127.8484861,36.9691455",,,"128.2607554,35.7048487",,,,,,,,,,,,,
"127.8908495,37.7534082","127.8483414,36.9704323",,,"128.2611884,35.705166",,,,,,,,,,,,,
"127.8925499,37.7527409","127.8481097,36.9718383",,,"128.2626326,35.7062695",,,,,,,,,,,,,
"127.8930745,37.7525409","127.8480679,36.9720485",,,"128.2636403,35.7069177",,,,,,,,,,,,,
"127.8933328,37.7524562","127.8480514,36.9721314",,,"128.264268,35.7072419",,,,,,,,,,,,,
"127.8939595,37.7522531","127.8479559,36.972614",,,"128.26478,35.7074992",,,,,,,,,,,,,
"127.8946258,37.7520364","127.8478302,36.9731417",,,"128.2653271,35.7077211",,,,,,,,,,,,,
"127.8947709,37.7519989","127.847589,36.9741989",,,"128.2656787,35.707846",,,,,,,,,,,,,
"127.8950249,37.7519332","127.8472442,36.9757071",,,"128.2660281,35.70797",,,,,,,,,,,,,
"127.8957617,37.7517324","127.8469997,36.9767914",,,"128.2665847,35.7081369",,,,,,,,,,,,,
"127.8962366,37.7516083","127.8468677,36.9774129",,,"128.2671286,35.708256",,,,,,,,,,,,,
"127.8971764,37.7513644","127.8467675,36.9778819",,,"128.267679,35.7083589",,,,,,,,,,,,,
"127.8996609,37.7508765","127.8466453,36.978433",,,"128.2682955,35.7084424",,,,,,,,,,,,,
"127.9010401,37.7506582","127.8465882,36.9787072",,,"128.2689582,35.7084977",,,,,,,,,,,,,
"127.9026475,37.7504545","127.8463998,36.9795407",,,"128.2697932,35.7085329",,,,,,,,,,,,,
"127.9057438,37.7501852","127.8461908,36.9805356",,,"128.2703105,35.7085287",,,,,,,,,,,,,
"127.907549,37.7500329","127.8461776,36.9805961",,,"128.270822,35.7084957",,,,,,,,,,,,,
"127.9079779,37.7499999","127.8458934,36.9818472",,,"128.2721177,35.7083945",,,,,,,,,,,,,
"127.9103254,37.7497998","127.845787,36.9824127",,,"128.2741104,35.7082312",,,,,,,,,,,,,
"127.9116233,37.7496889","127.8455894,36.9834472",,,"128.275031,35.7082126",,,,,,,,,,,,,
"127.9124935,37.7495966","127.8455154,36.9839874",,,"128.2757121,35.708229",,,,,,,,,,,,,
"127.9125536,37.7495901","127.8454719,36.9845491",,,"128.2766769,35.708312",,,,,,,,,,,,,
"127.9131344,37.7495187","127.8454375,36.9851487",,,"128.2775126,35.7084211",,,,,,,,,,,,,
"127.9139713,37.7493805","127.8454163,36.9859276",,,"128.2776178,35.7084394",,,,,,,,,,,,,
"127.9148876,37.7492097","127.8454484,36.9868136",,,"128.2778515,35.7084865",,,,,,,,,,,,,
