0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
"127.9952283,37.8099879",,"128.0233616,35.0760664","128.6527606,36.1046422","126.4213416,34.7389554","127.7622983,37.7611597",,"127.543327,37.1614144","127.8293441,37.7578386",,"126.5312611,34.7514387",,,,,,"128.0695632,37.446274",,"127.8143818,35.0037486",,,"127.4424575,37.5116359",,"127.7734991,37.8510443","127.6105286,37.3849426","127.9623835,37.4157637",,,"127.75736,37.8656575","127.7734991,37.8510443","127.7692901,37.7857356","127.7739742,37.8762311",,,"127.912879,37.3880593","128.6058749,36.5024581","127.7622983,37.7611597",,,"127.7208547,37.7507965","127.7734991,37.8510443",,,,"127.9875974,37.8006551","128.6257871,36.5210331","127.7144617,37.8388736","127.9663232,37.4270937","127.7734991,37.8510443",,,"128.6257871,36.5210331"
"127.9953851,37.8103343",,"128.0229998,35.0759164","128.651592,36.1053331","126.4191373,34.7370179","127.7631529,37.7610722",,"127.5432504,37.161373","127.8305435,37.7579587",,"126.5311868,34.7515346",,,,,,"128.0713836,37.4460146",,"127.8143067,35.0036073",,,"127.4426216,37.5115982",,"127.7735105,37.8510596","127.6113228,37.3850545","127.9625291,37.4164616",,,"127.7570123,37.8656916","127.7735105,37.8510596","127.7695794,37.7875232","127.7734716,37.8762062",,,"127.9134483,37.3880437","128.6060991,36.502758","127.7631529,37.7610722",,,"127.7212364,37.7508742","127.7735105,37.8510596",,,,"127.9876632,37.8009974","128.6261625,36.5214993","127.7144514,37.8392242","127.9667166,37.4274699","127.7735105,37.8510596",,,"128.6261625,36.5214993"
"127.9954289,37.8104314",,"128.0226249,35.0757828","128.6512774,36.1054768","126.4184838,34.7375432","127.7634752,37.7610345",,"127.5432042,37.161346","127.8324755,37.7581543",,"126.5310788,34.7517988",,,,,,"128.071841,37.4459439",,"127.814257,35.0034902",,,"127.4427336,37.5115856",,"127.7735494,37.851119","127.6121499,37.3851835","127.9625699,37.4166661",,,"127.7565371,37.8656999","127.7735494,37.851119","127.769655,37.7880061","127.7730712,37.8761746",,,"127.9140999,37.3880144","128.6062491,36.5029414","127.7634752,37.7610345",,,"127.7221498,37.7511249","127.7735494,37.851119",,,,"127.9878701,37.8015346","128.6265998,36.5220081","127.7144426,37.8393495","127.9675223,37.4281797","127.7735494,37.851119",,,"128.6265998,36.5220081"
"127.9955246,37.810641",,"128.0220874,35.0756165","128.6506098,36.1057825","126.4184343,34.7375716","127.7640006,37.7609721",,"127.5431737,37.161254","127.8402501,37.7589848",,"126.5309404,34.7521413",,,,,,"128.0722926,37.4458669",,"127.8142191,35.0033234",,,"127.4427958,37.5115784",,"127.7741596,37.8519873","127.6123375,37.3852104","127.9625827,37.4167282",,,"127.756313,37.865685","127.7741596,37.8519873","127.7697119,37.7883665","127.7725753,37.8761298",,,"127.9151739,37.387962","128.6067616,36.5034911","127.7640006,37.7609721",,,"127.7229496,37.7513577","127.7741596,37.8519873",,,,"127.9879392,37.8016749","128.6271862,36.5225497","127.7144141,37.8397101","127.9680865,37.4285731","127.7741596,37.8519873",,,"128.6271862,36.5225497"
"127.9959742,37.8116162",,"128.0215867,35.0755249","128.6496329,36.1061381","126.4183916,34.7375793","127.7658181,37.7606219",,"127.5431669,37.1611513","127.8433359,37.7592417",,"126.5308938,34.7522987",,,,,,"128.0728512,37.4457434",,"127.8141794,35.0029836",,,"127.4430923,37.5115632",,"127.7741893,37.8520305","127.6138053,37.38551","127.9626189,37.4169111",,,"127.7561311,37.8656728","127.7741893,37.8520305","127.7698351,37.7891405","127.7723205,37.876107",,,"127.9160354,37.387876","128.6070114,36.5036997","127.7658181,37.7606219",,,"127.7232644,37.751459","127.7741893,37.8520305",,,,"127.9880267,37.8018593","128.6272496,36.5226077","127.7143869,37.8401202","127.9685311,37.4288255","127.7741893,37.8520305",,,"128.6272496,36.5226077"
"127.9967654,37.8130567",,"128.0207742,35.0753913","128.6491696,36.1062886","126.4183162,34.7375796","127.7673213,37.7603093",,"127.5431815,37.16109","127.8453321,37.7593278",,"126.5308647,34.75245",,,,,,"128.0732372,37.4456568",,"127.814076,35.0020235",,,"127.4435607,37.5115716",,"127.774355,37.8522699","127.6147794,37.385738","127.9627144,37.4177373",,,"127.7559024,37.8656201","127.774355,37.8522699","127.7699504,37.7899027","127.7721794,37.8760902",,,"127.9170288,37.3877481","128.6082373,36.5047079","127.7673213,37.7603093",,,"127.7236576,37.7515943","127.774355,37.8522699",,,,"127.9882139,37.8021677","128.6280499,36.5233411","127.714375,37.8403086","127.9689631,37.4290348","127.774355,37.8522699",,,"128.6280499,36.5233411"
"127.9970178,37.8135901",,"128.0182741,35.0749908","128.6491242,36.1063025","126.4182519,34.7375718","127.7684092,37.760086",,"127.5432119,37.1610602","127.8469013,37.7593836",,"126.5308516,34.7526401",,,,,,"128.0737574,37.4455281",,"127.8139589,35.0009165",,,"127.4451199,37.5116597",,"127.774411,37.8523527","127.6158451,37.3860426","127.9627285,37.4178264",,,"127.7552368,37.8654828","127.774411,37.8523527","127.770075,37.790765","127.7719974,37.8760645",,,"127.9179305,37.3875908","128.6094014,36.505612","127.7684092,37.760086",,,"127.7238746,37.751666","127.774411,37.8523527",,,,"127.9884729,37.8025163","128.6290122,36.5242326","127.7143585,37.840507","127.9695716,37.4292847","127.774411,37.8523527",,,"128.6290122,36.5242326"
"127.9972199,37.8142463",,"128.0176252,35.0748854","128.6469994,36.1069431","126.4180307,34.7375319","127.7694769,37.7599042",,"127.5432412,37.1610449","127.8471783,37.7593837",,"126.5308391,34.7529575",,,,,,"128.0743767,37.445353",,"127.8138358,35.0002477",,,"127.4451256,37.5116597",,"127.7747744,37.8528628","127.6167538,37.3863274","127.962745,37.4179372",,,"127.7548989,37.865415","127.7747744,37.8528628","127.7702343,37.7917678","127.7717004,37.8760102",,,"127.9193489,37.3873073","128.6102494,36.5062703","127.7694769,37.7599042",,,"127.7246496,37.7519412","127.7747744,37.8528628",,,,"127.9886779,37.8027597","128.6299618,36.5250908","127.714311,37.8417887","127.9719214,37.4301785","127.7747744,37.8528628",,,"128.6299618,36.5250908"
"127.9974673,37.815052",,"128.0162296,35.0746587","128.6460579,36.1072947","126.4157656,34.7369996","127.7699216,37.7598284",,"127.5432975,37.1610196","127.8528282,37.7595309",,"126.5308101,34.753198",,,,,,"128.0750635,37.4451297",,"127.8137869,35.0000738",,,"127.4455465,37.5116545",,"127.7748704,37.853014","127.6175065,37.3865736","127.962752,37.4179751",,,"127.7545189,37.8653392","127.7748704,37.853014","127.7703527,37.792467","127.7714273,37.8759612",,,"127.9214823,37.386822","128.6103624,36.5063576","127.7699216,37.7598284",,,"127.7253747,37.7522247","127.7748704,37.853014",,,,"127.9891706,37.8032381","128.6309244,36.5259994","127.7143125,37.8419068","127.9724349,37.4304162","127.7748704,37.853014",,,"128.6309244,36.5259994"
"127.9977818,37.8158654",,"128.0149878,35.074453","128.6449732,36.1078009","126.4157269,34.7372013","127.7699375,37.7598257",,"127.5433392,37.1610926","127.8566091,37.7596115",,"126.5307632,34.7533825",,,,,,"128.0774618,37.4443113",,"127.8137658,34.9999999",,,"127.445637,37.5116537",,"127.7749516,37.8531518","127.6187058,37.3870231","127.9627602,37.41803",,,"127.7545147,37.8654231","127.7749516,37.8531518","127.7707766,37.795352","127.7710564,37.8758954",,,"127.9215715,37.3868036","128.6109394,36.5068066","127.7699375,37.7598257",,,"127.7261544,37.7525576","127.7749516,37.8531518",,,,"127.9895247,37.8035313","128.6318498,36.5269579","127.7143093,37.841969","127.972816,37.4306311","127.7749516,37.8531518",,,"128.6318498,36.5269579"
"127.9980125,37.8163791",,"128.0136749,35.0742827","128.6443283,36.1081488","126.4156615,34.7376083","127.7708418,37.7596713",,"127.5435117,37.1613999","127.8611757,37.7597265",,"126.5306746,34.7535765",,,,,,"128.0779523,37.4441439",,"127.8137061,34.9998513",,,"127.4458203,37.5116483",,"127.7751921,37.8536271","127.6196632,37.3874233","127.962806,37.4182994",,,"127.7544965,37.8657665","127.7751921,37.8536271","127.771214,37.7978441","127.7706627,37.8758089",,,"127.921779,37.3867542","128.6117118,36.5074079","127.7708418,37.7596713",,,"127.7272367,37.7530665","127.7751921,37.8536271",,,,"127.991278,37.8051536","128.6324247,36.5276997","127.7143072,37.8420222","127.9728523,37.4306516","127.7751921,37.8536271",,,"128.6324247,36.5276997"
"127.9980908,37.8165347",,"128.0128496,35.0741996","128.643791,36.1084857","126.4156353,34.7376071","127.7722101,37.7594383",,"127.5435444,37.1614486","127.8631264,37.7597836",,"126.5305004,34.753806",,,,,,"128.0799196,37.4434538",,"127.8134875,34.9994244",,,"127.4458758,37.5116484",,"127.7752082,37.8536712","127.6212663,37.3881716","127.962933,37.4189208",,,"127.754497,37.8659098","127.7752082,37.8536712","127.7716173,37.8006688","127.7703883,37.8757311",,,"127.9226906,37.3865445","128.6128601,36.5082914","127.7722101,37.7594383",,,"127.727763,37.753299","127.7752082,37.8536712",,,,"127.991558,37.8054129","128.632987,36.5284994","127.7142926,37.84249","127.9733732,37.4309777","127.7752082,37.8536712",,,"128.632987,36.5284994"
"127.9982324,37.8168153",,"128.012087,35.0741578","128.6430008,36.1090729",,"127.7746574,37.7590225",,"127.543656,37.1616189","127.8650476,37.7598245",,"126.5302786,34.7539927",,,,,,"128.080533,37.4432389",,"127.8134003,34.999274",,,"127.4462718,37.5116197",,"127.7752724,37.8538288","127.6224138,37.3887734","127.9629761,37.4191343",,,"127.7544974,37.8660126","127.7752724,37.8538288","127.7716245,37.8007832","127.7701492,37.8756415",,,"127.9233247,37.3864007","128.6145493,36.5095909","127.7746574,37.7590225",,,"127.728129,37.7534605","127.7752724,37.8538288",,,,"127.9918723,37.8056991","128.6337122,36.529741","127.7142806,37.8430614","127.9734686,37.4310521","127.7752724,37.8538288",,,"128.6337122,36.529741"
"127.9982623,37.8168747",,"128.0110242,35.0741659","128.6421854,36.109847",,"127.7751282,37.758934",,"127.5437281,37.1617289","127.8667586,37.7598561",,"126.5301188,34.7541113",,,,,,"128.0821362,37.4426848",,"127.8132591,34.9990282",,,"127.4462843,37.5116188",,"127.7753148,37.8539233","127.6227542,37.3889561","127.9630435,37.4196225",,,"127.7544968,37.8661631","127.7753148,37.8539233","127.7717016,37.801971","127.7686913,37.8749571",,,"127.9243311,37.3861907","128.6170619,36.5115326","127.7751282,37.758934",,,"127.7288441,37.7537845","127.7753148,37.8539233",,,,"127.9919752,37.8057933","128.634387,36.5308993","127.714259,37.8438447","127.9735549,37.4311193","127.7753148,37.8539233",,,"128.634387,36.5308993"
"127.9983566,37.8170401",,"128.0103873,35.0742326","128.6419928,36.1100525",,"127.7765566,37.7586836",,"127.5437664,37.1617865","127.8671741,37.759853",,"126.5298815,34.7542213",,,,,,"128.0823132,37.4426235",,"127.8132371,34.9989913",,,"127.4464857,37.5115973",,"127.7756247,37.8547094","127.6249997,37.3901571","127.9630783,37.419946",,,"127.7544967,37.8664785","127.7756247,37.8547094","127.7717023,37.8021612","127.7682744,37.874758",,,"127.9254008,37.385985","128.6176999,36.5120242","127.7765566,37.7586836",,,"127.7297534,37.7541532","127.7756247,37.8547094",,,,"127.9920894,37.8058956","128.6354366,36.5327085","127.7143289,37.8444304","127.9737866,37.4312996","127.7756247,37.8547094",,,"128.6354366,36.5327085"
"127.9985369,37.817316",,"128.0072837,35.0746604","128.640191,36.112145",,"127.7781415,37.7583969",,"127.543798,37.1618352","127.8680924,37.7598304",,"126.5295703,34.7542963",,,,,,"128.0832273,37.4422747",,"127.8132172,34.9989562",,,"127.4467437,37.511555",,"127.7758085,37.8552399","127.6286519,37.3920866","127.9631974,37.4207559",,,"127.7544973,37.8666642","127.7758085,37.8552399","127.7717029,37.8023189","127.7678838,37.8745777",,,"127.9254742,37.3859712","128.6181008,36.5123378","127.7781415,37.7583969",,,"127.7306637,37.7544984","127.7758085,37.8552399",,,,"127.9921066,37.8059109","128.6356108,36.5330088","127.7143926,37.844817","127.9742285,37.4316484","127.7758085,37.8552399",,,"128.6356108,36.5330088"
"127.9989871,37.8178748",,"128.0072607,35.0746623","128.6393894,36.1130325",,"127.779158,37.7582124",,"127.5439119,37.1620082","127.8692604,37.759787",,"126.5292961,34.7542996",,,,,,"128.0837537,37.4420801",,"127.8128169,34.9982935",,,"127.4469803,37.511501",,"127.7759925,37.8557947","127.6295169,37.3925373","127.9633614,37.4215079",,,"127.7552102,37.8666663","127.7759925,37.8557947","127.771705,37.8026028","127.767246,37.8742989",,,"127.926937,37.3857667","128.6197883,36.5136579","127.779158,37.7582124",,,"127.7316501,37.7548264","127.7759925,37.8557947",,,,"127.9921317,37.8059333","128.636562,36.5346494","127.714433,37.845063","127.9744614,37.4318332","127.7759925,37.8557947",,,"128.636562,36.5346494"
"127.9991015,37.8179896",,"128.0059245,35.0747995","128.6390139,36.1133399",,"127.7794495,37.7581595",,"127.544037,37.1622777","127.8697303,37.7597513",,"126.5291432,34.7542911",,,,,,"128.0842123,37.441885",,"127.8127121,34.9981243",,,"127.4470731,37.5114786",,"127.7760858,37.8561315","127.630322,37.3929339","127.9636803,37.422463",,,,"127.7760858,37.8561315","127.7716442,37.8033591","127.765885,37.8736647",,,"127.9274574,37.385699","128.6199374,36.5137746","127.7794495,37.7581595",,,"127.732942,37.7551798","127.7760858,37.8561315",,,,"127.9922426,37.8060311","128.6373869,36.5360577","127.7144423,37.8451044","127.9747161,37.4320746","127.7760858,37.8561315",,,"128.6373869,36.5360577"
"127.9992868,37.8181664",,"128.005249,35.074833","128.6379583,36.1141063",,"127.7807156,37.7579158",,"127.5440878,37.1624958","127.8701808,37.7597166",,"126.5288936,34.7542441",,,,,,"128.0844106,37.4417975",,"127.8116551,34.9965174",,,"127.4473537,37.5113967",,"127.7761516,37.8564027","127.6314097,37.3934465","127.9638744,37.4229553",,,,"127.7761516,37.8564027","127.7715319,37.8040192","127.765713,37.8735822",,,"127.9276019,37.3856805","128.6216744,36.5151249","127.7807156,37.7579158",,,"127.7333532,37.7552818","127.7761516,37.8564027",,,,"127.992262,37.806049","128.6380499,36.5372413","127.7144745,37.8452449","127.9748696,37.4322155","127.7761516,37.8564027",,,"128.6380499,36.5372413"
"127.9995598,37.8183915",,"128.0046368,35.0747995","128.636914,36.1146535",,"127.7812532,37.7577802",,"127.5441208,37.1629988","127.8711419,37.7596117",,"126.5286704,34.7541765",,,,,,"128.0846416,37.4416954",,"127.8114886,34.9962401",,,"127.4478732,37.5112202",,"127.776184,37.8565369","127.6320496,37.3937333","127.9640755,37.4234953",,,,"127.776184,37.8565369","127.7714065,37.804517","127.7655637,37.8735068",,,"127.9293139,37.3855986","128.6222499,36.5156081","127.7812532,37.7577802",,,"127.7346723,37.7556072","127.776184,37.8565369",,,,"127.992294,37.8060768","128.6380891,36.5373221","127.714524,37.8454603","127.9751402,37.4324677","127.776184,37.8565369",,,"128.6380891,36.5373221"
"127.9999995,37.8187249",,"128.003987,35.0747246","128.636373,36.1148922",,"127.782858,37.7573753",,"127.5441242,37.1630583","127.8716161,37.7595561",,"126.5284173,34.7540527",,,,,,"128.0847666,37.4416407",,"127.8114455,34.9961509",,,"127.4481698,37.5111005",,"127.7762649,37.8568918","127.6345482,37.3947572","127.9641249,37.4236195",,,,"127.7762649,37.8568918","127.7712314,37.8050996","127.7652278,37.8733562",,,"127.9296042,37.3856011","128.6227496,36.5161082","127.782858,37.7573753",,,"127.7353369,37.7557699","127.7762649,37.8568918",,,,"127.9924197,37.8061854","128.6385868,36.5383576","127.7146573,37.8459512","127.9752074,37.4325414","127.7762649,37.8568918",,,"128.6385868,36.5383576"
"128.0002497,37.8189248",,"128.0034741,35.0746249","128.6351737,36.1153246",,"127.7839683,37.7570707",,"127.5441468,37.1631331","127.8725408,37.7594378",,"126.5278598,34.7537038",,,,,,"128.0854241,37.4412994",,"127.8118657,34.9959866",,,"127.4483497,37.511014",,"127.7763101,37.8571405","127.634754,37.3948417","127.9641825,37.4237941",,,,"127.7763101,37.8571405","127.7709578,37.8057762","127.7651572,37.8733239",,,"127.9296754,37.3856072","128.6230864,36.5164665","127.7839683,37.7570707",,,"127.7369172,37.7561598","127.7763101,37.8571405",,,,"127.9924619,37.8062221","128.6388184,36.5389125","127.7146642,37.8459774","127.9752654,37.4326078","127.7763101,37.8571405",,,"128.6388184,36.5389125"
"128.0011756,37.8197564",,"128.0026116,35.0743832","128.6347445,36.1154575",,"127.7859982,37.7565178",,"127.5442371,37.1634414","127.8732271,37.7593374",,"126.5275862,34.7535546",,,,,,"128.0879183,37.440054",,"127.812437,34.995785",,,"127.4486938,37.5108249",,"127.7763913,37.8575774","127.636443,37.3955049","127.9642046,37.4239004",,,,"127.7763913,37.8575774","127.7708035,37.8061362","127.764336,37.8729454",,,"127.929967,37.3856313","128.6234617,36.5169327","127.7859982,37.7565178",,,"127.7369695,37.7561741","127.7763913,37.8575774",,,,"127.9927008,37.8064365","128.6391125,36.5396165","127.7150516,37.84748","127.9753201,37.4326698","127.7763913,37.8575774",,,"128.6391125,36.5396165"
"128.0012476,37.819821",,"128.0020124,35.0741413","128.6340039,36.1156422",,"127.7865063,37.7563795",,"127.5442844,37.1635405","127.8740053,37.759207",,"126.527289,34.7534621",,,,,,"128.0880118,37.4400075",,"127.8126132,34.9957367",,,"127.4490255,37.5106132",,"127.7764006,37.8576324","127.6389358,37.396352","127.9643196,37.424219",,,,"127.7764006,37.8576324","127.7705564,37.8065884","127.7641857,37.8728709",,,"127.9303368,37.3856958","128.6237741,36.5173741","127.7865063,37.7563795",,,"127.7377921,37.7563815","127.7764006,37.8576324",,,,"127.9930392,37.8067623","128.639587,36.5409659","127.7150942,37.8476674","127.9754544,37.4328216","127.7764006,37.8576324",,,"128.639587,36.5409659"
"128.001474,37.8200246",,"128.0008758,35.0735671","128.6332226,36.1157875",,"127.7866526,37.7563422",,"127.5444998,37.1639911","127.8749999,37.7590136",,"126.5267341,34.7533602",,,,,,"128.089463,37.4392558",,"127.8127325,34.995704",,,"127.4493788,37.5103105",,"127.7764602,37.8580495","127.6402292,37.3968787","127.9643621,37.4243369",,,,"127.7764602,37.8580495","127.7703193,37.8069963","127.7635227,37.8725245",,,"127.9306854,37.3858171","128.6242367,36.5181577","127.7866526,37.7563422",,,"127.7398439,37.7568866","127.7764602,37.8580495",,,,"127.9933548,37.8070755","128.6401499,36.5427076","127.7153037,37.848581","127.9759005,37.4334706","127.7764602,37.8580495",,,"128.6401499,36.5427076"
"128.0021368,37.8207501",,"127.9999998,35.073091","128.6331361,36.1157982",,"127.787299,37.7561793",,"127.5447614,37.1644994","127.8769449,37.758609",,"126.5258972,34.7531741",,,,,,"128.089749,37.4391083",,"127.8131988,34.9955765",,,"127.4494173,37.5102736",,"127.776471,37.8582217","127.6453771,37.3989042","127.9644127,37.4244747",,,,"127.776471,37.8582217","127.7702741,37.8070658","127.7628789,37.8721474",,,"127.9309912,37.3859629","128.6243458,36.5183703","127.787299,37.7561793",,,"127.7414869,37.7572997","127.776471,37.8582217",,,,"127.9938992,37.8076158","128.6402728,36.5430886","127.7153818,37.8488693","127.976073,37.4337574","127.776471,37.8582217",,,"128.6402728,36.5430886"
