0,1,2,3,4,5,6,7,8,9
"128.7803227,35.2277483","128.7669744,35.952391",,"128.4305246,36.0197499","128.5172145,36.047935","128.8124595,36.0371906","127.28612,36.4398268","128.517836,36.0417154","128.7803227,35.2277483","128.7669744,35.952391"
"128.7810664,35.2274564","128.7681749,35.9523747",,"128.4302622,36.020466","128.5172577,36.0480158","128.81232,36.0372823","127.2861174,36.4399873","128.5176493,36.0419586","128.7810664,35.2274564","128.7681749,35.9523747"
"128.7820352,35.2270115","128.7687075,35.9523997",,"128.4299618,36.0210579","128.5172622,36.0480248","128.8122789,36.0374143","127.2861044,36.4410456","128.5174141,36.0423158","128.7820352,35.2270115","128.7687075,35.9523997"
"128.7825138,35.2267747","128.7688218,35.9524048",,"128.4297711,36.0213614","128.5172804,36.0480535","128.8121315,36.0378965","127.2860951,36.4415919","128.5173445,36.0424255","128.7825138,35.2267747","128.7688218,35.9524048"
"128.7828101,35.2266102","128.7701079,35.952466",,"128.4295369,36.0217329","128.5176089,36.0485664","128.811894,36.0384337","127.2860718,36.4427792","128.5170526,36.0429491","128.7828101,35.2266102","128.7701079,35.952466"
"128.7831151,35.2264402","128.7716725,35.9525396",,"128.4294222,36.0218933","128.5176213,36.0485816","128.8113112,36.0395002","127.2860053,36.4462445","128.5168496,36.0433898","128.7831151,35.2264402","128.7716725,35.9525396"
"128.7840829,35.2258682","128.772245,35.9525642",,"128.4292874,36.0220332","128.5177928,36.0487902","128.8112304,36.0396462","127.2859856,36.4485398","128.5167532,36.043662","128.7840829,35.2258682","128.772245,35.9525642"
"128.7841841,35.2258049","128.7741691,35.9526556",,"128.4286245,36.0226658","128.5180747,36.0491331","128.8107221,36.0405867","127.2859177,36.4493078","128.5166726,36.0439584","128.7841841,35.2258049","128.7741691,35.9526556"
"128.7851188,35.2252197","128.7764851,35.952777",,"128.428217,36.0230251","128.5183939,36.0494351","128.8105713,36.0408642","127.285837,36.449853","128.5165695,36.0444849","128.7851188,35.2252197","128.7764851,35.952777"
"128.7868868,35.2241127","128.7765572,35.9527808",,"128.4278408,36.023312","128.518662,36.0496492","128.8104295,36.0411533","127.2856934,36.4505244","128.5164842,36.0451897","128.7868868,35.2241127","128.7765572,35.9527808"
"128.7877724,35.2235551","128.7774894,35.9528303",,"128.4270141,36.0237998","128.5192248,36.0500744","128.8103683,36.0412784","127.2854217,36.4515373","128.5164908,36.0455268","128.7877724,35.2235551","128.7774894,35.9528303"
"128.7879465,35.2234459","128.7782939,35.9528723",,"128.4261367,36.0242159","128.5199994,36.0505664","128.8102305,36.0417334","127.2853833,36.4516796","128.5165095,36.0457737","128.7879465,35.2234459","128.7782939,35.9528723"
"128.7884807,35.2231093","128.7811825,35.9530218",,"128.4256745,36.0243664","128.5211949,36.0510719","128.8102027,36.042069","127.2852495,36.452067","128.516558,36.0461844","128.7884807,35.2231093","128.7811825,35.9530218"
"128.789274,35.2226248","128.7824043,35.9530844",,"128.4249999,36.0245664","128.5222336,36.0514687","128.8102287,36.042295","127.2851035,36.4524112","128.5166729,36.0466531","128.789274,35.2226248","128.7824043,35.9530844"
"128.7896236,35.2224254","128.7831234,35.9531209",,"128.4234742,36.0248829","128.5230169,36.0517686","128.8102785,36.0424234","127.2846688,36.4534057","128.5166868,36.0467035","128.7896236,35.2224254","128.7831234,35.9531209"
"128.7901569,35.2221718","128.7866678,35.9532966",,"128.4210992,36.0253663","128.5243735,36.0522781","128.8103591,36.0425992","127.2845645,36.453611","128.5167464,36.0469293","128.7901569,35.2221718","128.7866678,35.9532966"
"128.7905899,35.2219706","128.7905638,35.9534811",,"128.4194116,36.0257913","128.5258372,36.0528245","128.8106226,36.0430264","127.2843288,36.4540821","128.5169152,36.0473669","128.7905899,35.2219706","128.7905638,35.9534811"
"128.791055,35.2217863","128.7905993,35.9534825",,"128.4181241,36.0262582","128.5283022,36.0537031","128.8106318,36.0430434","127.2840371,36.4546694","128.5169244,36.0473902","128.791055,35.2217863","128.7905993,35.9534825"
"128.7914962,35.2216156","128.7925248,35.9535916",,"128.4168987,36.0268293","128.5283424,36.0537181","128.8107765,36.0431996","127.2834789,36.4555185","128.5171257,36.047769","128.7914962,35.2216156","128.7925248,35.9535916"
"128.7914973,35.2216147","128.7945999,35.953691",,"128.4168369,36.0268577","128.5301186,36.0543862","128.8109149,36.0433116","127.2833747,36.4556824","128.5172145,36.047935","128.7914973,35.2216147","128.7945999,35.953691"
"128.7921521,35.2214031","128.7971746,35.9538326",,"128.416137,36.0272742","128.5303295,36.0544656","128.8110797,36.0434117","127.2828897,36.4563252","128.5172577,36.0480158","128.7921521,35.2214031","128.7971746,35.9538326"
"128.7924815,35.2213229","128.7974743,35.9538492",,"128.4152125,36.0279493","128.5315757,36.0549345","128.8112529,36.043481","127.2826971,36.4565484","128.5172622,36.0480248","128.7924815,35.2213229","128.7974743,35.9538492"
"128.7928198,35.2212427","128.7979136,35.953867",,"128.4144617,36.0286744","128.5323253,36.0552832","128.8114582,36.0435446","127.2825314,36.456741","128.5172804,36.0480535","128.7928198,35.2212427","128.7979136,35.953867"
"128.793284,35.2211358","128.7984839,35.9538906",,"128.4136998,36.0295908","128.5330706,36.0557348","128.8116229,36.0435671","127.2822951,36.4570219","128.5176089,36.0485664","128.793284,35.2211358","128.7984839,35.9538906"
"128.7935929,35.2210757","128.7989777,35.9539105",,"128.4132494,36.030283","128.5334673,36.056019","128.8118679,36.0435464","127.2822033,36.4571326","128.5176213,36.0485816","128.7935929,35.2210757","128.7989777,35.9539105"
"128.7938931,35.2210265","128.8000218,35.9539533",,"128.412787,36.0313828","128.5339254,36.0564072","128.8121122,36.0434897","127.2820925,36.4572649","128.5177928,36.0487902","128.7938931,35.2210265","128.8000218,35.9539533"
"128.7939205,35.2210226","128.8015119,35.9540165",,"128.412562,36.0322744","128.53446,36.0569543","128.8123448,36.043387","127.281816,36.4575637","128.5180747,36.0491331","128.7939205,35.2210226","128.8015119,35.9540165"
"128.7942625,35.2209703","128.8027992,35.9540827",,"128.4123619,36.0337833","128.5348089,36.0574039","128.8124657,36.0432496","127.2814198,36.4579696","128.5183939,36.0494351","128.7942625,35.2209703","128.8027992,35.9540827"
"128.7946453,35.2209265","128.803462,35.9541332",,"128.4120872,36.0363413","128.5348452,36.0574604","128.8124752,36.0430881","127.2812687,36.4581171","128.518662,36.0496492","128.7946453,35.2209265","128.803462,35.9541332"
"128.7950995,35.2208847","128.8043496,35.9542327",,"128.412014,36.0369243","128.5351002,36.0578548","128.8124786,36.0430232","127.2808412,36.4585193","128.5192248,36.0500744","128.7950995,35.2208847","128.8043496,35.9542327"
"128.7955472,35.2208519","128.8052499,35.9543662",,"128.4119373,36.0373919","128.5353437,36.0583062","128.8124579,36.0429143","127.2802682,36.4590863","128.5199994,36.0505664","128.7955472,35.2208519","128.8052499,35.9543662"
"128.7959426,35.2208369","128.8055557,35.9544206",,"128.411812,36.0380825","128.5353874,36.0584212","128.8124031,36.0428203","127.2798474,36.4594903","128.5211949,36.0510719","128.7959426,35.2208369","128.8055557,35.9544206"
"128.7974799,35.220779","128.8063498,35.9545661",,"128.41153,36.0393216","128.5355885,36.0589433","128.8123147,36.0427121","127.2793751,36.4599645","128.5222336,36.0514687","128.7974799,35.220779","128.8063498,35.9545661"
"128.7980397,35.2207468","128.8074374,35.9548247",,"128.4114993,36.0394579","128.5356281,36.0590863","128.8121979,36.0426296","127.2789723,36.4603361","128.5230169,36.0517686","128.7980397,35.2207468","128.8074374,35.9548247"
"128.7983656,35.2207208","128.8087115,35.955166",,"128.4114791,36.0395302","128.5356911,36.0593147","128.8120749,36.0425759","127.2785638,36.4607365","128.5243735,36.0522781","128.7983656,35.2207208","128.8087115,35.955166"
"128.7983985,35.2207177","128.8095154,35.955434",,"128.4106117,36.0425823","128.5357609,36.0596423","128.811939,36.0425504","127.2784841,36.460886","128.5258372,36.0528245","128.7983985,35.2207177","128.8095154,35.955434"
"128.7988583,35.2206812","128.8102123,35.9556662",,"128.4098873,36.0451328","128.5358282,36.060115","128.8117804,36.0425593","127.2775955,36.4617435","128.5283022,36.0537031","128.7988583,35.2206812","128.8102123,35.9556662"
"128.7993958,35.2206232","128.8112616,35.9560911",,"128.4088561,36.048517","128.5358448,36.0604557","128.8112056,36.0427044","127.2774097,36.4619415","128.5283424,36.0537181","128.7993958,35.2206232","128.8112616,35.9560911"
"128.799931,35.2205624","128.8116716,35.956276",,"128.4087983,36.0487049","128.5358558,36.0607846","128.8106576,36.0428574","127.2772573,36.4621513","128.5301186,36.0543862","128.799931,35.2205624","128.8116716,35.956276"
"128.8021014,35.2202479","128.8119867,35.9564249",,"128.4086197,36.0492932","128.5358327,36.062074","128.8102267,36.0429802","127.2772405,36.462172","128.5303295,36.0544656","128.8021014,35.2202479","128.8119867,35.9564249"
"128.8035747,35.2200327","128.812635,35.9567387",,"128.4084774,36.0497604","128.5357875,36.0635331","128.8090764,36.0433651","127.2771094,36.4623385","128.5315757,36.0549345","128.8035747,35.2200327","128.812635,35.9567387"
"128.8040197,35.2199666","128.8133374,35.9570998",,"128.4084592,36.0498191","128.5357373,36.0659749","128.8087179,36.0434997","127.2768873,36.4627555","128.5323253,36.0552832","128.8040197,35.2199666","128.8133374,35.9570998"
"128.8047126,35.2198726","128.8142993,35.9576662",,"128.408425,36.049933","128.5357496,36.066916","128.8083664,36.0435901","127.2765376,36.4636555","128.5330706,36.0557348","128.8047126,35.2198726","128.8142993,35.9576662"
"128.8047181,35.2198716","128.8151499,35.9582077",,"128.4079491,36.051325","128.5358098,36.067863","128.8077208,36.0438865","127.2764344,36.463841","128.5334673,36.056019","128.8047181,35.2198716","128.8151499,35.9582077"
"128.8056279,35.2198068","128.815849,35.9587076",,"128.4077248,36.0518","128.5358364,36.0682829","128.8073517,36.0440564","127.2763121,36.4640409","128.5339254,36.0564072","128.8056279,35.2198068","128.815849,35.9587076"
"128.8058605,35.2197899","128.8167117,35.9593743",,"128.4073495,36.0524745","128.5358893,36.0686782","128.8067027,36.0443502","127.2761732,36.4642227","128.53446,36.0569543","128.8058605,35.2197899","128.8167117,35.9593743"
"128.8059396,35.2197881","128.8176116,35.9601496",,"128.4069445,36.0530807","128.5359239,36.0689412","128.8060289,36.0446857","127.2760937,36.4643118","128.5348089,36.0574039","128.8059396,35.2197881","128.8176116,35.9601496"
"128.8069127,35.2197614","128.8188623,35.9612745",,"128.40565,36.0550162","128.536012,36.0696499","128.8049422,36.0452267","127.2759561,36.4644414","128.5348452,36.0574604","128.8069127,35.2197614","128.8188623,35.9612745"
"128.8072786,35.2197674","128.8190413,35.9614375",,"128.4041749,36.0573831","128.536274,36.071","128.8017319,36.0468519","127.2757256,36.4646384","128.5351002,36.0578548","128.8072786,35.2197674","128.8190413,35.9614375"
"128.8082087,35.2198033","128.8191742,35.9615578",,"128.4026497,36.0600415","128.5364746,36.0719854","128.7967067,36.0493684","127.2756282,36.4647193","128.5353437,36.0583062","128.8082087,35.2198033","128.8191742,35.9615578"
"128.8090813,35.2198849","128.8199748,35.9622909",,"128.4018933,36.0613797","128.5365364,36.0722914","128.79585,36.0497951","127.2754247,36.4648569","128.5353874,36.0584212","128.8090813,35.2198849","128.8199748,35.9622909"
"128.809852,35.2199839","128.8212121,35.9634078",,"128.3999744,36.0647749","128.5366867,36.0730825","128.7944053,36.0505148","127.2750536,36.4650626","128.5355885,36.0589433","128.809852,35.2199839","128.8212121,35.9634078"
"128.8098718,35.2199864","128.8218868,35.9640333",,"128.3993018,36.0659709","128.5368617,36.0739745","128.7927338,36.0512901","127.2747865,36.4651775","128.5356281,36.0590863","128.8098718,35.2199864","128.8218868,35.9640333"
"128.8100514,35.2200133","128.8232243,35.9652329",,"128.3992887,36.0659936","128.5369775,36.0749282","128.7925266,36.0513797","127.2744714,36.4653059","128.5356911,36.0593147","128.8100514,35.2200133","128.8232243,35.9652329"
"128.8105923,35.2201075","128.8240596,35.9659791",,"128.3990743,36.0663747","128.5369937,36.0757448","128.7919104,36.051646","127.2742211,36.4653847","128.5357609,36.0596423","128.8105923,35.2201075","128.8240596,35.9659791"
"128.8113994,35.2202809","128.8256547,35.9673968",,"128.3985378,36.0672415","128.5369248,36.0766659","128.791474,36.0518445","127.274153,36.4653999","128.5358282,36.060115","128.8113994,35.2202809","128.8256547,35.9673968"
"128.811812,35.2203837","128.8268131,35.9684279",,"128.3979204,36.0680197","128.5368168,36.0772411","128.7910093,36.0520758","127.273914,36.46545","128.5358448,36.0604557","128.811812,35.2203837","128.8268131,35.9684279"
"128.8122599,35.2205006","128.8268311,35.9684449",,"128.3972774,36.0686042","128.5361875,36.0803163","128.7895717,36.0528315","127.2736571,36.4655027","128.5358558,36.0607846","128.8122599,35.2205006","128.8268311,35.9684449"
"128.8129522,35.2207077","128.8281373,35.9696249",,"128.3967937,36.0689351","128.5357915,36.082304","128.7884775,36.0534725","127.2713858,36.4658896","128.5358327,36.062074","128.8129522,35.2207077","128.8281373,35.9696249"
"128.8132439,35.2208109","128.8286747,35.970058",,"128.3958975,36.0694232","128.5355873,36.0833326","128.7881766,36.053674","127.2705728,36.4660314","128.5357875,36.0635331","128.8132439,35.2208109","128.8286747,35.970058"
"128.8135644,35.2209237","128.8287455,35.970114",,"128.3950305,36.0697461","128.5352839,36.0848363","128.7869679,36.0545119","127.269274,36.466266","128.5357373,36.0659749","128.8135644,35.2209237","128.8287455,35.970114"
"128.8143694,35.2212414","128.829412,35.9706412",,"128.3949951,36.0697554","128.5347875,36.0873018","128.7863807,36.0549978","127.2672571,36.4666533","128.5357496,36.066916","128.8143694,35.2212414","128.829412,35.9706412"
"128.8148441,35.2214481","128.8295569,35.9707496",,"128.3943518,36.069918","128.534515,36.0886312","128.7853598,36.0558436","127.2670427,36.4666962","128.5358098,36.067863","128.8148441,35.2214481","128.8295569,35.9707496"
"128.8155571,35.2217884","128.830224,35.9712498",,"128.3938385,36.069993","128.5342409,36.0900066","128.7845722,36.0565723","127.2664374,36.4668158","128.5358364,36.0682829","128.8155571,35.2217884","128.830224,35.9712498"
"128.8158018,35.2219048","128.830324,35.9713244",,"128.3935292,36.0700377","128.5340754,36.0908555","128.7825418,36.0586378","127.2651249,36.4671666","128.5358893,36.0686782","128.8158018,35.2219048","128.830324,35.9713244"
"128.8159214,35.221963","128.8324493,35.9727333",,"128.3933218,36.0700672","128.5338308,36.0921044","128.7816118,36.0594141","127.2649684,36.4672222","128.5359239,36.0689412","128.8159214,35.221963","128.8324493,35.9727333"
"128.8166878,35.2223333","128.8331963,35.9732308",,"128.3926037,36.070096","128.5336867,36.092725","128.7814495,36.059542","127.2645304,36.4673791","128.536012,36.0696499","128.8166878,35.2223333","128.8331963,35.9732308"
"128.8175724,35.2227493","128.8332871,35.9732911",,"128.3902364,36.070119","128.5336244,36.0931411","128.7812851,36.0596709","127.2639036,36.4676023","128.536274,36.071","128.8175724,35.2227493","128.8332871,35.9732911"
"128.8181024,35.2229779","128.833987,35.9736908",,"128.3878366,36.0701161","128.5335244,36.0939912","128.7803724,36.0602837","127.2627493,36.4680238","128.5364746,36.0719854","128.8181024,35.2229779","128.833987,35.9736908"
"128.818358,35.223086","128.834874,35.9741993",,"128.3837352,36.0700824","128.5335283,36.0943681","128.7794925,36.0607998","127.2586014,36.4695372","128.5365364,36.0722914","128.818358,35.223086","128.834874,35.9741993"
"128.8186088,35.2231744","128.8355234,35.9745635",,"128.3833021,36.070082","128.5335375,36.0953245","128.7787709,36.061151","127.256277,36.4703925","128.5366867,36.0730825","128.8186088,35.2231744","128.8355234,35.9745635"
"128.8190244,35.2233294","128.8358246,35.9747332",,"128.3816297,36.070079","128.5335466,36.0954272","128.7778813,36.0615499","127.2560994,36.470458","128.5368617,36.0739745","128.8190244,35.2233294","128.8358246,35.9747332"
"128.8196122,35.2235268","128.836799,35.9752326",,"128.3806392,36.0700772","128.5336009,36.09601","128.7775588,36.0616543","127.2555887,36.4706499","128.5369775,36.0749282","128.8196122,35.2235268","128.836799,35.9752326"
"128.8197391,35.2235633","128.8375989,35.9756411",,"128.3791622,36.0700746","128.5336009,36.0960136","128.7769138,36.061864","127.2523189,36.4718412","128.5369937,36.0757448","128.8197391,35.2235633","128.8375989,35.9756411"
