smiles,FP,xtb_homo_ev,xtb_lumo_ev,xtb_gap_ev,xtb_mol_c6_au,xtb_mol_c8_au,xtb_charge_mean,xtb_charge_std,xtb_charge_min,xtb_charge_max,xtb_charge_range,xtb_charge_abs_mean,xtb_charge_abs_max,xtb_charge_median,xtb_charge_q25,xtb_charge_q75,xtb_radius_gyration,xtb_max_distance,xtb_mean_dist_from_com,xtb_charge_iqr,xtb_charge_skew_proxy,xtb_charge_tail_ratio,xtb_softness_inv_gap,xtb_electronegativity,xtb_geom_compactness_rg_over_maxdist,xtb_geom_com_ratio,xtb_hardness_gap_half,xtb_dispersion_balance_c8_c6,xtb_size_density_proxy,xtb_charge_extreme_balance,xtb_total_energy,xtb_dipole_debye,xtb_inertia_1,xtb_inertia_2
CC(=O)N1CCOCC1,395.15,0.0228722,0.0228722,0.0228722,6226.649936,142735.0255,-5.00E-10,0.299022925,-0.52467493,0.34949769,0.87417262,0.285133352,0.52467493,0.03232449,-0.226152668,0.279726795,2.077707617,6.451921973,2.103417816,0.505879462,-0.108100375,1.840103682,43.72119866,-0.0228722,0.322029254,0.326014143,0.0114361,22.92324555,965.0845069,0.666122336,-29.52678146,-0.344,153.7302229,439.3266676
O=C1CCCN1CCO,373.15,0.05654433,0.05654433,0.05654433,6005.713922,140262.6397,5.55E-18,0.315472976,-0.57332909,0.4086487,0.98197779,0.299646574,0.57332909,0.19165743,-0.25473638,0.270212082,2.079253744,4.940319788,2.044986892,0.524948462,-0.607524081,1.91335106,17.68523917,-0.05654433,0.420874323,0.413938162,0.028272165,23.35486531,1215.652869,0.712764636,-29.52830307,0.449,200.4997167,406.8953702
OCCC1CCNCC1,374.85,0.05175461,0.05175461,0.05175461,9096.736846,198330.6601,-8.33E-10,0.26678554,-0.51038332,0.33326665,0.84364997,0.251475303,0.51038332,0.04522923,-0.228349283,0.25278168,2.189647247,6.509565531,2.376117502,0.481130963,-0.169534041,2.029556434,19.32195026,-0.05175461,0.336373793,0.365019369,0.025877305,21.80239612,1397.441473,0.65297324,-29.62589808,0.434,142.3093033,621.4554833
CCC(=O)N(CC)CC,346.75,0.07266656,0.07266656,0.07266656,8920.75206,194977.1948,8.33E-10,0.241334601,-0.4456128,0.3083449,0.7539577,0.224406037,0.4456128,-0.072156435,-0.20846809,0.23827059,2.203558269,6.918653028,2.315326812,0.44673868,0.298989185,1.985743372,13.76148809,-0.07266656,0.318495271,0.334649939,0.03633328,21.85658714,1289.376996,0.691957008,-29.64689002,-0.12,261.3228234,422.6449851
OCCC1CCCCN1,375.35,0.07853124,0.07853124,0.07853124,8140.037847,176962.1171,-4.17E-10,0.237401942,-0.53014022,0.36266042,0.89280064,0.206767182,0.53014022,0.00761475,-0.207874945,0.190511015,2.254988672,7.153592606,2.352981443,0.39838596,-0.03207535,2.563947599,12.73378594,-0.07853124,0.315224643,0.328923042,0.03926562,21.73971675,1137.895082,0.684083958,-29.61960169,0.442,155.1327918,505.8103288
CCN(CC)CC1CO1,314.25,0.03840757,0.03840757,0.03840757,8746.883652,193311.7853,4.17E-10,0.257731218,-0.52741534,0.32468502,0.85210036,0.233404616,0.52741534,0.03868392,-0.227615575,0.22485302,2.137399874,6.620807883,2.248624316,0.452468595,-0.150094039,2.259661135,26.03653394,-0.03840757,0.322830674,0.3396299,0.019203785,22.1006467,1321.120293,0.615615427,-29.5891506,-0.623,197.5699239,574.9182501
CCCCCC(C)=NO,613.85,0.02354381,0.02354381,0.02354381,8957.933474,195833.9956,5.78E-18,0.250881906,-0.46173966,0.34842493,0.81016459,0.231238819,0.46173966,-0.048428055,-0.222062,0.261645268,2.28964412,7.157614531,2.46582393,0.483707267,0.193031278,1.996808588,42.47400909,-0.02354381,0.319889275,0.344503594,0.011771905,21.86151484,1251.524993,0.754591732,-29.57681435,0.286,214.9765686,633.4516073
CN1CCCC(CO)C1,367.55,0.06365832,0.06365832,0.06365832,9074.407258,197380.6624,8.33E-10,0.253957161,-0.48909352,0.36579177,0.85488529,0.240032399,0.48909352,0.022729205,-0.215460828,0.22922298,2.189005871,7.121201169,2.327118005,0.444683808,-0.089500151,2.037614596,15.70886571,-0.06365832,0.307392787,0.326787286,0.03182916,21.75135596,1274.280426,0.747897396,-29.62462655,0.347,172.3403855,497.9845454
OCCN1CCCCC1,364.35,0.01596238,0.01596238,0.01596238,9040.625276,197376.4347,0,0.268285998,-0.56936743,0.31769175,0.88705918,0.252680892,0.56936743,0.00395255,-0.22947453,0.255575043,2.126859233,6.212575576,2.254265859,0.485049573,-0.014732599,2.25330624,62.64729946,-0.01596238,0.342347422,0.362855281,0.00798119,21.83216633,1455.21373,0.55797317,-29.63004055,-0.35,127.97098,637.711322
NCCN1CCNCC1,366.15,0.03459056,0.03459056,0.03459056,8540.111034,184626.6391,3.47E-18,0.238367353,-0.4320458,0.31939973,0.75144553,0.222129189,0.4320458,0.052466905,-0.223175703,0.211916295,2.471688575,6.901139678,2.446551407,0.435091998,-0.220109441,1.94502038,28.90962158,-0.03459056,0.358156579,0.354514112,0.01729528,21.61876331,1237.492854,0.73927285,-29.23480994,-0.894,171.0191773,558.6321898
CC(C)(C)CN=C=S,327.503,0.03881818,0.03881818,0.03881818,7104.43085,183604.6175,-5.26E-10,0.215907224,-0.28442131,0.26882997,0.55325128,0.210227654,0.28442131,-0.07436067,-0.20862966,0.209447165,2.437387747,6.927750362,2.391851932,0.418076825,0.344410289,1.352920533,25.76112533,-0.03881818,0.351829616,0.345256657,0.01940909,25.84367719,1025.503299,0.945182237,-24.57299334,-0.293,121.5841008,777.1261821
CCCCCN=C=S,338.35,0.03572517,0.03572517,0.03572517,7004.928388,182898.2247,1.05E-09,0.233504295,-0.35909171,0.3008062,0.65989791,0.223502262,0.35909171,0.06993911,-0.22328367,0.220789945,2.391710995,6.291726335,2.312212137,0.444073615,-0.299519582,1.606658056,27.99146932,-0.03572517,0.380135891,0.367500431,0.017862585,26.10993497,1113.355543,0.837686284,-24.56666486,-0.43,46.61964054,1255.878218
CCCCC(CC)CN,325.35,0.02098868,0.02098868,0.02098868,12310.43023,259326.088,7.14E-10,0.226484898,-0.37335823,0.34093574,0.71429397,0.216026034,0.37335823,-0.068971825,-0.23655537,0.219242618,2.282518788,7.015252132,2.514528436,0.455797988,0.304531676,1.728302019,47.6447304,-0.02098868,0.325365182,0.358437357,0.01049434,21.06555848,1754.809378,0.913159836,-29.73470902,0.747,204.5057699,694.7079866
CC(C)CNCC(C)C,302.55,0.01276874,0.01276874,0.01276874,12203.36351,257657.9672,3.57E-10,0.224704954,-0.43003225,0.27066854,0.70070079,0.216123251,0.43003225,0.035105905,-0.228756965,0.2138054,2.279504509,8.07671501,2.538380095,0.442562365,-0.156231111,1.989754679,78.31626299,-0.01276874,0.282231638,0.314283727,0.00638437,21.11368452,1510.931548,0.629414515,-29.74130978,0.282,151.4864765,739.33763
CCC(C)NC(C)CC,293.75,0.03621882,0.03621882,0.03621882,12019.84537,254531.48,4.96E-18,0.20897208,-0.38157543,0.2770584,0.65863383,0.19548889,0.38157543,-0.06416476,-0.22549609,0.208267967,2.278636597,6.761977859,2.493122207,0.433764057,0.30704944,1.951903405,27.60995527,-0.03621882,0.336977826,0.368697186,0.01810941,21.17593631,1777.56355,0.726090776,-29.74294799,0.459,240.1846163,564.9630891
CCCCCCC(C)N,335.95,0.00125927,0.00125927,0.00125927,12024.97374,254133.3453,3.57E-10,0.202705679,-0.32125939,0.35336056,0.67461995,0.190885623,0.35336056,0.005243705,-0.225014588,0.203150703,2.390070835,7.194822844,2.489405476,0.42816529,-0.025868563,1.85116383,794.1108731,-0.00125927,0.332193146,0.345999551,0.000629635,21.13379627,1671.337016,1.0999229,-29.73977745,-1.089,131.0628568,942.1748694
CCCCN(CC)CC,299.95,0.0239702,0.0239702,0.0239702,12088.80144,255259.1315,9.91E-19,0.20583818,-0.38132137,0.27077136,0.65209273,0.194290529,0.38132137,-0.021390645,-0.215008273,0.206023623,2.307258771,7.196941698,2.547053655,0.421031895,0.103919715,1.962634882,41.71846709,-0.0239702,0.320588782,0.353907779,0.0119851,21.11533825,1679.713683,0.710087032,-29.74109043,0.155,239.4461735,615.2379661
CCCCNCCCC,314.25,0.014688,0.014688,0.014688,12507.55791,263259.7491,2.97E-18,0.238413421,-0.46533335,0.29302181,0.75835516,0.227928569,0.46533335,-0.019501175,-0.232364383,0.231578218,2.234518783,6.966173701,2.497212548,0.4639426,0.081795626,2.041575356,68.08278867,-0.014688,0.320767021,0.358476928,0.007344,21.04805358,1795.470289,0.629703008,-29.74086949,-0.418,91.06982757,1120.083761
CCCCC(CC)CN,323,0.02098841,0.02098841,0.02098841,12310.43061,259326.0887,7.14E-10,0.226484935,-0.37335851,0.34093579,0.7142943,0.216026053,0.37335851,-0.0689718,-0.23655538,0.21924272,2.282517944,7.01524937,2.514528504,0.4557981,0.304531517,1.728303161,47.64534331,-0.02098841,0.32536519,0.358437508,0.010494205,21.06555789,1754.810122,0.913159285,-29.73470902,0.747,204.5057699,694.7079866
ClCBr,284.15,0.38975859,0.38975859,0.38975859,1052.680388,47271.01755,1.11E-17,0.218159517,-0.23617722,0.26279643,0.49897365,0.209444376,0.26279643,-0.10016832,-0.1872654,0.26081451,1.147300765,2.61254147,1.41978874,0.44807991,0.459151732,1.254731376,2.565690727,-0.38975859,0.439151217,0.543451178,0.194879295,44.90538447,402.9334653,1.112708626,-11.77798666,-1.086,18.15517218,234.3742333
Oc1ccc(Cl)cn1,402.75,0.0603787,0.0603787,0.0603787,3298.819815,89659.73894,-1.67E-09,0.303290603,-0.38737336,0.67821821,1.06559157,0.268183123,0.67821821,-0.15938135,-0.183610305,0.23770396,1.584994021,4.842866938,1.911243906,0.421314265,0.525507045,2.52893695,16.56213201,-0.0603787,0.327284239,0.394651336,0.03018935,27.17933806,681.1708554,1.75081273,-24.28250999,0.341,87.43393999,503.8789561
Oc1cccnc1Cl,418.15,0.0279426,0.0279426,0.0279426,3344.33781,90919.28637,1.67E-09,0.308288077,-0.41896601,0.66520661,1.08417262,0.276078785,0.66520661,-0.16391316,-0.199286987,0.260973475,1.879708728,5.586088364,2.023035756,0.460260462,0.531688294,2.409481083,35.7876504,-0.0279426,0.336498209,0.362156061,0.0139713,27.18603548,598.6904596,1.587734074,-24.27675218,0.025,170.9932389,313.7966976
c1ccc2nccnc2c1,371.15,0.03485424,0.03485424,0.03485424,6146.232763,158399.1781,-1.25E-09,0.209174325,-0.20883492,0.31852042,0.52735534,0.200961284,0.31852042,-0.144127675,-0.158909335,0.250808715,2.412024193,5.881144879,2.230117004,0.40971805,0.68903138,1.584984003,28.69091393,-0.03485424,0.410128341,0.379197767,0.01742712,25.77175063,1045.074197,1.525225858,-26.00552448,-0.371,155.4666233,387.2561162
O=CCCCC(O)C=O,380.75,0.19444125,0.19444125,0.19444125,5138.887713,117994.2443,-1.05E-09,0.332279857,-0.57853834,0.56445649,1.14299483,0.298569924,0.57853834,-0.11052602,-0.19508046,0.27914015,1.919949694,5.707905838,1.995399699,0.47422061,0.332629308,1.937697983,5.142941634,-0.19444125,0.336366743,0.349585252,0.097220625,22.96104738,900.310527,0.975659608,-30.08805958,-1.18,81.7467902,984.9740574
C=CC(=O)OCCOC,333.15,0.03045164,0.03045164,0.03045164,5721.175052,131869.7701,-5.26E-10,0.314472042,-0.5467093,0.39479993,0.94150923,0.284906176,0.5467093,-0.0890388,-0.19045371,0.355534245,1.995796603,6.240529289,2.180921874,0.545987955,0.28313741,1.918909962,32.83895383,-0.03045164,0.319812072,0.349477067,0.01522582,23.0494206,916.7772134,0.722138676,-30.10438737,-0.042,86.45422096,852.6752389
c1ccc2ncncc2c1,379.817,0.02722618,0.02722618,0.02722618,6143.556843,158270.0773,6.94E-18,0.21065598,-0.21177511,0.34490309,0.5566782,0.201045988,0.34490309,-0.14138612,-0.155573798,0.22947007,2.455827319,6.825606376,2.312559419,0.385043867,0.671170693,1.715543266,36.72935388,-0.02722618,0.359796212,0.338806443,0.01361309,25.7619619,900.0748804,1.628629021,-26.01308994,-0.485,152.0872842,397.1148353
COC1C=CC(OC)O1,320.35,0.20514072,0.20514072,0.20514072,5484.714772,129845.4879,8.76E-18,0.336360584,-0.52453178,0.45311025,0.97764203,0.320136757,0.52453178,0.23543033,-0.254542,0.27510626,2.002628247,5.088502225,1.964404976,0.52964826,-0.699934361,1.638461591,4.874702594,-0.20514072,0.393559472,0.386047778,0.10257036,23.67406388,1077.864277,0.863837554,-30.10902436,0.369,153.5062137,470.0942969
CCOC(=O)CCC=O,341.65,0.06714807,0.06714807,0.06714807,5563.074846,130239.6299,-5.26E-10,0.337984008,-0.59606791,0.38196661,0.97803452,0.311912603,0.59606791,-0.07412244,-0.210846935,0.306635175,2.026360188,4.937546041,1.99405669,0.51748211,0.219307535,1.911009382,14.8924608,-0.06714807,0.410398236,0.403855817,0.033574035,23.41144664,1126.688197,0.640810558,-30.13173672,-0.203,111.491103,801.1337849
CCCOC(=O)CCC,312.05,0.03454971,0.03454971,0.03454971,8229.602735,181226.5517,-8.70E-10,0.27162689,-0.5169722,0.3709671,0.8879393,0.248925377,0.5169722,-0.08586977,-0.212468755,0.285094065,2.157564752,8.197970135,2.410381062,0.49756282,0.316131327,2.076815974,28.943803,-0.03454971,0.263182802,0.294021693,0.017274855,22.02130012,1003.858589,0.717576496,-30.27802916,0.592,102.0309632,832.2954619
CCCCCC(=O)OC,315.15,0.0168678,0.0168678,0.0168678,8111.62158,178686.773,4.35E-10,0.299298134,-0.63032855,0.3425658,0.97289435,0.282508016,0.63032855,0.16864579,-0.255601835,0.275315155,2.030836424,6.061849453,2.166776986,0.53091699,-0.563470903,2.231188193,59.284554,-0.0168678,0.335019277,0.357444869,0.0084339,22.02848977,1338.143028,0.543471813,-30.27456001,0.506,136.9890018,818.9230478
CCOC(=O)CC(C)C,299.15,0.07028093,0.07028093,0.07028093,7886.50485,177826.9903,4.35E-10,0.27798688,-0.59434329,0.32795796,0.92230125,0.261107236,0.59434329,0.16611165,-0.249130625,0.23254298,2.17040893,5.781673259,2.221822716,0.481673605,-0.597552121,2.276242125,14.22861081,-0.07028093,0.375394602,0.384287146,0.035140465,22.54826361,1364.052325,0.551798877,-30.27814229,-1.056,125.913544,716.188317
CC(=O)OCCC(C)C,298.15,0.11184212,0.11184212,0.11184212,8248.491762,182869.3839,-1.30E-09,0.292033652,-0.54569803,0.42218084,0.96787887,0.272340867,0.54569803,-0.08217258,-0.230248335,0.27256722,2.040583387,6.22092068,2.26346756,0.502815555,0.281380513,2.003731709,8.941175292,-0.11184212,0.328019515,0.36384768,0.05592106,22.17003898,1325.927815,0.773652857,-30.27898678,0.679,135.7736976,695.5236671
CCCCC(=O)OCC,312.05,0.16814968,0.16814968,0.16814968,8285.136442,183251.9306,-4.35E-10,0.284290117,-0.53706616,0.42345732,0.96052348,0.266564832,0.53706616,-0.12939036,-0.22810987,0.263447075,2.054613752,6.70870177,2.249523222,0.491556945,0.45513492,2.014767501,5.947082385,-0.16814968,0.306261006,0.335314238,0.08407484,22.11815483,1234.983567,0.788463976,-30.27738678,-0.445,112.89208,832.2462214
CCC(=O)OCC(C)C,299.15,0.08834799,0.08834799,0.08834799,8372.409777,184105.1275,4.35E-10,0.275811807,-0.47884817,0.40716039,0.88600856,0.261346847,0.47884817,-0.1215178,-0.226876995,0.254658475,2.118517207,7.113419198,2.287606777,0.48153547,0.440582301,1.832232433,11.31887664,-0.08834799,0.297819817,0.321590323,0.044173995,21.98950271,1176.988104,0.85029121,-30.27869946,-0.177,142.315382,707.4947269
CCCCOC(=O)CC,311.15,0.070826,0.070826,0.070826,8249.656405,183286.909,-4.35E-10,0.297152683,-0.61393458,0.38320507,0.99713965,0.279655367,0.61393458,0.14390037,-0.236724895,0.273969965,2.080408811,6.478739589,2.183732044,0.51069486,-0.484264079,2.195325581,14.1191088,-0.070826,0.321113202,0.337061247,0.035413,22.21752034,1273.342799,0.624178996,-30.27778569,0.019,117.1953955,847.0266126
CCC(=O)OC(C)CC,306.55,0.13818438,0.13818438,0.13818438,8147.289868,180935.1348,0,0.275087731,-0.53433406,0.38811991,0.92245397,0.255412982,0.53433406,0.06578729,-0.224616465,0.246152955,2.113082037,6.037964355,2.193039087,0.47076942,-0.239150215,2.092039552,7.23670794,-0.13818438,0.349965967,0.363208353,0.06909219,22.2080149,1349.343817,0.726361913,-30.2805982,-0.328,174.7856495,594.882294
CCC(C)COC(C)=O,308.15,0.07201866,0.07201866,0.07201866,8354.845642,184867.8916,-2.41E-18,0.292022242,-0.54148129,0.40198098,0.94346227,0.27617024,0.54148129,0.14063435,-0.237143105,0.25197733,2.098641163,6.041762157,2.218213104,0.489120435,-0.481587802,1.960679362,13.88529028,-0.07201866,0.347355806,0.367146711,0.03600933,22.12702658,1382.849146,0.742372797,-30.27892179,-0.099,162.2009211,679.5816094
CCCCCCOC=O,320.95,0.03144914,0.03144914,0.03144914,8295.238541,182868.4182,8.70E-10,0.274532077,-0.51586799,0.32991735,0.84578534,0.258576339,0.51586799,-0.1078371,-0.22067775,0.25875851,2.229745515,7.238139114,2.349492193,0.47943626,0.392803282,1.995031687,31.79737188,-0.03144914,0.308055079,0.324598927,0.01572457,22.04498608,1146.045746,0.639538325,-30.26617863,0.902,101.8432765,1071.373955
CCCC(=O)OC(C)C,303.15,0.16999691,0.16999691,0.16999691,8718.461588,190719.199,-4.35E-10,0.303869072,-0.54799932,0.40244274,0.95044206,0.290360801,0.54799932,0.19550019,-0.248236615,0.27127695,2.045683714,5.562226237,2.153429753,0.519513565,-0.643369822,1.887304752,5.882459864,-0.16999691,0.367781465,0.387152493,0.084998455,21.87532709,1567.441024,0.734385473,-30.28227121,-0.552,138.600917,674.1349054
CCCOC(=O)C(C)C,306.55,0.11319411,0.11319411,0.11319411,8555.55873,187219.723,-4.35E-10,0.287943954,-0.54915359,0.4446996,0.99385319,0.272462369,0.54915359,-0.16051487,-0.224707555,0.275077895,2.056776536,6.685345633,2.216395776,0.49978545,0.557451779,2.015520865,8.83438193,-0.11319411,0.30765448,0.331530469,0.056597055,21.88281665,1279.748154,0.809790937,-30.27916868,0.108,168.7727505,610.6210763
CCCCC(C)C(=O)O,330.15,0.05545923,0.05545923,0.05545923,7886.774217,174979.2421,1.21E-17,0.276574285,-0.55986625,0.37610498,0.93597123,0.254574422,0.55986625,-0.03012379,-0.241843605,0.271593945,2.09226483,5.983364269,2.18868603,0.51343755,0.108917537,2.199224283,18.03126369,-0.05545923,0.349680336,0.365795217,0.027729615,22.18641454,1318.11701,0.671776482,-30.27679877,0.107,128.3263127,760.61233
N#CSCSC#N,399.45,0.02188727,0.02188727,0.02188727,3441.742288,115467.5449,-3.08E-18,0.153821556,-0.14915717,0.24482392,0.39398109,0.141096942,0.24482392,-0.10567042,-0.12528275,0.07266572,2.632551054,6.16956289,2.542324896,0.19794847,0.686967566,1.735146887,45.68865829,-0.02188727,0.426699768,0.412075368,0.010943635,33.54915482,557.8583684,1.641382174,-19.6623352,-0.303,116.4597886,562.1699973
CCOC(=O)C(C)CC,306.55,0.00597308,0.00597308,0.00597308,8359.565596,184110.4411,-4.35E-10,0.286033679,-0.53386557,0.39068039,0.92454596,0.262376808,0.53386557,-0.09078386,-0.2168761,0.29305933,2.105536522,6.712287398,2.25626712,0.50993543,0.317388707,2.034728502,167.4178146,-0.00597308,0.313683905,0.336139826,0.00298654,22.02392444,1245.412346,0.731795441,-30.27773104,-0.246,183.7569511,604.0914746
CCCCOCC1CO1,328.75,0.05986098,0.05986098,0.05986098,8274.27466,183220.521,4.83E-18,0.286120842,-0.51743431,0.40945719,0.9268915,0.271554973,0.51743431,0.18795289,-0.23790376,0.23345603,2.004259939,5.769589051,2.138423325,0.47135979,-0.656900381,1.905449582,16.70537302,-0.05986098,0.347383483,0.370637026,0.02993049,22.14339365,1434.118546,0.791322071,-30.22421194,0.171,125.4307491,823.4480817
OCCN1CCNCC1,375.05,0.06550666,0.06550666,0.06550666,7890.345906,171714.5522,6.03E-18,0.255631724,-0.48731926,0.34131764,0.8286369,0.2397429,0.48731926,0.1394792,-0.214131485,0.211068055,2.330630065,6.807690962,2.376233387,0.42519954,-0.545625549,2.032674419,15.26562337,-0.06550666,0.342352507,0.349051301,0.03275333,21.76261398,1159.034091,0.700398421,-29.87874726,-0.01,143.4239549,553.4625515
NCCCCCC(N)=O,414.35,0.03492808,0.03492808,0.03492808,7848.18645,171731.8142,-1.21E-17,0.262177111,-0.50233231,0.30331853,0.80565084,0.250027213,0.50233231,0.19566351,-0.228620805,0.238094215,2.28723513,6.025787795,2.256402018,0.46671502,-0.746302791,2.009110544,28.63025966,-0.03492808,0.379574457,0.374457597,0.01746404,21.88171947,1302.433261,0.603820467,-29.89228577,1.049,113.0850231,981.8651828
NCCN1CCOCC1,448.15,0.02835116,0.02835116,0.02835116,7744.052783,170974.0289,-4.35E-10,0.292678161,-0.5590594,0.38186298,0.94092238,0.274778185,0.5590594,0.18149482,-0.246824955,0.250268505,2.159586261,5.556097144,2.178639162,0.49709346,-0.6201174,2.03458437,35.27192538,-0.02835116,0.388687635,0.392116823,0.01417558,22.07810738,1393.793626,0.683045451,-29.87332138,-1.011,153.5895594,561.9361522
CCCCN(CC)N=O,355.75,0.05058348,0.05058348,0.05058348,7741.977722,170376.0915,4.35E-10,0.277176753,-0.53699964,0.31041542,0.84741506,0.260943525,0.53699964,0.15009088,-0.243897875,0.258852835,2.262901556,7.096580038,2.349567091,0.50275071,-0.541498802,2.057915177,19.76930017,-0.05058348,0.318872125,0.331084421,0.02529174,22.00679176,1090.944889,0.578055173,-29.80238805,0.487,171.9767489,696.3927557
CCCCC(CC)CO,350.35,0.27729319,0.27729319,0.27729319,11128.32764,234914.7174,0,0.236548814,-0.52141954,0.36279417,0.88421371,0.211945504,0.52141954,-0.06488915,-0.207344505,0.221909145,2.145217291,7.338659781,2.468191681,0.42925365,0.274316108,2.460158527,3.606291233,-0.27729319,0.292317311,0.336327307,0.138646595,21.10961547,1516.397813,0.695781692,-30.37395792,0.088,202.228685,689.114793
CCCCOCCCC,298.15,0.15293831,0.15293831,0.15293831,11476.27164,244473.1297,1.11E-09,0.251036966,-0.50968245,0.34383049,0.85351294,0.239757109,0.50968245,-0.10968627,-0.241539075,0.24988396,2.148064666,7.638670511,2.44126115,0.491423035,0.436932747,2.125828308,6.538584087,-0.15293831,0.281209232,0.319592414,0.076469155,21.30248719,1502.391238,0.674597468,-30.37648414,-0.527,144.020549,998.2499826
CCCCC(O)CCC,344.25,0.04177246,0.04177246,0.04177246,11791.92324,248948.1336,3.70E-10,0.253371448,-0.50511565,0.389308,0.89442365,0.238204476,0.50511565,0.04223484,-0.24010365,0.23788732,2.164031675,6.584766053,2.383908573,0.47799097,-0.166691393,2.120512841,23.93921737,-0.04177246,0.32864215,0.362033906,0.02088623,21.11174984,1790.788488,0.770730426,-30.38309185,0.107,162.8329765,887.1689622
CCCC(O)(CC)CC,333.75,0.10066344,0.10066344,0.10066344,11413.10886,244186.9224,-3.70E-10,0.268469334,-0.65110512,0.33499176,0.98609688,0.251822704,0.65110512,0.14544541,-0.24595175,0.23516418,2.150427506,7.562180877,2.368243342,0.48111593,-0.541758004,2.585569567,9.934093252,-0.10066344,0.28436605,0.31316936,0.05033172,21.39530301,1509.235107,0.514497198,-30.38163707,-0.284,267.4470668,484.3056405
CCCC(C)(O)CCC,333.75,0.05069791,0.05069791,0.05069791,11697.59997,247609.6197,3.70E-10,0.262735063,-0.58096779,0.33741822,0.91838601,0.247548425,0.58096779,-0.11357039,-0.24130701,0.26515119,2.133265033,6.76516014,2.411201233,0.5064582,0.432262025,2.346885424,19.72467899,-0.05069791,0.315331047,0.35641451,0.025348955,21.16755748,1729.09432,0.580786449,-30.38402491,-0.501,303.9082484,484.9407074
